Player,Season,WS/48,PER,PTS,TRB,AST,STL,BLK,Rookie,RookieNBA_pred_proba,Class
Luke Kornet,2017,0.077,13.6,6.7,3.2,1.3,0.3,0.8,1,0.06490274039571606,0
Luka Dončić,2018,0.101,19.6,21.2,7.8,6.0,1.1,0.3,1,0.9992212568831658,1
Deandre Ayton,2018,0.128,20.5,16.3,10.3,1.8,0.9,0.9,1,0.9942185089241042,1
Trae Young,2018,0.062,17.0,19.1,3.7,8.1,0.9,0.2,1,0.9918590059424625,1
Marvin Bagley III,2018,0.11,18.9,14.9,7.6,1.0,0.5,1.0,1,0.947856620101432,0
Collin Sexton,2018,-0.011,12.0,16.7,2.9,3.0,0.5,0.1,1,0.8434965140116797,2
Jaren Jackson Jr.,2018,0.105,16.4,13.8,4.7,1.1,0.9,1.4,1,0.835553255756756,0
Wendell Carter Jr.,2018,0.08,15.2,10.3,7.0,1.8,0.6,1.3,1,0.7211569485441739,0
Kevin Knox,2018,-0.03,8.7,12.8,4.5,1.1,0.6,0.3,1,0.5688057557367043,0
Shai Gilgeous-Alexander,2018,0.074,13.4,10.8,2.8,3.3,1.2,0.5,1,0.5031610895328268,2
Mitchell Robinson,2018,0.217,22.0,7.3,6.4,0.6,0.8,2.4,1,0.47281173360913303,2
Jemerrio Jones,2018,0.084,12.1,4.5,8.2,2.2,1.2,0.8,1,0.3495882281622126,0
Kevin Huerter,2018,0.034,10.1,9.7,3.3,2.9,0.9,0.3,1,0.32120165396037076,2
Mikal Bridges,2018,0.058,10.8,8.3,3.2,2.1,1.6,0.5,1,0.2838321667050521,0
Allonzo Trier,2018,0.03,12.2,10.9,3.1,1.9,0.4,0.2,1,0.27866188963779404,0
Jalen Brunson,2018,0.077,12.8,9.3,2.3,3.2,0.5,0.1,1,0.17937655043826192,0
Rodions Kurucs,2018,0.059,11.0,8.5,3.9,0.8,0.7,0.4,1,0.16759387994585387,0
Miles Bridges,2018,0.083,13.1,7.5,4.0,1.2,0.7,0.6,1,0.14650631318456145,0
Kenrich Williams,2018,0.053,9.7,6.1,4.8,1.8,1.0,0.4,1,0.1422040130495375,0
Josh Okogie,2018,0.034,9.4,7.7,2.9,1.2,1.2,0.4,1,0.1275860028076895,0
Mo Bamba,2018,0.106,14.9,6.2,5.0,0.8,0.3,1.4,1,0.11518724897593204,0
Harry Giles,2018,0.056,14.4,7.0,3.8,1.5,0.5,0.4,1,0.09990410992203774,0
Landry Shamet,2018,0.095,11.0,9.1,1.7,1.5,0.5,0.1,1,0.09250618237868205,2
De'Anthony Melton,2018,0.002,9.9,5.0,2.7,3.2,1.4,0.5,1,0.07582443520273492,0
Omari Spellman,2018,0.07,12.4,5.9,4.2,1.0,0.6,0.5,1,0.0731578657431982,0
Johnathan Williams,2018,0.135,15.1,6.5,4.1,0.5,0.3,0.3,1,0.06868274022693649,0
Frank Jackson,2018,0.018,9.4,8.1,2.2,1.1,0.4,0.0,1,0.0559930717276333,0
Chandler Hutchison,2018,0.03,8.8,5.2,4.2,0.8,0.5,0.1,1,0.03957771358046746,0
Zhaire Smith,2018,0.048,9.5,6.7,2.2,1.7,0.3,0.3,1,0.037912750981155104,0
Jonah Bolden,2018,0.106,12.7,4.7,3.8,0.9,0.4,0.9,1,0.037641220342976754,0
Bonzie Colson,2018,0.085,12.9,4.9,3.8,0.4,0.6,0.1,1,0.03390766355842523,0
Zion Williamson,2019,0.141,24.1,22.5,6.3,2.1,0.7,0.4,1,0.9974930776305182,1
Ja Morant,2019,0.088,17.4,17.8,3.9,7.3,0.9,0.3,1,0.9853187774798939,1
RJ Barrett,2019,-0.015,10.7,14.3,5.0,2.6,1.0,0.3,1,0.8651277876107348,0
Rui Hachimura,2019,0.06,13.5,13.5,6.1,1.8,0.8,0.2,1,0.8508776301811284,2
Kendrick Nunn,2019,0.049,12.9,15.3,2.7,3.3,0.8,0.2,1,0.8078870013486896,1
Brandon Clarke,2019,0.183,20.9,12.1,5.9,1.4,0.6,0.8,1,0.7801043794032816,1
Eric Paschall,2019,0.062,14.5,14.0,4.6,2.1,0.5,0.2,1,0.7669323436515068,1
P.J. Washington,2019,0.054,12.4,12.2,5.4,2.1,0.9,0.8,1,0.7654329444780482,2
Tyler Herro,2019,0.05,12.5,13.5,4.1,2.2,0.6,0.2,1,0.6945014400874042,2
Coby White,2019,0.026,11.9,13.2,3.5,2.7,0.8,0.1,1,0.659326070592942,2
De'Andre Hunter,2019,0.002,8.6,12.3,4.5,1.8,0.7,0.3,1,0.5867854042804385,0
Darius Garland,2019,-0.034,8.5,12.3,1.9,3.9,0.7,0.1,1,0.4233748438300584,0
Cam Reddish,2019,-0.011,9.0,10.5,3.7,1.5,1.1,0.5,1,0.3892921258869267,0
Michael Porter Jr.,2019,0.154,19.8,9.3,4.7,0.8,0.5,0.5,1,0.31591454935930874,0
Kevin Porter Jr.,2019,0.012,10.8,10.0,3.2,2.2,0.9,0.3,1,0.30063119247973946,0
Naz Reid,2019,0.074,15.3,9.0,4.1,1.2,0.6,0.7,1,0.2487628655215004,0
Jarrett Culver,2019,-0.004,9.6,9.2,3.4,1.7,0.9,0.6,1,0.23391974484730726,0
Keldon Johnson,2019,0.174,19.1,9.1,3.4,0.9,0.8,0.1,1,0.22651504007440237,0
Mychal Mulder,2019,0.017,7.8,11.0,3.3,1.1,0.3,0.1,1,0.22559294345913897,0
Cameron Johnson,2019,0.102,12.9,8.8,3.3,1.2,0.6,0.4,1,0.165716579618162,0
Jordan McLaughlin,2019,0.13,16.3,7.6,1.6,4.2,1.1,0.1,1,0.1579157594860276,0
Jaxson Hayes,2019,0.171,17.6,7.4,4.0,0.9,0.4,0.9,1,0.13698082374268034,0
Ky Bowman,2019,-0.003,9.1,7.4,2.7,2.9,1.0,0.2,1,0.12150406813859185,0
Eric Mika,2019,0.218,13.9,6.0,7.0,0.0,0.0,0.0,1,0.12064273565655165,0
Terence Davis,2019,0.122,13.8,7.5,3.3,1.6,0.5,0.2,1,0.1036333511567238,2
Jordan Poole,2019,-0.047,7.2,8.8,2.1,2.4,0.6,0.2,1,0.1029580006713792,0
Devontae Cacok,2019,0.226,28.6,6.0,5.0,1.0,0.0,0.0,1,0.09505034628945344,0
Juan Toscano-Anderson,2019,0.03,9.4,5.3,4.0,2.0,1.0,0.4,1,0.07944721823981321,0
Jeremiah Martin,2019,0.176,21.8,7.1,1.1,2.0,0.8,0.2,1,0.0647328243298131,0
Nicolò Melli,2019,0.082,11.4,6.6,3.0,1.4,0.6,0.4,1,0.06445387371291415,0
LaMelo Ball,2020,0.093,17.5,15.7,5.9,6.1,1.6,0.4,1,0.9883783199289038,1
Anthony Edwards,2020,0.017,13.9,19.3,4.7,2.9,1.1,0.5,1,0.9845513714547985,1
Elijah Bryant,2020,0.008,10.6,16.0,6.0,3.0,0.0,1.0,1,0.9242804158927115,0
Tyrese Haliburton,2020,0.096,16.2,13.0,3.0,5.3,1.3,0.5,1,0.8421726542104001,1
Cole Anthony,2020,-0.001,12.1,12.9,4.7,4.1,0.6,0.4,1,0.7795401827895154,0
Jae'Sean Tate,2020,0.088,13.8,11.3,5.3,2.5,1.2,0.5,1,0.7477858954305328,1
Saddiq Bey,2020,0.082,12.6,12.2,4.5,1.4,0.7,0.2,1,0.5893978987159812,1
James Wiseman,2020,0.042,13.1,11.5,5.8,0.7,0.3,0.9,1,0.5652827530119027,0
Cameron Oliver,2020,0.114,17.2,10.8,5.3,1.3,0.5,1.0,1,0.5647748199435562,0
KJ Martin,2020,0.099,14.6,9.3,5.4,1.1,0.7,0.9,1,0.4207986911584782,0
Isaiah Stewart,2020,0.132,16.4,7.9,6.7,0.9,0.6,1.3,1,0.42048706774659583,2
Théo Maledon,2020,-0.021,8.2,10.1,3.2,3.5,0.9,0.2,1,0.35332839395325477,0
Armoni Brooks,2020,0.03,10.4,11.2,3.4,1.5,0.6,0.3,1,0.34285613797591735,0
Patrick Williams,2020,0.06,10.5,9.2,4.6,1.4,0.9,0.6,1,0.3384611749492591,2
Immanuel Quickley,2020,0.125,15.8,11.4,2.1,2.0,0.5,0.2,1,0.29652201762514896,2
Gabriel Deck,2020,0.12,16.1,8.4,4.0,2.4,0.8,0.0,1,0.25688678327901165,0
Naji Marshall,2020,0.061,11.4,7.7,4.6,2.8,0.8,0.3,1,0.24961282716672387,0
Isaac Okoro,2020,0.02,7.9,9.6,3.1,1.9,0.9,0.4,1,0.24001935170297628,2
Chuma Okeke,2020,0.056,11.8,7.8,4.0,2.2,1.1,0.5,1,0.2387245415238549,0
Aleksej Pokusevski,2020,-0.084,6.1,8.2,4.7,2.2,0.4,0.9,1,0.19251688436773895,0
Desmond Bane,2020,0.093,12.2,9.2,3.1,1.7,0.6,0.2,1,0.18456026607759884,2
Killian Hayes,2020,-0.081,5.3,6.8,2.7,5.3,1.0,0.4,1,0.1461497037722171,0
Jay Scrubb,2020,-0.072,6.3,8.8,3.5,0.3,1.0,0.0,1,0.132339359504325,0
Xavier Tillman Sr.,2020,0.127,14.7,6.6,4.3,1.3,0.7,0.6,1,0.1290466970412381,0
Malachi Flynn,2020,0.041,10.9,7.5,2.5,2.9,0.8,0.1,1,0.10767625128446008,0
Deni Avdija,2020,0.046,7.6,6.3,4.9,1.2,0.6,0.3,1,0.09861530058793717,0
Freddie Gillespie,2020,0.116,13.4,5.6,4.9,0.5,0.7,1.0,1,0.09852702393614213,0
Facundo Campazzo,2020,0.105,11.6,6.1,2.1,3.6,1.2,0.2,1,0.09377924218094544,0
Jaden McDaniels,2020,0.046,8.9,6.8,3.7,1.1,0.6,1.0,1,0.09017757996215263,0
Payton Pritchard,2020,0.095,12.4,7.7,2.4,1.8,0.6,0.1,1,0.082884031379351,0
Cade Cunningham,2021,-0.011,13.1,17.4,5.5,5.6,1.2,0.7,1,0.9881388157938639,1
Scottie Barnes,2021,0.122,16.3,15.3,7.5,3.5,1.1,0.7,1,0.9818958692169124,1
Evan Mobley,2021,0.107,16.1,15.0,8.3,2.5,0.8,1.7,1,0.9812212921723107,1
Josh Giddey,2021,0.01,13.3,12.5,7.8,6.4,0.9,0.4,1,0.9612383917941301,2
Jalen Green,2021,0.015,12.5,17.3,3.4,2.6,0.7,0.3,1,0.9087734950648413,1
Franz Wagner,2021,0.079,14.7,15.2,4.5,2.9,0.9,0.4,1,0.9041949025341768,1
Zavier Simpson,2021,-0.018,7.7,11.0,5.3,7.5,1.3,1.0,1,0.8944304903368158,0
Chris Duarte,2021,0.029,12.3,13.1,4.1,2.1,1.0,0.2,1,0.7143443019865123,2
Brandon Williams,2021,-0.037,11.0,12.9,3.1,3.9,1.0,0.4,1,0.691136352900077,0
Jalen Suggs,2021,-0.06,8.6,11.8,3.6,4.4,1.2,0.4,1,0.6794028335044384,0
Alperen Şengün,2021,0.068,16.0,9.6,5.5,2.6,0.8,0.9,1,0.5710352583901295,0
Herbert Jones,2021,0.096,12.3,9.5,3.8,2.1,1.7,0.8,1,0.5156227296840862,2
Davion Mitchell,2021,0.003,10.8,11.5,2.2,4.2,0.7,0.3,1,0.424003916453172,0
Terry Taylor,2021,0.16,19.0,9.6,5.2,1.2,0.4,0.2,1,0.3753201806483006,0
Bones Hyland,2021,0.088,14.4,10.1,2.7,2.8,0.6,0.3,1,0.28151017763900066,2
Tre Mann,2021,0.002,10.2,10.4,2.9,1.5,0.8,0.2,1,0.24985490189287024,0
Isaiah Jackson,2021,0.126,20.5,8.3,4.1,0.3,0.7,1.4,1,0.23355125257530887,0
Ayo Dosunmu,2021,0.069,11.2,8.8,2.8,3.3,0.8,0.4,1,0.22670506263221668,2
Jeremiah Robinson-Earl,2021,0.066,11.7,7.5,5.6,1.0,0.6,0.3,1,0.20480053874225343,0
Braxton Key,2021,0.052,13.7,7.2,4.5,1.0,0.9,1.0,1,0.18373123737783953,0
Jonathan Kuminga,2021,0.123,15.2,9.3,3.3,0.9,0.4,0.3,1,0.169309308933707,0
Trendon Watford,2021,0.104,15.8,7.6,4.1,1.7,0.5,0.6,1,0.16316925824694697,0
Aaron Wiggins,2021,0.048,10.3,8.3,3.6,1.4,0.6,0.2,1,0.13892890897236976,0
Duane Washington Jr.,2021,-0.002,10.2,9.9,1.7,1.8,0.5,0.1,1,0.11897807890194666,0
Lindy Waters III,2021,0.081,13.0,8.0,2.9,1.0,0.8,0.3,1,0.11324237324758825,0
Josh Christopher,2021,0.01,12.2,7.9,2.5,2.0,0.9,0.2,1,0.11221114358100258,0
Day'Ron Sharpe,2021,0.152,20.7,6.2,5.0,0.5,0.3,0.5,1,0.10221177082085461,0
Olivier Sarr,2021,0.117,14.0,7.0,4.2,0.9,0.3,0.7,1,0.10006879750009165,0
Austin Reaves,2021,0.097,11.5,7.3,3.2,1.8,0.5,0.3,1,0.0923316396345078,0
Corey Kispert,2021,0.061,10.9,8.2,2.7,1.1,0.5,0.3,1,0.08811423044958672,0
Paolo Banchero,2022,0.047,14.9,20.0,6.9,3.7,0.8,0.5,1,0.9953768984649456,1
RaiQuan Gray,2022,0.106,15.5,16.0,9.0,7.0,0.0,1.0,1,0.9928377018987128,0
Jaden Ivey,2022,-0.001,12.1,16.3,3.9,5.2,0.8,0.2,1,0.939468741573935,2
Jalen Williams,2022,0.119,15.6,14.1,4.5,3.3,1.4,0.5,1,0.9141655156928865,1
Bennedict Mathurin,2022,0.038,13.1,16.7,4.1,1.5,0.6,0.2,1,0.8808714972497514,1
Jabari Smith Jr.,2022,0.037,11.2,12.8,7.2,1.3,0.5,0.9,1,0.838804308917094,0
Walker Kessler,2022,0.2,21.5,9.2,8.4,0.9,0.4,2.3,1,0.7719640882152339,1
Jalen Duren,2022,0.129,17.3,9.1,8.9,1.1,0.7,0.9,1,0.7565218296695723,2
Keegan Murray,2022,0.087,12.3,12.2,4.6,1.2,0.8,0.5,1,0.6251593879943639,1
Jeremy Sochan,2022,0.005,11.4,11.0,5.3,2.5,0.8,0.4,1,0.6154097168838831,2
Mark Williams,2022,0.163,19.8,9.0,7.1,0.4,0.7,1.0,1,0.5732474120561942,0
Tari Eason,2022,0.07,15.2,9.3,6.0,1.1,1.2,0.6,1,0.55606225506049,2
Jacob Gilyard,2022,0.079,7.3,3.0,4.0,7.0,3.0,0.0,1,0.329706759673367,0
Jeenathan Williams,2022,0.12,15.5,10.6,3.0,2.0,0.6,0.4,1,0.32954717936259326,0
Andrew Nembhard,2022,0.029,10.0,9.5,2.7,4.5,0.9,0.2,1,0.32623300872178795,0
Malaki Branham,2022,-0.004,9.5,10.2,2.7,1.9,0.5,0.1,1,0.18926600037677674,0
Shaedon Sharpe,2022,0.032,11.5,9.9,3.0,1.2,0.5,0.3,1,0.1836345696322134,0
Julian Champagnie,2022,0.061,13.4,9.7,3.5,0.6,0.4,0.3,1,0.17921079315078983,0
Jaylin Williams,2022,0.099,11.2,5.9,4.9,1.6,0.6,0.2,1,0.10214302543706319,0
AJ Griffin,2022,0.075,12.6,8.9,2.1,1.0,0.6,0.2,1,0.09897212317176415,0
Jaden Hardy,2022,0.048,14.6,8.8,1.9,1.4,0.4,0.1,1,0.08236159304885925,0
Ochai Agbaji,2022,0.053,9.5,7.9,2.1,1.1,0.3,0.3,1,0.051728167660498016,0
David Roddy,2022,0.043,8.8,6.7,2.8,0.8,0.4,0.3,1,0.041246597488885116,0
Chance Comanche,2022,0.043,12.2,7.0,3.0,0.0,0.0,1.0,1,0.03937309865609611,0
Jamal Cain,2022,0.169,16.5,5.4,2.9,0.7,0.6,0.1,1,0.03680876289101348,0
Justin Minaya,2022,-0.067,4.0,4.3,3.8,1.0,0.5,1.3,1,0.02699583402368958,0
Dyson Daniels,2022,0.061,8.8,3.8,3.2,2.3,0.7,0.2,1,0.02640159524091265,0
Xavier Cooks,2022,0.094,14.3,3.8,3.8,0.6,0.6,0.4,1,0.025401039801400037,0
Orlando Robinson,2022,0.129,13.4,3.7,4.1,0.8,0.4,0.4,1,0.025247887315423476,0
Dominick Barlow,2022,0.082,12.4,3.9,3.6,0.9,0.4,0.7,1,0.023015362223786456,0
Victor Wembanyama,2023,0.085,23.1,21.4,10.6,3.9,1.2,3.6,1,0.9998615610293528,1
Chet Holmgren,2023,0.178,20.4,16.5,7.9,2.4,0.6,2.3,1,0.9897548139419454,1
Brandon Miller,2023,0.015,13.0,17.3,4.3,2.4,0.9,0.6,1,0.9463208786682887,1
Scoot Henderson,2023,-0.045,9.5,14.0,3.1,5.4,0.8,0.2,1,0.7995570789067525,0
Amen Thompson,2023,0.149,18.2,9.5,6.6,2.6,1.3,0.6,1,0.7607097988843017,2
GG Jackson II,2023,0.048,13.7,14.6,4.1,1.2,0.6,0.5,1,0.7583347233253117,0
Jaime Jaquez Jr.,2023,0.092,12.9,11.9,3.8,2.6,1.0,0.3,1,0.6270515493271284,0
Keyonte George,2023,-0.008,10.4,13.0,2.8,4.4,0.5,0.1,1,0.5966700576429899,2
Dereck Lively II,2023,0.183,18.1,8.8,6.9,1.1,0.7,1.4,1,0.5965029925213038,0
Ausar Thompson,2023,0.053,12.8,8.8,6.4,1.9,1.1,0.9,1,0.5752905991091859,0
Brandin Podziemski,2023,0.1,13.0,9.2,5.8,3.7,0.8,0.2,1,0.5745241890133056,1
Cam Whitmore,2023,0.082,16.6,12.3,3.8,0.7,0.6,0.4,1,0.5001317248039138,0
Trayce Jackson-Davis,2023,0.205,21.6,7.9,5.0,1.2,0.4,1.1,1,0.27532011452129546,0
Bilal Coulibaly,2023,0.013,8.9,8.4,4.1,1.7,0.9,0.8,1,0.23553462282954946,0
Toumani Camara,2023,0.055,10.6,7.5,4.9,1.2,0.9,0.5,1,0.2070737184962566,0
Duop Reath,2023,0.095,15.1,9.1,3.7,1.0,0.5,0.6,1,0.20388489721531658,0
Mãozinha Pereira,2023,0.123,15.7,6.9,5.3,0.3,0.9,0.6,1,0.19184192257854935,0
Trey Jemison,2023,0.073,11.8,6.8,5.4,1.1,0.5,1.1,1,0.17219863365640076,0
Tristan Vukcevic,2023,0.045,13.9,8.5,3.6,1.3,0.5,0.7,1,0.16234136346771164,0
Taylor Hendricks,2023,0.07,11.8,7.3,4.6,0.8,0.7,0.8,1,0.1562975234711178,0
Marcus Sasser,2023,0.033,11.8,8.3,1.8,3.3,0.6,0.2,1,0.10990173219901263,0
Gradey Dick,2023,0.01,8.9,8.5,2.2,1.1,0.6,0.0,1,0.07466561398726855,0
Brice Sensabaugh,2023,-0.024,8.6,7.5,3.2,1.7,0.4,0.2,1,0.07363270450446317,0
Javon Freeman-Liberty,2023,0.029,10.7,7.0,3.2,1.8,0.5,0.2,1,0.07349611628438525,0
Cason Wallace,2023,0.115,12.0,6.8,2.3,1.5,0.9,0.5,1,0.07305611593043752,2
Kris Murray,2023,0.024,9.0,6.1,3.6,1.3,0.9,0.3,1,0.0711895395941646,0
Vasilije Micić,2023,0.015,10.7,7.0,1.5,4.4,0.5,0.1,1,0.06621748432088304,0
Jordan Hawkins,2023,0.053,10.2,7.8,2.2,1.0,0.3,0.1,1,0.048724058008628085,0
Noah Clowney,2023,0.111,14.2,5.8,3.5,0.8,0.3,0.7,1,0.04654665188184086,0
Markquis Nowell,2023,0.665,55.5,2.0,2.0,2.0,1.0,0.0,1,0.044199345655400395,0
