Player,Season,WS/48,PER,PTS,TRB,AST,STL,BLK,Rookie,RookieNBA_pred_proba,Class
Daequan Cook,2007,-0.013,7.9,8.8,3.0,1.3,0.4,0.2,1,0.05,0
Jared Dudley,2007,0.1,13.6,5.8,3.9,1.1,0.8,0.1,1,0.03,0
Kasib Powell,2007,0.006,9.0,7.6,4.0,1.6,0.8,0.2,1,0.02,0
Stéphane Lasme,2007,0.041,11.7,5.2,3.3,0.2,0.8,1.4,1,0.02,0
Nick Young,2007,0.017,11.6,7.5,1.5,0.8,0.5,0.1,1,0.01,0
Javaris Crittenton,2007,0.004,11.0,5.6,2.2,1.0,0.4,0.0,1,0.01,0
Corey Brewer,2007,-0.005,8.3,5.8,3.7,1.4,1.0,0.3,1,0.01,0
Glen Davis,2007,0.128,11.3,4.5,3.0,0.4,0.4,0.3,1,0.01,0
Wilson Chandler,2007,0.038,11.7,7.3,3.6,0.9,0.4,0.5,1,0.01,0
Coby Karl,2007,0.106,15.8,1.8,0.8,0.5,0.2,0.1,1,0.01,0
Acie Law,2007,-0.007,7.7,4.2,1.0,2.0,0.5,0.0,1,0.0,0
Dominic McGuire,2007,-0.003,6.6,1.3,2.0,0.6,0.3,0.4,1,0.0,0
Julian Wright,2007,0.126,15.4,3.9,2.1,0.7,0.5,0.2,1,0.0,0
Marcus Williams,2007,0.009,11.0,5.9,1.9,2.6,0.5,0.1,1,0.0,0
Spencer Hawes,2007,0.033,11.6,4.7,3.2,0.6,0.2,0.6,1,0.0,0
Derrick Rose,2008,0.078,16.0,16.8,3.9,6.3,0.8,0.2,1,0.98,1
Eric Gordon,2008,0.082,14.9,16.1,2.6,2.8,1.0,0.4,1,0.98,2
O.J. Mayo,2008,0.052,14.2,18.5,3.8,3.2,1.1,0.2,1,0.97,1
Marc Gasol,2008,0.121,16.7,11.9,7.4,1.7,0.8,1.1,1,0.97,2
Brook Lopez,2008,0.112,17.9,13.0,8.1,1.0,0.5,1.8,1,0.97,1
Russell Westbrook,2008,0.035,15.2,15.3,4.9,5.3,1.3,0.2,1,0.96,1
Kevin Love,2008,0.124,18.3,11.1,9.1,1.0,0.4,0.6,1,0.93,2
Mario Chalmers,2008,0.095,13.3,10.0,2.8,4.9,2.0,0.1,1,0.87,2
Michael Beasley,2008,0.081,17.2,13.9,5.4,1.0,0.5,0.5,1,0.83,1
Jason Thompson,2008,0.057,13.9,11.1,7.4,1.1,0.6,0.7,1,0.26,0
D.J. Augustin,2008,0.128,14.9,11.8,1.8,3.5,0.6,0.0,1,0.18,0
Anthony Randolph,2008,0.069,16.9,7.9,5.8,0.8,0.7,1.2,1,0.15,0
Anthony Morrow,2008,0.096,14.7,10.1,3.0,1.2,0.5,0.2,1,0.13,0
Rudy Fernández,2008,0.147,15.5,10.4,2.7,2.0,0.9,0.2,1,0.13,0
Greg Oden,2008,0.167,18.1,8.9,7.0,0.5,0.4,1.1,1,0.12,0
Luc Mbah a Moute,2008,0.092,12.3,7.2,5.9,1.1,1.1,0.5,1,0.11,0
D.J. White,2008,0.157,19.8,8.9,4.6,0.9,0.4,0.7,1,0.1,0
Courtney Lee,2008,0.108,10.7,8.4,2.3,1.2,1.0,0.2,1,0.07,0
Nicolas Batum,2008,0.123,12.9,5.4,2.8,0.9,0.6,0.5,1,0.07,0
Roy Hibbert,2008,0.102,16.1,7.1,3.5,0.7,0.3,1.1,1,0.06,0
DeAndre Jordan,2008,0.079,14.1,4.3,4.5,0.2,0.2,1.1,1,0.06,0
Ryan Anderson,2008,0.09,13.6,7.4,4.7,0.8,0.7,0.3,1,0.05,0
JaVale McGee,2008,0.084,17.0,6.5,3.9,0.3,0.4,1.0,1,0.04,0
Marreese Speights,2008,0.146,17.9,7.7,3.7,0.4,0.3,0.7,1,0.04,0
Darrell Arthur,2008,0.055,11.3,5.6,4.6,0.6,0.7,0.7,1,0.02,0
Mike Taylor,2008,-0.028,10.1,5.7,1.7,2.1,0.7,0.0,1,0.01,0
Danilo Gallinari,2008,0.119,13.4,6.1,2.0,0.5,0.5,0.1,1,0.01,0
Steven Hill,2008,0.873,88.3,2.0,3.0,0.0,0.0,0.0,1,0.01,0
George Hill,2008,0.08,11.6,5.7,2.1,1.8,0.6,0.3,1,0.0,0
Brandon Rush,2008,0.024,9.0,8.1,3.1,0.9,0.5,0.5,1,0.0,0
Stephen Curry,2009,0.077,16.3,17.5,4.5,5.9,1.9,0.2,1,1.0,1
Tyreke Evans,2009,0.097,18.2,20.1,5.3,5.8,1.5,0.4,1,0.99,1
Brandon Jennings,2009,0.075,14.5,15.5,3.4,5.7,1.3,0.2,1,0.99,1
Darren Collison,2009,0.067,16.5,12.4,2.5,5.7,1.0,0.1,1,0.97,1
Jonas Jerebko,2009,0.095,13.9,9.3,6.0,0.7,1.0,0.4,1,0.87,2
Taj Gibson,2009,0.103,13.8,9.0,7.5,0.9,0.6,1.3,1,0.86,1
Marcus Thornton,2009,0.103,17.4,14.5,2.9,1.6,0.8,0.2,1,0.86,2
Jonny Flynn,2009,0.002,13.0,13.5,2.4,4.4,1.0,0.0,1,0.85,2
DeJuan Blair,2009,0.147,17.7,7.8,6.4,0.8,0.6,0.5,1,0.8,2
James Harden,2009,0.124,14.0,9.9,3.2,1.8,1.1,0.3,1,0.77,2
Reggie Williams,2009,0.105,16.1,15.2,4.6,2.8,1.0,0.3,1,0.32,0
Omri Casspi,2009,0.063,13.0,10.3,4.5,1.2,0.7,0.2,1,0.31,0
Tyler Hansbrough,2009,0.07,14.6,8.5,4.8,1.0,0.6,0.3,1,0.17,0
Wesley Matthews,2009,0.108,12.3,9.4,2.3,1.5,0.8,0.2,1,0.14,0
Serge Ibaka,2009,0.134,15.2,6.3,5.4,0.1,0.3,1.3,1,0.12,0
Toney Douglas,2009,0.097,14.9,8.6,1.9,2.0,0.8,0.1,1,0.09,0
Jrue Holiday,2009,0.032,12.3,8.0,2.6,3.8,1.1,0.2,1,0.08,0
Alonzo Gee,2009,0.108,16.2,7.4,3.0,0.6,0.6,0.1,1,0.08,0
Chase Budinger,2009,0.1,14.1,8.9,3.0,1.2,0.5,0.1,1,0.07,0
Ty Lawson,2009,0.135,16.4,8.3,1.9,3.1,0.7,0.0,1,0.06,0
Terrence Williams,2009,-0.007,11.5,8.4,4.5,2.9,0.6,0.1,1,0.06,0
DeMar DeRozan,2009,0.066,12.5,8.6,2.9,0.7,0.6,0.2,1,0.02,0
Oliver Lafayette,2009,0.098,12.8,7.0,4.0,2.0,0.0,0.0,1,0.02,0
Wayne Ellington,2009,0.014,9.6,6.6,2.1,1.0,0.3,0.1,1,0.01,0
Sam Young,2009,0.044,13.0,7.4,2.5,0.7,0.4,0.3,1,0.01,0
Jordan Hill,2009,0.105,15.0,5.2,3.7,0.4,0.3,0.4,1,0.01,0
Rodrigue Beaubois,2009,0.134,18.5,7.1,1.4,1.3,0.5,0.2,1,0.01,0
Garrett Temple,2009,0.057,10.5,5.0,1.1,0.8,0.5,0.2,1,0.01,0
James Johnson,2009,0.054,10.4,3.9,2.0,0.7,0.3,0.7,1,0.01,0
A.J. Price,2009,0.065,14.0,7.3,1.6,1.9,0.6,0.1,1,0.0,0
Blake Griffin,2010,0.152,21.9,22.5,12.1,3.8,0.8,0.5,1,0.98,1
John Wall,2010,0.041,15.8,16.4,4.6,8.3,1.8,0.5,1,0.98,1
DeMarcus Cousins,2010,0.022,14.6,14.1,8.6,2.5,1.0,0.8,1,0.95,1
Landry Fields,2010,0.1,13.5,9.7,6.4,1.9,1.0,0.2,1,0.91,1
Greg Monroe,2010,0.143,18.0,9.4,7.5,1.3,1.2,0.6,1,0.9,2
Derrick Favors,2010,0.091,13.9,6.8,5.3,0.5,0.4,0.9,1,0.77,2
Wesley Johnson,2010,0.03,10.2,9.0,3.0,1.9,0.7,0.7,1,0.73,2
Paul George,2010,0.091,13.0,7.8,3.7,1.1,1.0,0.4,1,0.72,2
Gary Neal,2010,0.099,13.1,9.8,2.5,1.2,0.3,0.1,1,0.71,1
Eric Bledsoe,2010,0.008,10.8,6.7,2.8,3.6,1.1,0.3,1,0.62,2
Ed Davis,2010,0.119,15.8,7.7,7.1,0.6,0.6,1.0,1,0.23,0
Jordan Crawford,2010,-0.026,11.8,11.7,2.5,2.8,0.9,0.1,1,0.19,0
Samardo Samuels,2010,0.002,11.7,7.8,4.3,0.5,0.4,0.5,1,0.08,0
Evan Turner,2010,0.06,10.8,7.2,3.9,2.0,0.6,0.2,1,0.04,0
Tiago Splitter,2010,0.149,16.0,4.6,3.4,0.4,0.5,0.3,1,0.02,0
Semih Erden,2010,0.115,10.3,4.0,2.9,0.5,0.4,0.6,1,0.02,0
Zabian Dowdell,2010,-0.019,11.7,5.0,0.8,2.1,0.8,0.1,1,0.02,0
Trevor Booker,2010,0.119,15.3,5.3,3.9,0.5,0.4,0.6,1,0.01,0
Christian Eyenga,2010,-0.016,9.0,6.9,2.8,0.8,0.8,0.6,1,0.01,0
Gary Forbes,2010,0.055,11.7,5.2,1.8,0.8,0.4,0.1,1,0.01,0
Timofey Mozgov,2010,0.053,10.8,3.6,2.7,0.3,0.3,0.6,1,0.01,0
Ömer Aşık,2010,0.13,11.8,2.8,3.7,0.4,0.2,0.7,1,0.01,0
Patrick Patterson,2010,0.134,16.7,6.3,3.8,0.8,0.3,0.7,1,0.01,0
Jeremy Lin,2010,0.078,14.8,2.6,1.2,1.4,1.1,0.3,1,0.01,0
Al-Farouq Aminu,2010,0.022,9.6,5.6,3.3,0.7,0.7,0.3,1,0.01,0
Ekpe Udoh,2010,0.032,9.7,4.1,3.1,0.7,0.4,1.5,1,0.0,0
Gordon Hayward,2010,0.048,10.7,5.4,1.9,1.1,0.4,0.3,1,0.0,0
Greivis Vásquez,2010,0.03,9.4,3.6,1.0,2.2,0.3,0.1,1,0.0,0
Eugene Jeter,2010,0.037,11.1,4.1,1.1,2.6,0.5,0.0,1,0.0,0
Nikola Peković,2010,0.035,11.2,5.5,3.0,0.4,0.3,0.5,1,0.0,0
Kyrie Irving,2011,0.125,21.4,18.5,3.7,5.4,1.1,0.4,1,0.97,1
Ricky Rubio,2011,0.07,14.6,10.6,4.2,8.2,2.2,0.2,1,0.95,1
Chandler Parsons,2011,0.09,13.3,9.5,4.8,2.1,1.2,0.5,1,0.93,2
Kenneth Faried,2011,0.212,21.9,10.2,7.7,0.8,0.7,1.0,1,0.9,1
Klay Thompson,2011,0.05,14.9,12.5,2.4,2.0,0.7,0.3,1,0.88,1
MarShon Brooks,2011,0.022,12.9,12.6,3.6,2.3,0.9,0.3,1,0.84,2
Derrick Williams,2011,0.059,12.9,8.8,4.7,0.6,0.5,0.5,1,0.79,2
Isaiah Thomas,2011,0.124,17.6,11.5,2.6,4.1,0.8,0.1,1,0.74,2
Tristan Thompson,2011,0.038,13.3,8.2,6.5,0.5,0.5,1.0,1,0.68,2
Kemba Walker,2011,0.009,14.9,12.1,3.5,4.4,0.9,0.3,1,0.29,0
Iman Shumpert,2011,0.068,10.8,9.5,3.2,2.8,1.7,0.1,1,0.26,0
Kawhi Leonard,2011,0.171,16.6,7.9,5.1,1.1,1.3,0.4,1,0.22,0
Brandon Knight,2011,0.029,11.7,12.8,3.2,3.8,0.7,0.2,1,0.19,0
Gustavo Ayón,2011,0.142,16.7,5.9,4.9,1.4,1.0,0.9,1,0.11,0
Derrick Byars,2011,0.147,14.9,5.0,5.5,0.5,1.0,0.0,1,0.06,0
Markieff Morris,2011,0.059,12.1,7.4,4.4,1.0,0.7,0.7,1,0.06,0
Bismack Biyombo,2011,0.019,10.6,5.2,5.8,0.4,0.3,1.8,1,0.05,0
Ivan Johnson,2011,0.113,14.3,6.4,4.0,0.6,0.8,0.3,1,0.04,0
D.J. Kennedy,2011,-0.023,4.7,6.0,3.5,1.5,1.0,0.0,1,0.02,0
Chris Singleton,2011,0.052,8.3,4.6,3.5,0.7,1.1,0.5,1,0.02,0
Jimmer Fredette,2011,0.012,10.8,7.6,1.2,1.8,0.5,0.0,1,0.02,0
Nikola Vučević,2011,0.109,14.3,5.5,4.8,0.6,0.4,0.7,1,0.02,0
Greg Stiemsma,2011,0.17,13.6,2.9,3.2,0.5,0.7,1.5,1,0.02,0
Jerome Dyson,2011,0.026,11.3,7.4,2.1,2.0,1.2,0.2,1,0.02,0
Jan Veselý,2011,0.076,11.5,4.7,4.4,0.8,0.7,0.6,1,0.02,0
Josh Harrellson,2011,0.127,13.7,4.4,3.9,0.3,0.6,0.5,1,0.01,0
Daniel Orton,2011,0.129,12.7,2.8,2.4,0.3,0.5,0.6,1,0.01,0
Norris Cole,2011,0.0,7.9,6.8,1.4,2.0,0.7,0.0,1,0.0,0
Jordan Williams,2011,0.101,14.5,4.6,3.6,0.3,0.5,0.3,1,0.0,0
Enes Freedom,2011,0.095,14.5,4.6,4.2,0.1,0.3,0.3,1,0.0,0
Damian Lillard,2012,0.088,16.4,19.0,3.1,6.5,0.9,0.2,1,1.0,1
Anthony Davis,2012,0.159,21.7,13.5,8.2,1.0,1.2,1.8,1,0.96,1
Bradley Beal,2012,0.082,13.6,13.9,3.8,2.4,0.9,0.5,1,0.94,1
Dion Waiters,2012,0.026,13.7,14.7,2.4,3.0,1.0,0.3,1,0.88,1
Andre Drummond,2012,0.172,21.6,7.9,7.6,0.5,1.0,1.6,1,0.87,2
Harrison Barnes,2012,0.065,11.0,9.2,4.1,1.2,0.6,0.2,1,0.78,1
Kyle Singler,2012,0.048,10.0,8.8,4.0,0.9,0.7,0.5,1,0.77,2
Jonas Valančiūnas,2012,0.127,15.6,8.9,6.0,0.7,0.3,1.3,1,0.74,2
Michael Kidd-Gilchrist,2012,0.051,14.0,9.0,5.8,1.5,0.7,0.9,1,0.73,2
Tyler Zeller,2012,0.048,11.0,7.9,5.7,1.2,0.5,0.9,1,0.51,2
Maurice Harkless,2012,0.059,12.5,8.2,4.4,0.7,1.2,0.8,1,0.16,0
Alexey Shved,2012,0.02,11.0,8.6,2.3,3.7,0.7,0.4,1,0.09,0
Jared Sullinger,2012,0.146,13.5,6.0,5.9,0.8,0.5,0.5,1,0.07,0
Patrick Beverley,2012,0.148,15.4,5.6,2.7,2.9,0.9,0.5,1,0.06,0
Terrence Jones,2012,0.128,17.1,5.5,3.4,0.8,0.6,1.0,1,0.04,0
Thomas Robinson,2012,-0.002,10.9,4.8,4.5,0.7,0.6,0.4,1,0.04,0
Brian Roberts,2012,0.078,14.6,7.1,1.2,2.8,0.5,0.0,1,0.02,0
Andrew Nicholson,2012,0.065,15.1,7.8,3.4,0.6,0.3,0.4,1,0.02,0
Orlando Johnson,2012,0.115,11.4,4.0,2.2,0.9,0.2,0.2,1,0.01,0
Bernard James,2012,0.125,14.7,2.8,2.8,0.1,0.3,0.8,1,0.01,0
Chris Copeland,2012,0.117,16.8,8.7,2.1,0.5,0.3,0.2,1,0.01,0
John Henson,2012,0.109,18.2,6.0,4.7,0.5,0.3,0.7,1,0.01,0
Jae Crowder,2012,0.055,10.2,5.0,2.4,1.2,0.8,0.2,1,0.0,0
Austin Rivers,2012,-0.038,5.9,6.2,1.8,2.1,0.4,0.1,1,0.0,0
Jeff Taylor,2012,0.039,10.3,6.1,1.9,0.8,0.6,0.2,1,0.0,0
Draymond Green,2012,0.028,7.1,2.9,3.3,0.7,0.5,0.3,1,0.0,0
Will Barton,2012,-0.028,9.1,4.0,2.0,0.8,0.5,0.1,1,0.0,0
Festus Ezeli,2012,0.066,9.3,2.4,4.0,0.3,0.3,0.9,1,0.0,0
Meyers Leonard,2012,0.097,12.1,5.5,3.7,0.5,0.2,0.6,1,0.0,0
Terrence Ross,2012,0.034,10.4,6.4,2.0,0.7,0.6,0.2,1,0.0,0
Michael Carter-Williams,2013,0.026,15.5,16.7,6.2,6.3,1.9,0.6,1,0.98,1
Victor Oladipo,2013,0.026,13.6,13.8,4.1,4.1,1.6,0.5,1,0.97,1
Trey Burke,2013,0.02,12.6,12.8,3.0,5.7,0.6,0.1,1,0.88,1
Gorgui Dieng,2013,0.129,16.5,4.8,5.0,0.7,0.5,0.8,1,0.8,2
Mason Plumlee,2013,0.176,19.0,7.4,4.4,0.9,0.7,0.8,1,0.79,1
Kelly Olynyk,2013,0.101,15.2,8.7,5.2,1.6,0.5,0.4,1,0.69,2
Cody Zeller,2013,0.09,13.1,6.0,4.3,1.1,0.5,0.5,1,0.68,2
Giannis Antetokounmpo,2013,0.031,10.8,6.8,4.4,1.9,0.8,0.8,1,0.65,2
Steven Adams,2013,0.114,11.2,3.3,4.1,0.5,0.5,0.7,1,0.64,2
Tim Hardaway Jr.,2013,0.08,12.7,10.2,1.5,0.8,0.5,0.1,1,0.11,0
Ryan Kelly,2013,0.081,12.6,8.0,3.7,1.6,0.5,0.8,1,0.07,0
Dewayne Dedmon,2013,0.07,10.7,3.1,4.1,0.2,0.2,0.7,1,0.05,0
Ben McLemore,2013,0.016,7.7,8.8,2.9,1.0,0.5,0.2,1,0.04,0
Troy Daniels,2013,0.15,16.0,8.4,0.8,1.0,0.0,0.0,1,0.03,0
Pero Antić,2013,0.075,11.7,7.0,4.2,1.2,0.4,0.2,1,0.03,0
Hollis Thompson,2013,0.055,9.5,6.0,3.2,0.9,0.7,0.2,1,0.03,0
Nate Wolters,2013,0.043,12.7,7.2,2.6,3.2,0.6,0.3,1,0.02,0
Kentavious Caldwell-Pope,2013,0.055,9.4,5.9,2.0,0.7,0.9,0.2,1,0.01,0
Jeff Withey,2013,0.128,15.2,3.3,2.6,0.4,0.3,0.9,1,0.01,0
Phil Pressey,2013,0.005,8.8,2.8,1.4,3.2,0.9,0.1,1,0.0,0
Nick Calathes,2013,0.062,12.3,4.9,1.9,2.9,0.9,0.1,1,0.0,0
Ray McCallum,2013,0.02,9.7,6.2,1.8,2.7,0.5,0.2,1,0.0,0
Anthony Bennett,2013,-0.028,6.9,4.2,3.0,0.3,0.4,0.2,1,0.0,0
Robbie Hummel,2013,0.084,9.6,3.4,2.5,0.4,0.3,0.0,1,0.0,0
Dennis Schröder,2013,-0.054,5.8,3.7,1.2,1.9,0.3,0.0,1,0.0,0
Brandon Davies,2013,0.008,7.5,2.8,2.1,0.5,0.5,0.2,1,0.0,0
Archie Goodwin,2013,0.018,10.3,3.7,1.7,0.4,0.4,0.2,1,0.0,0
Shane Larkin,2013,-0.01,8.3,2.8,0.9,1.5,0.5,0.0,1,0.0,0
Tony Snell,2013,0.063,8.0,4.5,1.6,0.9,0.4,0.2,1,0.0,0
Vítor Luiz Faverani,2013,0.031,11.0,4.4,3.5,0.4,0.4,0.7,1,0.0,0
Nerlens Noel,2014,0.083,15.0,9.9,8.1,1.7,1.8,1.9,1,0.93,1
Andrew Wiggins,2014,0.034,13.9,16.9,4.6,2.1,1.0,0.6,1,0.92,1
Langston Galloway,2014,0.043,12.3,11.8,4.2,3.3,1.2,0.3,1,0.92,2
Jordan Clarkson,2014,0.078,16.9,11.9,3.2,3.5,0.9,0.2,1,0.9,1
Nikola Mirotić,2014,0.165,17.9,10.2,4.9,1.2,0.7,0.7,1,0.86,1
Elfrid Payton,2014,0.044,13.8,8.9,4.3,6.5,1.7,0.2,1,0.84,1
Jusuf Nurkić,2014,0.069,14.8,6.9,6.2,0.8,0.8,1.1,1,0.77,2
Marcus Smart,2014,0.077,11.0,7.8,3.3,3.1,1.5,0.3,1,0.74,2
Zach LaVine,2014,-0.018,11.3,10.1,2.8,3.6,0.7,0.1,1,0.7,2
Bojan Bogdanović,2014,0.062,11.6,9.0,2.7,0.9,0.4,0.1,1,0.67,2
Jabari Parker,2014,0.088,14.5,12.3,5.5,1.7,1.2,0.2,1,0.24,0
Jabari Brown,2014,0.033,11.0,11.9,1.9,2.1,0.6,0.1,1,0.19,0
Rodney Hood,2014,0.098,12.3,8.7,2.3,1.7,0.6,0.2,1,0.12,0
Mitch McGary,2014,0.127,16.6,6.3,5.2,0.4,0.5,0.5,1,0.07,0
Tarik Black,2014,0.124,14.7,6.0,5.8,0.7,0.3,0.4,1,0.05,0
Adreian Payne,2014,-0.033,7.7,6.7,5.1,0.9,0.6,0.3,1,0.03,0
Tyler Johnson,2014,0.06,12.0,5.9,2.5,1.3,1.0,0.3,1,0.03,0
Furkan Aldemir,2014,0.122,12.0,2.3,4.3,0.7,0.4,0.4,1,0.03,0
Tim Frazier,2014,-0.017,8.1,5.2,2.5,5.5,0.7,0.0,1,0.03,0
Elijah Millsap,2014,0.02,7.9,5.3,3.2,1.2,1.2,0.3,1,0.02,0
Kostas Papanikolaou,2014,0.029,7.8,4.2,2.7,2.0,0.7,0.3,1,0.01,0
Aaron Gordon,2014,0.06,11.4,5.2,3.6,0.7,0.4,0.5,1,0.01,0
Larry Drew II,2014,-0.087,4.5,3.8,1.3,3.8,0.5,0.0,1,0.01,0
K.J. McDaniels,2014,0.02,10.6,7.9,3.2,1.2,0.7,1.1,1,0.01,0
Dante Exum,2014,-0.003,5.7,4.8,1.6,2.4,0.5,0.2,1,0.0,0
Joe Ingles,2014,0.062,9.6,5.0,2.2,2.3,0.9,0.1,1,0.0,0
JaKarr Sampson,2014,0.025,9.4,5.2,2.2,1.0,0.5,0.4,1,0.0,0
Nik Stauskas,2014,0.021,7.5,4.4,1.2,0.9,0.3,0.2,1,0.0,0
Jerami Grant,2014,0.019,8.7,6.3,3.0,1.2,0.6,1.0,1,0.0,0
James Ennis III,2014,0.088,11.5,5.0,2.8,0.8,0.4,0.3,1,0.0,0
Karl-Anthony Towns,2015,0.151,22.5,18.3,10.5,2.0,0.7,1.7,1,0.99,1
Nikola Jokić,2015,0.185,21.5,10.0,7.0,2.4,1.0,0.6,1,0.94,1
Kristaps Porziņģis,2015,0.102,17.7,14.3,7.3,1.3,0.7,1.9,1,0.94,1
D'Angelo Russell,2015,0.001,13.2,13.2,3.4,3.3,1.2,0.2,1,0.89,2
Devin Booker,2015,0.043,11.9,13.8,2.5,2.6,0.6,0.3,1,0.89,1
Myles Turner,2015,0.109,15.4,10.3,5.5,0.7,0.4,1.4,1,0.83,2
Jahlil Okafor,2015,0.037,17.1,17.5,7.0,1.2,0.4,1.2,1,0.83,1
Willie Cauley-Stein,2015,0.13,15.3,7.0,5.3,0.6,0.7,1.0,1,0.82,2
Emmanuel Mudiay,2015,-0.049,9.9,12.8,3.4,5.5,1.0,0.5,1,0.67,2
Justise Winslow,2015,0.054,8.4,6.4,5.2,1.5,0.9,0.3,1,0.6,2
T.J. McConnell,2015,0.058,14.5,6.1,3.1,4.5,1.2,0.1,1,0.09,0
Bobby Portis,2015,0.066,13.8,7.0,5.4,0.8,0.4,0.4,1,0.08,0
Frank Kaminsky,2015,0.093,12.5,7.5,4.1,1.2,0.5,0.5,1,0.08,0
Rondae Hollis-Jefferson,2015,0.094,14.2,5.8,5.3,1.5,1.3,0.6,1,0.08,0
Larry Nance Jr.,2015,0.083,13.4,5.5,5.0,0.7,0.9,0.4,1,0.05,0
Stanley Johnson,2015,0.018,8.7,8.1,4.2,1.6,0.8,0.2,1,0.03,0
Alan Williams,2015,0.146,21.1,2.9,3.8,0.5,0.4,0.5,1,0.03,0
Boban Marjanović,2015,0.325,27.7,5.5,3.6,0.4,0.2,0.4,1,0.02,0
Chris McCullough,2015,0.043,12.2,4.7,2.8,0.4,1.2,0.5,1,0.02,0
Josh Richardson,2015,0.109,11.4,6.6,2.1,1.4,0.7,0.5,1,0.02,0
Richaun Holmes,2015,0.103,15.9,5.6,2.6,0.6,0.4,0.8,1,0.01,0
Norman Powell,2015,0.105,13.3,5.6,2.3,1.0,0.6,0.2,1,0.01,0
Duje Dukan,2015,-0.057,4.2,6.0,4.0,1.0,1.0,0.0,1,0.01,0
Briante Weber,2015,0.004,8.9,4.4,3.6,3.0,1.3,0.4,1,0.01,0
Willie Reed,2015,0.134,19.2,4.7,3.1,0.3,0.2,0.8,1,0.01,0
Jonathon Simmons,2015,0.119,11.9,6.0,1.7,1.1,0.4,0.1,1,0.0,0
Marcelo Huertas,2015,-0.006,10.4,4.5,1.7,3.4,0.5,0.1,1,0.0,0
Rashad Vaughn,2015,-0.036,4.2,3.1,1.3,0.6,0.4,0.2,1,0.0,0
Nemanja Bjelica,2015,0.087,11.2,5.1,3.5,1.4,0.4,0.4,1,0.0,0
Jerian Grant,2015,0.03,11.2,5.6,1.9,2.3,0.7,0.1,1,0.0,0
Joel Embiid,2016,0.117,24.1,20.2,7.8,2.1,0.9,2.5,1,0.98,1
Dario Šarić,2016,0.023,12.8,12.8,6.3,2.2,0.7,0.4,1,0.91,1
Yogi Ferrell,2016,0.072,13.1,10.0,2.4,3.7,0.9,0.2,1,0.87,2
Jamal Murray,2016,0.037,11.9,9.9,2.6,2.1,0.6,0.3,1,0.85,2
Willy Hernangómez,2016,0.123,19.0,8.2,7.0,1.3,0.6,0.5,1,0.82,1
Malcolm Brogdon,2016,0.1,14.9,10.2,2.8,4.2,1.1,0.2,1,0.81,1
Brandon Ingram,2016,-0.007,8.5,9.4,4.0,2.1,0.6,0.5,1,0.8,2
Buddy Hield,2016,0.032,11.8,10.6,3.3,1.5,0.5,0.1,1,0.77,1
Marquese Chriss,2016,0.05,12.3,9.2,4.2,0.7,0.8,0.9,1,0.75,2
Jaylen Brown,2016,0.053,10.3,6.6,2.8,0.8,0.4,0.2,1,0.69,2
Alex Poythress,2016,0.099,13.2,10.7,4.8,0.8,0.5,0.3,1,0.21,0
Skal Labissière,2016,0.099,16.8,8.8,4.9,0.8,0.5,0.4,1,0.19,0
Shawn Long,2016,0.195,24.1,8.2,4.7,0.7,0.5,0.5,1,0.12,0
Caris LeVert,2016,0.07,12.3,8.2,3.3,1.9,0.9,0.1,1,0.08,0
David Nwaba,2016,0.091,12.2,6.0,3.2,0.7,0.7,0.4,1,0.05,0
Ivica Zubac,2016,0.086,17.0,7.5,4.2,0.8,0.4,0.9,1,0.04,0
Tyler Ulis,2016,0.029,13.0,7.3,1.6,3.7,0.8,0.1,1,0.02,0
Mindaugas Kuzminskas,2016,0.055,12.4,6.3,1.9,1.0,0.4,0.2,1,0.01,0
Taurean Prince,2016,0.054,9.8,5.7,2.7,0.9,0.7,0.5,1,0.01,0
Rodney McGruder,2016,0.072,9.1,6.4,3.3,1.6,0.6,0.2,1,0.01,0
Isaiah Whitehead,2016,-0.023,7.6,7.4,2.5,2.6,0.6,0.5,1,0.01,0
Andrew Harrison,2016,0.051,8.7,5.9,1.9,2.8,0.7,0.3,1,0.01,0
Kris Dunn,2016,0.004,8.1,3.8,2.1,2.4,1.0,0.5,1,0.01,0
Domantas Sabonis,2016,0.022,6.9,5.9,3.6,1.0,0.5,0.4,1,0.01,0
Chinanu Onuaku,2016,0.123,12.3,2.8,2.0,0.6,0.6,0.2,1,0.01,0
Brice Johnson,2016,-0.165,17.2,1.3,1.0,0.3,0.7,0.3,1,0.01,0
Cheick Diallo,2016,0.111,16.8,5.1,4.3,0.2,0.2,0.4,1,0.01,0
Georgios Papagiannis,2016,0.057,12.7,5.6,3.9,0.9,0.1,0.8,1,0.01,0
Dorian Finney-Smith,2016,0.041,7.7,4.3,2.7,0.8,0.6,0.3,1,0.0,0
Malcolm Delaney,2016,0.005,7.5,5.4,1.7,2.6,0.5,0.0,1,0.0,0
Donovan Mitchell,2017,0.095,16.7,20.5,3.7,3.7,1.5,0.3,1,0.99,1
Ben Simmons,2017,0.162,20.0,15.8,8.1,8.2,1.7,0.9,1,0.98,1
Kyle Kuzma,2017,0.077,14.2,16.1,6.3,1.8,0.6,0.4,1,0.97,1
Lonzo Ball,2017,0.053,12.5,10.2,6.9,7.2,1.7,0.8,1,0.93,2
John Collins,2017,0.145,18.3,10.5,7.3,1.3,0.6,1.1,1,0.93,2
Lauri Markkanen,2017,0.079,15.6,15.2,7.5,1.2,0.6,0.6,1,0.89,1
