Player,Season,VORP,DWS,PER,FTA,TOV,PTS,Rookie,RookieNBA_pred_proba,Class
Willie Anderson,1988,2.3,2.8,16.6,3.6,3.2,18.6,1,0.9871720652747848,1
Mitch Richmond,1988,1.3,1.9,17.2,6.4,3.4,22.0,1,0.985772845476718,1
Charles Smith,1988,0.2,1.6,15.6,5.5,2.1,16.3,1,0.926355626217107,1
Hersey Hawkins,1988,1.2,1.3,14.2,3.7,2.0,15.1,1,0.8753311791728051,1
Chris Morris,1988,0.9,2.0,15.0,3.3,2.5,14.1,1,0.8418539356184546,0
Rik Smits,1988,0.6,1.9,15.6,3.1,1.6,11.7,1,0.824680923912952,1
Kevin Edwards,1988,0.1,2.2,12.6,2.4,3.1,13.8,1,0.63404571033924,0
Vernon Maxwell,1988,-0.3,1.4,12.1,3.1,2.3,11.7,1,0.6330600308828651,0
Rod Strickland,1988,1.4,1.5,18.0,2.9,1.8,8.9,1,0.5557147926857874,0
Grant Long,1988,0.5,2.7,13.7,5.0,2.5,11.9,1,0.5434761913515147,0
Brian Shaw,1988,0.8,1.7,12.2,1.6,2.3,8.6,1,0.5001688557764328,0
Danny Manning,1988,0.2,0.7,13.4,4.0,3.6,16.7,1,0.48586795377684,0
Ricky Berry,1988,0.1,0.8,13.1,2.6,1.3,11.0,1,0.4414159445022631,0
Rex Chapman,1988,-0.7,0.4,12.6,2.6,1.5,16.9,1,0.42636171349505675,0
Derrick Chievous,1988,-0.5,1.6,11.6,3.0,1.7,9.3,1,0.3936062181926236,0
Dan Majerle,1988,0.8,1.7,11.3,2.4,0.9,8.6,1,0.33703898352077316,0
Gary Grant,1988,0.0,1.6,14.1,2.3,3.6,11.9,1,0.23958155130628267,0
Sylvester Gray,1988,-0.2,1.1,11.2,2.8,1.9,8.0,1,0.08804469735571081,0
Rony Seikaly,1988,-1.9,2.2,10.8,4.5,2.6,10.9,1,0.05354434624167448,0
Ledell Eackles,1988,0.1,0.8,15.2,4.3,1.6,11.5,1,0.04983249486056311,0
Vinny Del Negro,1988,0.3,1.0,12.7,1.3,1.0,7.1,1,0.025454032191702985,0
Tom Garrick,1988,-0.2,0.9,11.0,1.8,1.6,6.4,1,0.02047096423341408,0
Anthony Bowie,1988,-0.2,0.3,10.6,0.8,1.2,8.6,1,0.016076965358278995,0
Jeff Grayer,1988,0.0,0.2,12.6,1.8,1.7,7.4,1,0.01592437115844043,0
Anthony Taylor,1988,0.0,0.3,11.1,1.5,1.0,6.9,1,0.014855450385576638,0
Eric Leckner,1988,-0.6,1.4,9.7,1.5,0.9,4.3,1,0.013971973859425826,0
Scott Brooks,1988,1.1,0.6,14.0,0.8,0.8,5.2,1,0.006942699437342855,0
John Shasky,1988,-0.1,0.7,12.7,2.6,0.7,5.5,1,0.006428399691116209,0
Jerome Lane,1988,-0.4,0.7,12.3,2.1,0.9,4.8,1,0.006428399691116209,0
Kelvin Upshaw,1988,-0.2,0.4,10.3,0.8,1.7,6.8,1,0.006200419043524444,0
Pooh Richardson,1989,2.2,2.4,15.8,1.3,1.7,11.4,1,0.9589836625349948,1
David Robinson,1989,6.8,7.2,26.3,10.2,3.1,24.3,1,0.9563606522836149,1
Tim Hardaway,1989,1.2,1.4,16.0,3.5,3.3,14.7,1,0.9354092663302769,1
Sherman Douglas,1989,2.1,2.1,17.0,4.0,3.0,14.3,1,0.9353681257940715,1
Glen Rice,1989,-0.7,1.8,11.3,1.6,1.5,13.6,1,0.8683406801896499,2
Vlade Divac,1989,1.1,3.2,17.5,2.6,1.3,8.5,1,0.8525725298591846,1
J.R. Reid,1989,-1.5,2.8,10.2,3.5,2.1,11.1,1,0.8346552554881067,2
Sean Elliott,1989,0.4,2.0,12.5,2.7,1.4,10.0,1,0.8323699288652806,2
Stacey King,1989,-0.4,1.4,13.8,3.3,1.5,8.9,1,0.7038218616593118,2
Mookie Blaylock,1989,0.0,1.3,11.5,1.6,2.2,10.1,1,0.6900296821225601,0
Blue Edwards,1989,-0.1,2.4,10.7,2.5,1.9,8.9,1,0.6809569003942844,2
Dana Barros,1989,0.6,0.7,12.8,1.4,1.5,9.7,1,0.5985535672294912,0
Charles Smith,1989,2.7,3.1,19.5,7.3,2.1,21.1,1,0.5703783406501214,0
Clifford Robinson,1989,-1.2,2.4,9.3,3.1,1.6,9.1,1,0.37191801374617245,0
Nick Anderson,1989,0.5,0.7,14.9,3.3,1.7,11.5,1,0.3694190574205068,0
Sam Mitchell,1989,-0.3,2.3,13.7,4.4,1.2,12.7,1,0.2747752069458199,0
Todd Lichti,1989,-0.1,1.3,12.3,2.2,1.2,8.0,1,0.23185265381118078,0
Dražen Petrović,1989,0.7,1.0,15.5,2.1,1.2,7.6,1,0.14385310949118527,0
Šarūnas Marčiulionis,1989,0.5,0.7,15.5,5.4,1.8,12.1,1,0.1296417236149267,0
Chucky Brown,1989,-0.6,1.3,11.9,2.2,0.9,7.3,1,0.11982558060559081,0
Pervis Ellison,1989,-0.3,0.9,10.3,2.3,1.8,8.0,1,0.08836626212672036,0
Derrick Gervin,1989,0.4,0.4,22.9,4.2,0.6,12.0,1,0.05787008032671412,0
Shawn Kemp,1989,0.0,1.6,15.9,2.0,1.3,6.5,1,0.05464435513681168,0
Michael Ansley,1989,0.2,0.3,17.3,3.2,0.7,8.7,1,0.05428385913879552,0
Winston Bennett,1989,-0.6,0.9,10.0,1.7,1.1,6.1,1,0.017404478874872266,0
Jeff Martin,1989,-0.7,0.9,8.7,1.9,0.7,6.3,1,0.014848665897845024,0
Donald Royal,1989,0.1,0.7,15.2,3.0,1.2,5.9,1,0.011026433168871037,0
Kenny Battle,1989,0.4,1.0,12.2,1.4,0.5,4.1,1,0.009856088550089449,0
Terry Davis,1989,-0.8,0.9,9.0,1.4,1.1,4.7,1,0.00822597146521082,0
Randy White,1989,-1.0,0.8,7.4,1.6,0.9,4.3,1,0.007467856186053309,0
Lionel Simmons,1990,1.2,3.6,15.4,5.5,2.9,18.0,1,0.9859169713732064,1
Derrick Coleman,1990,1.5,3.4,17.6,6.0,2.9,18.4,1,0.9859169713732064,1
Dennis Scott,1990,0.3,1.2,13.0,2.5,1.5,15.7,1,0.9437838885957444,1
Kendall Gill,1990,1.3,1.6,15.4,2.2,2.0,11.0,1,0.9040111537499442,1
Mahmoud Abdul-Rauf,1990,-1.1,-0.3,12.2,1.5,1.6,14.1,1,0.9016266516680695,2
Gary Payton,1990,1.6,2.4,13.2,1.2,2.2,7.2,1,0.8671373471539868,2
Dee Brown,1990,0.5,1.8,13.2,1.9,1.7,8.7,1,0.7328640554636169,1
Willie Burton,1990,-0.7,1.6,11.5,3.9,1.9,12.0,1,0.6796292878830625,2
Travis Mays,1990,0.0,1.3,12.3,5.2,2.5,14.3,1,0.6709174257275031,2
Felton Spencer,1990,-0.3,2.1,13.8,3.1,1.0,7.1,1,0.6673312179564924,2
Duane Causwell,1990,0.3,2.2,13.0,2.2,1.3,6.9,1,0.38986351487201437,0
Danny Ferry,1990,-0.8,1.3,10.9,1.9,1.5,8.6,1,0.3129661622899966,0
A.J. English,1990,-0.7,0.7,10.6,2.2,1.6,8.8,1,0.19754732929869467,0
Cedric Ceballos,1990,0.0,0.7,17.8,2.6,1.1,8.2,1,0.06271026014334423,0
Alec Kessler,1990,-1.7,1.2,8.4,1.7,1.4,6.2,1,0.04445975334245592,0
Anthony Bonner,1990,0.0,0.8,12.2,2.2,1.2,7.4,1,0.0323905630898258,0
Bo Kimble,1990,-1.0,0.8,7.7,1.9,1.2,6.9,1,0.02755748027163975,0
Henry James,1990,0.0,0.4,14.7,1.9,1.0,8.1,1,0.026105928580042844,0
Mario Elie,1990,0.3,0.3,12.9,2.7,0.9,7.2,1,0.012303503107644541,0
Tyrone Hill,1990,-0.8,1.1,10.5,2.1,1.0,5.3,1,0.011119258716618384,0
Gerald Glass,1990,0.1,0.4,15.9,1.5,0.8,6.9,1,0.010535103814922092,0
Marcus Liberty,1990,-0.7,0.1,10.4,1.2,0.9,6.7,1,0.00825468939047218,0
Bimbo Coles,1990,-0.1,1.2,10.4,1.2,1.2,4.9,1,0.0071911730576024666,0
Loy Vaught,1990,-0.3,1.4,12.1,1.0,0.7,5.5,1,0.007150920976321475,0
Gerald Paddio,1990,-1.3,0.5,9.3,1.3,1.0,7.2,1,0.007053794687321305,0
Jerrod Mustaf,1990,-0.6,0.8,8.3,1.4,1.0,4.3,1,0.005903521984543132,0
Terry Mills,1990,-0.1,0.9,13.6,1.2,0.8,5.7,1,0.005733289375917748,0
Rumeal Robinson,1990,-0.2,0.5,11.7,1.7,1.6,5.6,1,0.005133929189145055,0
Elden Campbell,1990,0.1,0.7,14.5,0.9,0.3,2.8,1,0.003907416435300994,0
Negele Knight,1990,-0.1,0.6,12.1,1.8,1.2,5.3,1,0.0038654235687638782,0
Dikembe Mutombo,1991,1.4,3.6,16.5,7.0,3.5,16.6,1,0.9896505176226058,1
Larry Johnson,1991,2.6,2.5,18.9,5.0,2.0,19.2,1,0.9720321612494416,1
Stacey Augmon,1991,0.8,2.2,14.4,3.9,2.2,13.3,1,0.9155221235363376,1
Billy Owens,1991,1.3,2.3,15.6,3.9,2.2,14.3,1,0.9062036281885034,1
Larry Stewart,1991,0.3,1.8,12.9,3.1,1.5,10.4,1,0.8464296441223772,2
Paul Graham,1991,1.0,1.7,14.7,2.2,1.2,10.1,1,0.8377583151410406,0
Mark Macon,1991,-1.4,2.3,8.3,2.4,2.0,10.6,1,0.7936054397030364,2
Stanley Roberts,1991,0.2,1.4,16.3,3.6,1.4,10.4,1,0.785055786404175,2
Steve Smith,1991,0.3,0.8,12.5,2.1,2.5,12.0,1,0.6701753695540108,1
Rick Fox,1991,0.2,1.9,12.2,2.3,1.5,8.0,1,0.5094035714211821,2
Doug Smith,1991,-0.6,1.6,11.9,1.6,1.3,8.8,1,0.5023468303597216,0
Bison Dele,1991,0.3,1.2,17.1,3.0,1.8,9.1,1,0.4750382716630259,0
Victor Alexander,1991,0.0,1.4,13.9,1.9,1.1,7.4,1,0.2637298825455313,0
Terrell Brandon,1991,-0.1,1.5,12.8,1.5,1.7,7.4,1,0.2340279397994104,2
Donald Hodge,1991,-0.1,0.8,13.8,2.9,1.5,8.4,1,0.10170350995862366,0
Kenny Anderson,1991,0.1,1.1,12.8,1.5,1.5,7.0,1,0.09190578236006539,0
Greg Anthony,1991,0.0,2.0,10.6,1.9,1.2,5.5,1,0.08369213418907902,0
Mike Iuzzolino,1991,0.3,0.3,13.3,2.5,1.8,9.3,1,0.07164549272608993,0
Carl Thomas,1991,-0.1,0.0,6.4,2.0,1.0,12.0,1,0.057808321224488646,0
Tracy Moore,1991,-0.1,0.4,11.6,1.9,1.0,8.5,1,0.0288283586797052,0
Dale Davis,1991,0.2,1.5,13.3,2.4,0.8,6.2,1,0.028453728319176794,0
Robert Pack,1991,-0.1,1.1,10.5,1.8,1.3,4.6,1,0.010230082903233956,0
David Benoit,1991,-0.3,1.5,12.1,1.3,0.9,5.6,1,0.00985092400882094,0
Chris Gatling,1991,0.4,0.8,18.2,2.0,0.8,5.7,1,0.0070759862945509126,0
Chris Corchiani,1991,0.0,0.6,12.1,2.0,1.5,5.0,1,0.005962717930909768,0
Luc Longley,1991,-0.6,1.1,10.1,1.2,1.3,4.3,1,0.00543574620871816,0
Eric Murdock,1991,0.2,0.7,13.6,1.2,1.0,4.1,1,0.0042429988406515115,0
John Turner,1991,-0.5,0.3,7.8,1.4,0.8,2.8,1,0.003549064906932476,0
Tharon Mayes,1991,-0.2,0.2,6.4,1.5,1.3,4.1,1,0.003549064906932476,0
Pete Chilcutt,1991,-0.2,0.7,11.2,0.4,0.6,3.6,1,0.0035487774915966756,0
Christian Laettner,1992,1.3,2.8,17.3,6.8,3.4,18.2,1,0.9871659081786474,1
Alonzo Mourning,1992,1.9,3.4,20.8,8.1,3.0,21.0,1,0.9836006518558074,1
Shaquille O'Neal,1992,4.3,6.0,22.9,8.9,3.8,23.4,1,0.9778102129934036,1
Walt Williams,1992,0.5,1.2,15.0,5.1,3.0,17.0,1,0.9717444193787338,2
Latrell Sprewell,1992,1.5,1.8,13.6,3.7,2.6,15.4,1,0.9690900956623943,2
Richard Dumas,1992,1.2,1.9,18.6,4.5,1.9,15.8,1,0.9672604247846991,2
LaPhonso Ellis,1992,2.0,3.8,16.6,3.9,1.9,14.7,1,0.9669805831650241,1
Tom Gugliotta,1992,0.8,3.2,14.6,3.5,2.8,14.7,1,0.9365773156518793,1
Clarence Weatherspoon,1992,0.1,2.2,15.0,5.0,2.1,15.6,1,0.9185551500192471,2
Robert Horry,1992,0.8,3.2,12.1,2.5,2.0,10.1,1,0.9043506402309994,2
Anthony Peeler,1992,0.6,1.0,13.9,2.7,1.6,10.4,1,0.6706656367696666,0
Lloyd Daniels,1992,0.4,1.3,12.9,1.3,1.3,9.1,1,0.6019021419225652,0
Sean Rooks,1992,-0.2,0.7,14.7,5.4,2.2,13.5,1,0.5409220278838467,0
Harold Miner,1992,0.0,0.7,14.3,2.9,1.3,10.3,1,0.44213761481269803,0
Todd Day,1992,0.2,1.1,14.5,4.2,1.7,13.8,1,0.2289080540662293,0
Bryant Stith,1992,0.0,0.8,11.7,3.1,1.1,8.9,1,0.1581661376218102,0
Oliver Miller,1992,0.8,1.9,12.7,1.8,1.9,5.6,1,0.1357340945862182,0
Andre Spencer,1992,-0.1,0.3,12.8,2.7,1.3,9.4,1,0.10903642256586975,0
Anthony Avent,1992,-2.0,1.8,10.2,2.1,1.7,9.8,1,0.10187280657655633,0
Adam Keefe,1992,-0.1,1.4,13.6,2.9,1.2,6.6,1,0.08723152407637096,0
Doug Overton,1992,-0.2,0.4,11.8,1.8,1.6,8.1,1,0.04802296928214928,0
Jim Jackson,1992,-0.6,0.2,11.0,3.3,4.1,16.3,1,0.04381347407235803,0
Walter Bond,1992,-1.2,0.4,9.0,2.3,1.5,8.0,1,0.04271811885447211,0
Keith Jennings,1992,0.2,0.1,18.5,2.3,0.9,8.6,1,0.02831308077294838,0
Dexter Cambridge,1992,-0.5,0.0,12.1,1.9,1.2,7.0,1,0.013729291936137767,0
Byron Houston,1992,-0.5,1.3,10.6,2.5,1.1,5.3,1,0.013512762978325831,0
Don MacLean,1992,-0.5,0.3,14.0,1.8,0.7,6.6,1,0.010814481979419003,0
Thomas Jordan,1992,-0.2,0.1,6.9,4.3,3.0,11.0,1,0.009899506693853819,0
Doug Christie,1992,0.0,0.4,12.4,2.9,2.2,6.2,1,0.0076536248442175625,0
Hubert Davis,1992,-0.1,1.2,8.7,1.1,0.9,5.4,1,0.005618272269551382,0
Anfernee Hardaway,1993,3.8,3.3,17.4,4.0,3.6,16.0,1,0.9805458244957653,1
Chris Webber,1993,3.6,3.2,21.7,4.7,2.7,17.5,1,0.977897648772532,1
Jamal Mashburn,1993,-0.3,1.0,13.2,5.5,3.1,19.2,1,0.9641787269283371,1
Toni Kukoč,1993,1.4,2.7,15.4,2.8,2.2,10.9,1,0.9271341380039441,2
Dino Radja,1993,1.2,2.2,18.2,3.8,1.9,15.1,1,0.9069908225442211,2
Isaiah Rider,1993,0.2,0.8,14.2,3.4,2.8,16.6,1,0.9055733587919715,1
Vin Baker,1993,0.5,1.7,16.1,5.0,2.0,13.5,1,0.8029357529151822,1
Nick Van Exel,1993,0.6,0.7,13.6,2.4,1.8,13.6,1,0.7936756734655463,2
Shawn Bradley,1993,-0.5,1.6,11.6,3.4,3.0,10.3,1,0.7725209500531061,2
George Lynch,1993,0.9,1.5,16.1,2.3,1.2,9.6,1,0.7267887692836744,0
Lindsey Hunter,1993,-0.1,1.0,12.0,1.7,2.2,10.3,1,0.588352336565191,2
Chris Mills,1993,0.3,2.4,12.6,2.2,1.1,9.4,1,0.5177636165671653,0
Rodney Rogers,1993,0.5,2.1,12.9,2.4,1.7,8.1,1,0.46666294540284603,0
Sam Cassell,1993,0.4,1.8,13.1,1.6,1.4,6.7,1,0.458210611056966,0
Antonio Davis,1993,0.9,2.8,15.2,3.7,1.3,7.7,1,0.33847809321946987,0
Calbert Cheaney,1993,-0.2,0.2,14.0,2.5,1.7,12.0,1,0.30321168194099685,0
Harold Ellis,1993,0.7,0.8,17.2,3.0,0.9,8.7,1,0.15531264460585112,0
Bo Outlaw,1993,0.5,0.9,14.3,2.8,0.8,6.9,1,0.04961668821803577,0
Bobby Hurley,1993,-0.6,0.1,8.4,1.6,2.5,7.1,1,0.04328628385053055,0
P.J. Brown,1993,1.0,2.8,12.2,1.9,0.9,5.7,1,0.042795796710569656,0
Allan Houston,1993,-1.5,0.1,9.0,1.4,1.3,8.5,1,0.03806081526151079,0
Chris Jent,1993,0.0,0.1,11.0,0.7,1.7,10.3,1,0.03380117285922817,0
Bryon Russell,1993,0.3,1.7,11.1,1.5,0.8,5.0,1,0.01922635989186335,0
Popeye Jones,1993,-0.1,1.6,14.1,1.3,1.2,5.8,1,0.01750001194991588,0
Mitchell Butler,1993,-0.1,0.4,13.0,2.4,1.2,6.9,1,0.013729291936137767,0
Acie Earl,1993,-1.3,0.9,9.2,2.2,1.0,5.5,1,0.010443282536467877,0
Scott Burrell,1993,-0.1,0.7,10.4,1.4,0.9,4.8,1,0.006959921451523474,0
Lucious Harris,1993,-0.3,0.7,11.0,1.5,1.0,5.4,1,0.006959921451523474,0
Corie Blount,1993,0.0,1.2,12.3,1.1,0.8,3.0,1,0.006623968149254029,0
Gheorghe Mureșan,1993,0.0,0.7,17.4,1.3,1.0,5.6,1,0.0042429988406515115,0
Glenn Robinson,1994,0.8,2.2,16.6,6.2,3.9,21.9,1,0.9675176601303582,1
Grant Hill,1994,2.7,1.8,19.0,7.3,2.9,19.9,1,0.9629595977705312,1
Brian Grant,1994,1.0,3.4,16.5,4.5,2.0,13.2,1,0.962241026913278,1
Juwan Howard,1994,-0.1,1.5,15.0,4.5,2.6,17.0,1,0.9554079690088504,2
Jason Kidd,1994,2.1,2.6,15.1,3.5,3.2,11.7,1,0.938594107070368,1
Eddie Jones,1994,2.1,2.1,16.3,2.6,1.2,14.0,1,0.936003000738132,1
Eric Montross,1994,-0.6,1.8,12.1,3.4,1.4,10.0,1,0.8399694855459141,2
Donyell Marshall,1994,-0.7,1.2,12.5,3.1,1.6,12.6,1,0.7536644252990472,0
Khalid Reeves,1994,1.4,1.4,16.9,2.9,2.0,9.2,1,0.6881150330212461,0
Jalen Rose,1994,1.1,1.5,15.1,2.9,2.0,8.2,1,0.5506876163339748,2
Wesley Person,1994,0.9,0.8,14.2,1.3,1.0,10.4,1,0.5460796325078046,2
Sharone Wright,1994,-0.9,1.9,14.0,3.6,1.9,11.4,1,0.4020528963261159,0
Michael Smith,1994,0.5,2.8,13.5,3.2,1.3,6.9,1,0.25158198730468234,0
Lamond Murray,1994,-0.9,1.1,11.6,3.3,2.0,14.1,1,0.22987021231216023,0
Carlos Rogers,1994,-0.3,0.8,14.3,3.0,1.7,8.9,1,0.08506630864290485,0
Clifford Rozier,1994,-0.9,1.2,11.5,2.3,1.3,6.8,1,0.06447273046659263,0
Ryan Lorthridge,1994,-0.1,0.2,12.9,2.4,1.5,7.4,1,0.023188603037815794,0
Aaron McKie,1994,0.5,1.2,13.3,1.6,0.9,6.5,1,0.02278370468650794,0
Darrick Martin,1994,-0.5,0.3,10.3,1.9,1.8,7.5,1,0.012688140287270954,0
Eric Piatkowski,1994,0.4,0.4,13.9,1.4,0.8,7.0,1,0.010981566733245908,0
Derrick Alston,1994,-0.2,1.0,11.6,1.9,0.8,4.7,1,0.009105417630192661,0
Chris Childs,1994,-0.1,0.8,11.2,1.4,1.4,5.8,1,0.008530787309127857,0
Matt Fish,1994,-0.2,0.3,10.6,1.4,1.1,4.7,1,0.004185922623261717,0
Anthony Miller,1994,0.0,0.6,14.7,1.7,0.8,4.1,1,0.004185922623261717,0
Anthony Tucker,1994,-0.3,0.9,9.2,1.3,0.9,3.9,1,0.004100289609011529,0
Reggie Slater,1994,0.0,0.3,14.5,2.2,1.0,4.8,1,0.0038654235687638782,0
Dwayne Morton,1994,-0.1,0.2,11.0,2.1,0.7,4.1,1,0.0038654235687638782,0
Dickey Simpkins,1994,-0.4,0.8,11.0,1.2,0.8,3.5,1,0.0038536779103699546,0
Jamie Watson,1994,0.1,0.9,9.6,0.9,0.9,3.3,1,0.003775951398035035,0
Askia Jones,1994,-0.2,0.0,8.3,1.5,0.8,4.1,1,0.003549064906932476,0
Damon Stoudamire,1995,1.6,0.6,16.7,4.2,3.8,19.0,1,0.9747619557309327,1
Joe Smith,1995,0.9,2.7,17.2,4.8,1.7,15.3,1,0.9655467568093359,1
Jerry Stackhouse,1995,0.7,0.4,14.8,7.2,3.5,19.2,1,0.9553760212406683,1
Kevin Garnett,1995,1.7,2.6,15.8,1.9,1.4,10.4,1,0.9548744770825663,2
Bryant Reeves,1995,-1.0,2.3,13.4,3.9,2.0,13.3,1,0.9161178002634169,2
Brent Barry,1995,2.0,1.2,15.9,1.7,1.5,10.1,1,0.9014025686293067,2
Antonio McDyess,1995,0.0,2.7,15.6,3.2,2.0,13.4,1,0.885491252331422,1
Rasheed Wallace,1995,0.3,1.8,11.8,1.8,1.6,10.1,1,0.8416003828314547,2
Tyus Edney,1995,0.1,1.2,12.7,3.2,2.4,10.8,1,0.7214478312536852,2
Michael Finley,1995,1.5,1.3,14.0,3.9,1.6,15.0,1,0.6359700400580152,0
Kurt Thomas,1995,0.1,3.0,13.5,2.4,1.3,9.0,1,0.6228654778442939,0
Sasha Danilović,1995,0.3,0.6,14.4,3.8,1.9,13.4,1,0.5583971427447819,0
Arvydas Sabonis,1995,3.8,3.9,24.7,4.2,2.1,14.5,1,0.3195746554651686,0
Gary Trent,1995,-0.3,1.6,12.4,2.0,1.3,7.5,1,0.2000170613300122,0
Eric Williams,1995,-0.3,0.9,13.3,4.7,1.4,10.7,1,0.16943526476143278,0
Theo Ratliff,1995,0.9,2.2,14.0,1.6,0.7,4.5,1,0.10666060530859035,0
Don Reid,1995,0.3,1.8,12.1,1.1,0.6,3.8,1,0.06347119949795309,0
Bob Sura,1995,0.6,1.5,15.0,1.8,1.5,5.3,1,0.0485784124632569,0
Alan Henderson,1995,-0.8,1.6,12.9,2.5,1.1,6.4,1,0.03250969048070707,0
Ashraf Amaya,1995,-0.8,1.1,11.8,2.8,1.1,6.3,1,0.026146588734159915,0
Ed O'Bannon,1995,-0.4,1.1,9.2,1.7,1.0,6.2,1,0.016897259170129582,0
Lawrence Moten,1995,0.4,0.4,15.7,1.7,1.0,6.6,1,0.011133377926698272,0
Loren Meyer,1995,-1.3,0.8,9.4,1.4,0.9,5.0,1,0.008409259267692743,0
Mark Davis,1995,-0.2,0.8,10.9,2.0,1.2,3.3,1,0.006428399691116209,0
Corliss Williamson,1995,-1.1,0.3,8.5,1.6,1.4,5.6,1,0.006387902744158491,0
Voshon Lenard,1995,0.4,0.4,15.9,1.4,0.8,5.9,1,0.005914820790215864,0
Greg Ostertag,1995,0.0,1.1,13.2,0.9,0.4,3.6,1,0.005391736939247791,0
Anthony Goldwire,1995,-0.3,0.1,10.4,1.4,1.5,5.5,1,0.005133929189145055,0
Martin Lewis,1995,-0.2,0.1,11.2,1.6,0.9,4.7,1,0.004185922623261717,0
Travis Best,1995,0.0,0.5,11.5,1.5,1.1,3.7,1,0.004185922623261717,0
Allen Iverson,1996,2.2,1.0,18.0,7.2,4.4,23.5,1,0.9758740159723628,1
Kerry Kittles,1996,2.9,1.8,16.0,2.8,1.5,16.4,1,0.9738928518178077,2
Shareef Abdur-Rahim,1996,0.2,1.2,17.4,6.5,2.8,18.7,1,0.9625069697455565,1
Antoine Walker,1996,-0.1,1.7,15.5,4.5,2.8,17.5,1,0.9586739820750232,1
Stephon Marbury,1996,1.2,1.2,16.1,5.0,3.1,15.8,1,0.9544015023963981,1
Matt Maloney,1996,1.3,2.1,12.3,1.1,1.5,9.4,1,0.9394853508824842,2
Ray Allen,1996,1.2,1.5,14.6,3.0,1.8,13.4,1,0.8391385371509902,2
Marcus Camby,1996,0.9,2.3,17.8,4.2,2.1,14.8,1,0.8294441894767753,1
Kobe Bryant,1996,0.5,1.3,14.4,2.3,1.6,7.6,1,0.4803033968195924,2
Travis Knight,1996,0.1,1.8,14.1,1.4,0.7,4.8,1,0.4199969843273157,2
Dean Garrett,1996,1.3,2.5,17.7,2.0,0.5,8.0,1,0.29431440214109517,0
Lorenzen Wright,1996,-0.5,1.7,12.5,1.9,1.0,7.3,1,0.18067638097313668,0
Erick Dampier,1996,-0.4,1.9,11.8,2.3,1.2,5.1,1,0.13400082055454024,0
Erick Strickland,1996,-0.2,0.5,11.0,2.9,2.4,10.6,1,0.0703488705224597,0
Shandon Anderson,1996,-0.4,1.2,10.4,1.5,1.1,5.9,1,0.02617936029080742,0
Vitaly Potapenko,1996,-1.4,1.7,9.5,1.6,1.4,5.8,1,0.025112306009165853,0
Roy Rogers,1996,-0.8,1.1,12.6,1.1,1.0,6.6,1,0.019960097431366564,0
John Wallace,1996,0.1,1.4,13.0,1.6,1.1,4.8,1,0.01835913713406993,0
Derek Fisher,1996,-0.1,1.0,11.0,1.5,0.9,3.9,1,0.009856088550089449,0
Othella Harrington,1996,-0.6,1.0,10.8,1.4,1.0,4.8,1,0.009856088550089449,0
Jermaine O'Neal,1996,-0.2,0.7,13.7,1.7,0.6,4.1,1,0.007660639858594787,0
Samaki Walker,1996,-0.4,0.7,12.2,1.7,0.9,5.0,1,0.006959921451523474,0
Randy Livingston,1996,-0.4,1.1,8.3,1.0,1.6,3.9,1,0.005206514879319374,0
Martin Müürsepp,1996,0.0,0.3,14.9,1.7,0.4,3.7,1,0.004185922623261717,0
Jamie Feick,1996,-0.6,0.5,11.1,1.6,0.8,3.7,1,0.004185922623261717,0
Malik Rose,1996,-0.2,0.8,13.7,1.1,0.8,3.0,1,0.003907416435300994,0
Gaylon Nickerson,1996,0.0,0.0,12.9,1.8,0.3,3.8,1,0.0038654235687638782,0
Joe Stephens,1996,0.0,0.0,3.0,0.0,1.5,1.5,1,0.002216928253354705,0
Michael Hawkins,1996,-0.2,0.1,10.6,0.5,1.0,2.8,1,0.002131431804309506,0
Steve Nash,1996,-0.2,0.3,10.8,0.8,1.0,3.3,1,0.002131431804309506,0
Tim Duncan,1997,5.3,7.2,22.6,5.9,3.4,21.1,1,0.9887494182921879,1
Keith Van Horn,1997,0.7,1.6,15.7,4.9,2.6,19.7,1,0.974242312629382,1
Zydrunas Ilgauskas,1997,2.1,4.9,19.7,3.7,1.8,13.9,1,0.9570247327475524,1
Brevin Knight,1997,3.5,4.9,17.1,3.1,2.4,9.0,1,0.9370068855234595,1
Ron Mercer,1997,0.4,1.9,14.1,2.8,1.7,15.3,1,0.9046745170929643,1
Cedric Henderson,1997,0.3,4.0,10.7,2.3,2.0,10.1,1,0.8651395885705195,2
Tim Thomas,1997,0.7,1.3,14.8,3.0,1.5,11.0,1,0.8634784807745243,2
Derek Anderson,1997,1.7,2.8,15.3,4.8,1.9,11.7,1,0.7850249072379513,2
Bobby Jackson,1997,-0.3,0.7,13.6,2.7,2.7,11.6,1,0.6673164970862484,2
Chauncey Billups,1997,0.5,0.9,13.6,3.3,2.2,11.2,1,0.4409875516172845,0
Maurice Taylor,1997,-0.7,0.3,16.1,3.4,1.5,11.5,1,0.39206229510777785,2
Lawrence Funderburke,1997,0.4,0.7,16.2,3.1,1.2,9.5,1,0.3533654805675068,0
Kelvin Cato,1997,0.4,2.0,13.3,1.7,0.6,3.8,1,0.14351204811607263,0
Michael Stewart,1997,0.2,2.6,12.9,1.8,1.0,4.6,1,0.12354457985450691,0
Tony Battie,1997,-0.7,0.8,13.3,1.6,1.5,8.4,1,0.1101858340395024,0
Danny Fortson,1997,-1.4,0.4,14.3,4.2,2.0,10.2,1,0.08166292349568338,0
