Player,Season,WS/48,PER,PTS,TRB,AST,STL,BLK,Rookie,RookieNBA_pred_proba,Class
Steven Adams,2013,0.114,11.2,3.3,4.1,0.5,0.5,0.7,1,0.85644925,2
Kelly Olynyk,2013,0.101,15.2,8.7,5.2,1.6,0.5,0.4,1,0.8215047,2
Cody Zeller,2013,0.09,13.1,6.0,4.3,1.1,0.5,0.5,1,0.6902335,2
Hollis Thompson,2013,0.055,9.5,6.0,3.2,0.9,0.7,0.2,1,0.044551436,0
Nate Wolters,2013,0.043,12.7,7.2,2.6,3.2,0.6,0.3,1,0.021249305,0
Tim Hardaway Jr.,2013,0.08,12.7,10.2,1.5,0.8,0.5,0.1,1,0.017837115,0
Ryan Kelly,2013,0.081,12.6,8.0,3.7,1.6,0.5,0.8,1,0.014748168,0
Pero Antić,2013,0.075,11.7,7.0,4.2,1.2,0.4,0.2,1,0.004816904,0
Ben McLemore,2013,0.016,7.7,8.8,2.9,1.0,0.5,0.2,1,0.0026286044,0
Kentavious Caldwell-Pope,2013,0.055,9.4,5.9,2.0,0.7,0.9,0.2,1,0.0025319445,0
Dewayne Dedmon,2013,0.07,10.7,3.1,4.1,0.2,0.2,0.7,1,0.0018940559,0
Jeff Withey,2013,0.128,15.2,3.3,2.6,0.4,0.3,0.9,1,0.0005006713,0
Andre Roberson,2013,0.099,9.0,1.9,2.4,0.4,0.5,0.3,1,0.00041325777,0
Troy Daniels,2013,0.15,16.0,8.4,0.8,1.0,0.0,0.0,1,0.00033687908,0
Vítor Luiz Faverani,2013,0.031,11.0,4.4,3.5,0.4,0.4,0.7,1,0.00026020332,0
Seth Curry,2013,0.131,13.8,1.5,0.5,0.0,1.0,0.0,1,0.00025102447,0
Ray McCallum,2013,0.02,9.7,6.2,1.8,2.7,0.5,0.2,1,0.00015436074,0
Matthew Dellavedova,2013,0.078,10.7,4.7,1.7,2.6,0.5,0.1,1,0.00014528721,0
Casper Ware,2013,0.071,13.0,5.3,1.0,1.1,0.9,0.0,1,0.00012930122,0
Rudy Gobert,2013,0.045,12.9,2.3,3.4,0.2,0.2,0.9,1,5.6007793e-05,0
Mike Muscala,2013,0.04,10.8,3.8,2.6,0.4,0.2,0.5,1,4.7018522e-05,0
Miroslav Raduljica,2013,0.112,15.3,3.8,2.3,0.5,0.1,0.3,1,4.551005e-05,0
Lorenzo Brown,2013,-0.068,8.2,2.5,1.1,1.6,0.5,0.1,1,4.268832e-05,0
Shane Larkin,2013,-0.01,8.3,2.8,0.9,1.5,0.5,0.0,1,4.156946e-05,0
Nerlens Noel,2014,0.083,15.0,9.9,8.1,1.7,1.8,1.9,1,0.9938081,1
Andrew Wiggins,2014,0.034,13.9,16.9,4.6,2.1,1.0,0.6,1,0.9909321,1
Elfrid Payton,2014,0.044,13.8,8.9,4.3,6.5,1.7,0.2,1,0.98644745,1
Langston Galloway,2014,0.043,12.3,11.8,4.2,3.3,1.2,0.3,1,0.9727322,2
Marcus Smart,2014,0.077,11.0,7.8,3.3,3.1,1.5,0.3,1,0.938624,2
Nikola Mirotić,2014,0.165,17.9,10.2,4.9,1.2,0.7,0.7,1,0.9294134,1
Jordan Clarkson,2014,0.078,16.9,11.9,3.2,3.5,0.9,0.2,1,0.9171315,1
Bojan Bogdanović,2014,0.062,11.6,9.0,2.7,0.9,0.4,0.1,1,0.9135563,2
Jusuf Nurkić,2014,0.069,14.8,6.9,6.2,0.8,0.8,1.1,1,0.9062044,2
Zach LaVine,2014,-0.018,11.3,10.1,2.8,3.6,0.7,0.1,1,0.875054,2
Jabari Brown,2014,0.033,11.0,11.9,1.9,2.1,0.6,0.1,1,0.11885803,0
Rodney Hood,2014,0.098,12.3,8.7,2.3,1.7,0.6,0.2,1,0.10531583,0
Mitch McGary,2014,0.127,16.6,6.3,5.2,0.4,0.5,0.5,1,0.093251094,0
Jabari Parker,2014,0.088,14.5,12.3,5.5,1.7,1.2,0.2,1,0.043250747,0
Furkan Aldemir,2014,0.122,12.0,2.3,4.3,0.7,0.4,0.4,1,0.015493657,0
James Ennis III,2014,0.088,11.5,5.0,2.8,0.8,0.4,0.3,1,0.012432154,0
Adreian Payne,2014,-0.033,7.7,6.7,5.1,0.9,0.6,0.3,1,0.0069548287,0
T.J. Warren,2014,0.085,14.0,6.1,2.1,0.6,0.5,0.2,1,0.0032001978,0
Elijah Millsap,2014,0.02,7.9,5.3,3.2,1.2,1.2,0.3,1,0.0030158139,0
Tarik Black,2014,0.124,14.7,6.0,5.8,0.7,0.3,0.4,1,0.002527525,0
Tim Frazier,2014,-0.017,8.1,5.2,2.5,5.5,0.7,0.0,1,0.0013367942,0
K.J. McDaniels,2014,0.02,10.6,7.9,3.2,1.2,0.7,1.1,1,0.0011497879,0
Aaron Gordon,2014,0.06,11.4,5.2,3.6,0.7,0.4,0.5,1,0.0011491326,0
Tyler Johnson,2014,0.06,12.0,5.9,2.5,1.3,1.0,0.3,1,0.0010912764,0
Cleanthony Early,2014,-0.03,8.4,5.4,2.5,0.9,0.6,0.3,1,0.00077008846,0
Jerami Grant,2014,0.019,8.7,6.3,3.0,1.2,0.6,1.0,1,0.000682591,0
P.J. Hairston,2014,0.022,8.9,5.6,2.0,0.5,0.5,0.3,1,0.00032253796,0
JaKarr Sampson,2014,0.025,9.4,5.2,2.2,1.0,0.5,0.4,1,0.0001809739,0
Kostas Papanikolaou,2014,0.029,7.8,4.2,2.7,2.0,0.7,0.3,1,0.0001688328,0
Dwight Powell,2014,0.122,13.8,3.1,1.7,0.3,0.3,0.2,1,0.00010285701,0
Karl-Anthony Towns,2015,0.151,22.5,18.3,10.5,2.0,0.7,1.7,1,0.9956458,1
Kristaps Porziņģis,2015,0.102,17.7,14.3,7.3,1.3,0.7,1.9,1,0.9905122,1
Devin Booker,2015,0.043,11.9,13.8,2.5,2.6,0.6,0.3,1,0.98093307,1
Nikola Jokić,2015,0.185,21.5,10.0,7.0,2.4,1.0,0.6,1,0.97463393,1
D'Angelo Russell,2015,0.001,13.2,13.2,3.4,3.3,1.2,0.2,1,0.95159394,2
Jahlil Okafor,2015,0.037,17.1,17.5,7.0,1.2,0.4,1.2,1,0.9291023,1
Willie Cauley-Stein,2015,0.13,15.3,7.0,5.3,0.6,0.7,1.0,1,0.91645396,2
Myles Turner,2015,0.109,15.4,10.3,5.5,0.7,0.4,1.4,1,0.8931734,2
Justise Winslow,2015,0.054,8.4,6.4,5.2,1.5,0.9,0.3,1,0.8553123,2
Emmanuel Mudiay,2015,-0.049,9.9,12.8,3.4,5.5,1.0,0.5,1,0.834192,2
Frank Kaminsky,2015,0.093,12.5,7.5,4.1,1.2,0.5,0.5,1,0.03733419,0
Bobby Portis,2015,0.066,13.8,7.0,5.4,0.8,0.4,0.4,1,0.010223279,0
T.J. McConnell,2015,0.058,14.5,6.1,3.1,4.5,1.2,0.1,1,0.0095515745,0
Josh Richardson,2015,0.109,11.4,6.6,2.1,1.4,0.7,0.5,1,0.0055550616,0
Rondae Hollis-Jefferson,2015,0.094,14.2,5.8,5.3,1.5,1.3,0.6,1,0.004502554,0
Richaun Holmes,2015,0.103,15.9,5.6,2.6,0.6,0.4,0.8,1,0.0017990164,0
Jarell Martin,2015,0.1,14.0,5.7,3.2,0.6,0.3,0.3,1,0.0015089745,0
Alan Williams,2015,0.146,21.1,2.9,3.8,0.5,0.4,0.5,1,0.0014165808,0
Stanley Johnson,2015,0.018,8.7,8.1,4.2,1.6,0.8,0.2,1,0.0012056247,0
Duje Dukan,2015,-0.057,4.2,6.0,4.0,1.0,1.0,0.0,1,0.00089783536,0
Larry Nance Jr.,2015,0.083,13.4,5.5,5.0,0.7,0.9,0.4,1,0.0006786107,0
Nemanja Bjelica,2015,0.087,11.2,5.1,3.5,1.4,0.4,0.4,1,0.00052818883,0
Trey Lyles,2015,0.079,11.6,6.1,3.7,0.7,0.3,0.2,1,0.00051522,0
Willie Reed,2015,0.134,19.2,4.7,3.1,0.3,0.2,0.8,1,0.00040992975,0
Boban Marjanović,2015,0.325,27.7,5.5,3.6,0.4,0.2,0.4,1,0.000407963,0
Mario Hezonja,2015,0.029,9.4,6.1,2.2,1.4,0.5,0.2,1,0.00037139218,0
Jonathon Simmons,2015,0.119,11.9,6.0,1.7,1.1,0.4,0.1,1,0.00035074606,0
Norman Powell,2015,0.105,13.3,5.6,2.3,1.0,0.6,0.2,1,0.00031671397,0
Chris McCullough,2015,0.043,12.2,4.7,2.8,0.4,1.2,0.5,1,0.00026164195,0
Salah Mejri,2015,0.156,16.8,3.7,3.6,0.3,0.2,1.1,1,0.00016748578,0
Joel Embiid,2016,0.117,24.1,20.2,7.8,2.1,0.9,2.5,1,0.9978789,1
Dario Šarić,2016,0.023,12.8,12.8,6.3,2.2,0.7,0.4,1,0.97632754,1
Jamal Murray,2016,0.037,11.9,9.9,2.6,2.1,0.6,0.3,1,0.969544,2
Yogi Ferrell,2016,0.072,13.1,10.0,2.4,3.7,0.9,0.2,1,0.9630069,2
Willy Hernangómez,2016,0.123,19.0,8.2,7.0,1.3,0.6,0.5,1,0.9584476,1
Marquese Chriss,2016,0.05,12.3,9.2,4.2,0.7,0.8,0.9,1,0.9360545,2
Malcolm Brogdon,2016,0.1,14.9,10.2,2.8,4.2,1.1,0.2,1,0.9164905,1
Brandon Ingram,2016,-0.007,8.5,9.4,4.0,2.1,0.6,0.5,1,0.9050876,2
Jaylen Brown,2016,0.053,10.3,6.6,2.8,0.8,0.4,0.2,1,0.7847407,2
Buddy Hield,2016,0.032,11.8,10.6,3.3,1.5,0.5,0.1,1,0.7650977,1
Alex Poythress,2016,0.099,13.2,10.7,4.8,0.8,0.5,0.3,1,0.15792765,0
Shawn Long,2016,0.195,24.1,8.2,4.7,0.7,0.5,0.5,1,0.07923053,0
Rodney McGruder,2016,0.072,9.1,6.4,3.3,1.6,0.6,0.2,1,0.017376225,0
Skal Labissière,2016,0.099,16.8,8.8,4.9,0.8,0.5,0.4,1,0.016711269,0
David Nwaba,2016,0.091,12.2,6.0,3.2,0.7,0.7,0.4,1,0.016225157,0
Caris LeVert,2016,0.07,12.3,8.2,3.3,1.9,0.9,0.1,1,0.016059974,0
Taurean Prince,2016,0.054,9.8,5.7,2.7,0.9,0.7,0.5,1,0.008302191,0
Ivica Zubac,2016,0.086,17.0,7.5,4.2,0.8,0.4,0.9,1,0.005145798,0
Andrew Harrison,2016,0.051,8.7,5.9,1.9,2.8,0.7,0.3,1,0.003511984,0
Tyler Ulis,2016,0.029,13.0,7.3,1.6,3.7,0.8,0.1,1,0.0027115017,0
Juancho Hernangómez,2016,0.104,13.4,4.9,3.0,0.5,0.5,0.2,1,0.0026652643,0
Domantas Sabonis,2016,0.022,6.9,5.9,3.6,1.0,0.5,0.4,1,0.0016373325,0
Álex Abrines,2016,0.096,10.1,6.0,1.3,0.6,0.5,0.1,1,0.0016330851,0
Isaiah Whitehead,2016,-0.023,7.6,7.4,2.5,2.6,0.6,0.5,1,0.0014301206,0
Derrick Jones Jr.,2016,0.098,12.0,5.3,2.5,0.4,0.4,0.4,1,0.0013543913,0
Troy Williams,2016,0.032,9.0,6.2,2.3,0.8,0.9,0.3,1,0.0012449417,0
Timothé Luwawu-Cabarrot,2016,0.034,8.5,6.4,2.2,1.1,0.5,0.1,1,0.001106526,0
Pascal Siakam,2016,0.089,11.5,4.2,3.4,0.3,0.5,0.8,1,0.00096465606,0
Maurice Ndour,2016,0.059,11.3,3.1,2.0,0.3,0.5,0.3,1,0.00043411707,0
Gary Payton II,2016,-0.074,4.5,3.3,2.0,2.2,0.5,0.7,1,0.00039236914,0
Donovan Mitchell,2017,0.095,16.7,20.5,3.7,3.7,1.5,0.3,1,0.99501723,1
Ben Simmons,2017,0.162,20.0,15.8,8.1,8.2,1.7,0.9,1,0.9909383,1
Kyle Kuzma,2017,0.077,14.2,16.1,6.3,1.8,0.6,0.4,1,0.98391646,1
Lauri Markkanen,2017,0.079,15.6,15.2,7.5,1.2,0.6,0.6,1,0.98368603,1
Lonzo Ball,2017,0.053,12.5,10.2,6.9,7.2,1.7,0.8,1,0.9795558,2
Josh Jackson,2017,-0.018,11.8,13.1,4.6,1.5,1.0,0.5,1,0.94873536,2
John Collins,2017,0.145,18.3,10.5,7.3,1.3,0.6,1.1,1,0.90595406,2
Bogdan Bogdanović,2017,0.064,13.5,11.8,2.9,3.3,0.9,0.2,1,0.8991462,2
Jayson Tatum,2017,0.139,15.2,13.9,5.0,1.6,1.0,0.7,1,0.8893842,1
Tyrone Wallace,2017,0.042,10.1,9.7,3.5,2.4,0.9,0.4,1,0.18046594,0
Dennis Smith Jr.,2017,-0.017,12.8,15.2,3.8,5.2,1.0,0.3,1,0.16204901,0
Miloš Teodosić,2017,0.058,11.6,9.5,2.8,4.6,0.5,0.1,1,0.1263668,0
Andre Ingram,2017,0.157,16.3,12.0,3.0,3.5,1.5,1.5,1,0.09322763,0
Dillon Brooks,2017,0.025,9.8,11.0,3.1,1.6,0.9,0.2,1,0.09255966,0
Josh Hart,2017,0.111,12.2,7.9,4.2,1.3,0.7,0.3,1,0.070365384,0
Bam Adebayo,2017,0.148,15.7,6.9,5.5,1.5,0.5,0.6,1,0.060520213,0
Damion Lee,2017,0.046,12.0,10.7,4.7,1.9,1.3,0.1,1,0.060275853,0
Jarrett Allen,2017,0.141,17.5,8.2,5.4,0.7,0.4,1.2,1,0.048399467,0
Daniel Theis,2017,0.178,16.1,5.3,4.3,0.9,0.5,0.8,1,0.046397105,0
Markelle Fultz,2017,0.043,12.4,7.1,3.1,3.8,0.9,0.3,1,0.028885115,0
Maxi Kleber,2017,0.113,13.4,5.4,3.3,0.7,0.4,0.7,1,0.02622218,0
Luke Kennard,2017,0.084,12.1,7.6,2.4,1.7,0.6,0.2,1,0.021806464,0
Mike James,2017,0.017,13.9,9.3,2.5,3.5,0.8,0.2,1,0.019634377,0
Shaquille Harrison,2017,0.094,15.6,6.6,2.7,2.4,1.1,0.3,1,0.015629828,0
De'Aaron Fox,2017,-0.014,11.2,11.6,2.8,4.4,1.0,0.3,1,0.014180329,0
Omari Johnson,2017,0.053,10.5,5.5,2.8,1.8,0.5,0.0,1,0.0133658275,0
Frank Mason III,2017,0.027,13.0,7.9,2.5,2.8,0.7,0.2,1,0.011880132,0
Royce O'Neale,2017,0.099,10.8,5.0,3.4,1.4,0.5,0.2,1,0.007655225,0
Jordan Bell,2017,0.174,18.0,4.6,3.6,1.8,0.6,1.0,1,0.007163481,0
Luke Kornet,2017,0.077,13.6,6.7,3.2,1.3,0.3,0.8,1,0.0068127047,0
Luka Dončić,2018,0.101,19.6,21.2,7.8,6.0,1.1,0.3,1,0.9994634,1
Trae Young,2018,0.062,17.0,19.1,3.7,8.1,0.9,0.2,1,0.99875903,1
Shai Gilgeous-Alexander,2018,0.074,13.4,10.8,2.8,3.3,1.2,0.5,1,0.9965668,2
Deandre Ayton,2018,0.128,20.5,16.3,10.3,1.8,0.9,0.9,1,0.99563664,1
Mitchell Robinson,2018,0.217,22.0,7.3,6.4,0.6,0.8,2.4,1,0.9687639,2
Collin Sexton,2018,-0.011,12.0,16.7,2.9,3.0,0.5,0.1,1,0.96578884,2
Landry Shamet,2018,0.095,11.0,9.1,1.7,1.5,0.5,0.1,1,0.8743915,2
Kevin Huerter,2018,0.034,10.1,9.7,3.3,2.9,0.9,0.3,1,0.7995238,2
Allonzo Trier,2018,0.03,12.2,10.9,3.1,1.9,0.4,0.2,1,0.22058502,0
Wendell Carter Jr.,2018,0.08,15.2,10.3,7.0,1.8,0.6,1.3,1,0.13343896,0
Marvin Bagley III,2018,0.11,18.9,14.9,7.6,1.0,0.5,1.0,1,0.12032005,0
Jalen Brunson,2018,0.077,12.8,9.3,2.3,3.2,0.5,0.1,1,0.10597422,0
Kenrich Williams,2018,0.053,9.7,6.1,4.8,1.8,1.0,0.4,1,0.093956344,0
Jaren Jackson Jr.,2018,0.105,16.4,13.8,4.7,1.1,0.9,1.4,1,0.091928974,0
Rodions Kurucs,2018,0.059,11.0,8.5,3.9,0.8,0.7,0.4,1,0.06779927,0
Kevin Knox,2018,-0.03,8.7,12.8,4.5,1.1,0.6,0.3,1,0.05803115,0
Miles Bridges,2018,0.083,13.1,7.5,4.0,1.2,0.7,0.6,1,0.038973857,0
Mikal Bridges,2018,0.058,10.8,8.3,3.2,2.1,1.6,0.5,1,0.031997338,0
Johnathan Williams,2018,0.135,15.1,6.5,4.1,0.5,0.3,0.3,1,0.026521733,0
Jemerrio Jones,2018,0.084,12.1,4.5,8.2,2.2,1.2,0.8,1,0.022586348,0
Mo Bamba,2018,0.106,14.9,6.2,5.0,0.8,0.3,1.4,1,0.012349784,0
Jonah Bolden,2018,0.106,12.7,4.7,3.8,0.9,0.4,0.9,1,0.011242546,0
Omari Spellman,2018,0.07,12.4,5.9,4.2,1.0,0.6,0.5,1,0.01087655,0
Harry Giles,2018,0.056,14.4,7.0,3.8,1.5,0.5,0.4,1,0.008518014,0
Josh Okogie,2018,0.034,9.4,7.7,2.9,1.2,1.2,0.4,1,0.0056385337,0
Zhaire Smith,2018,0.048,9.5,6.7,2.2,1.7,0.3,0.3,1,0.00553883,0
De'Anthony Melton,2018,0.002,9.9,5.0,2.7,3.2,1.4,0.5,1,0.0037321069,0
Chandler Hutchison,2018,0.03,8.8,5.2,4.2,0.8,0.5,0.1,1,0.0016436644,0
Keita Bates-Diop,2018,0.032,9.6,5.0,2.8,0.6,0.6,0.5,1,0.00082743197,0
Bonzie Colson,2018,0.085,12.9,4.9,3.8,0.4,0.6,0.1,1,0.0007560952,0
Zion Williamson,2019,0.141,24.1,22.5,6.3,2.1,0.7,0.4,1,0.9995763,1
Ja Morant,2019,0.088,17.4,17.8,3.9,7.3,0.9,0.3,1,0.9992805,1
Kendrick Nunn,2019,0.049,12.9,15.3,2.7,3.3,0.8,0.2,1,0.9970957,1
P.J. Washington,2019,0.054,12.4,12.2,5.4,2.1,0.9,0.8,1,0.99591005,2
Tyler Herro,2019,0.05,12.5,13.5,4.1,2.2,0.6,0.2,1,0.9950105,2
Coby White,2019,0.026,11.9,13.2,3.5,2.7,0.8,0.1,1,0.9799641,2
Rui Hachimura,2019,0.06,13.5,13.5,6.1,1.8,0.8,0.2,1,0.9787047,2
Eric Paschall,2019,0.062,14.5,14.0,4.6,2.1,0.5,0.2,1,0.96970546,1
Brandon Clarke,2019,0.183,20.9,12.1,5.9,1.4,0.6,0.8,1,0.96612376,1
Terence Davis,2019,0.122,13.8,7.5,3.3,1.6,0.5,0.2,1,0.9318051,2
Cameron Johnson,2019,0.102,12.9,8.8,3.3,1.2,0.6,0.4,1,0.08013708,0
Cam Reddish,2019,-0.011,9.0,10.5,3.7,1.5,1.1,0.5,1,0.07989604,0
Naz Reid,2019,0.074,15.3,9.0,4.1,1.2,0.6,0.7,1,0.07449551,0
De'Andre Hunter,2019,0.002,8.6,12.3,4.5,1.8,0.7,0.3,1,0.06783438,0
Keldon Johnson,2019,0.174,19.1,9.1,3.4,0.9,0.8,0.1,1,0.06354057,0
Michael Porter Jr.,2019,0.154,19.8,9.3,4.7,0.8,0.5,0.5,1,0.058017503,0
Kevin Porter Jr.,2019,0.012,10.8,10.0,3.2,2.2,0.9,0.3,1,0.0562106,0
Darius Garland,2019,-0.034,8.5,12.3,1.9,3.9,0.7,0.1,1,0.055422116,0
Jaxson Hayes,2019,0.171,17.6,7.4,4.0,0.9,0.4,0.9,1,0.04598615,0
Donta Hall,2019,0.137,13.6,4.3,4.2,0.4,0.3,0.7,1,0.03904201,0
Jordan McLaughlin,2019,0.13,16.3,7.6,1.6,4.2,1.1,0.1,1,0.027820207,0
RJ Barrett,2019,-0.015,10.7,14.3,5.0,2.6,1.0,0.3,1,0.022029193,0
Jeremiah Martin,2019,0.176,21.8,7.1,1.1,2.0,0.8,0.2,1,0.011915084,0
Jarrett Culver,2019,-0.004,9.6,9.2,3.4,1.7,0.9,0.6,1,0.010668429,0
Luguentz Dort,2019,0.049,7.6,6.8,2.3,0.8,0.9,0.1,1,0.008793179,0
Jalen McDaniels,2019,0.078,10.7,5.6,4.1,0.8,0.5,0.2,1,0.0078039654,0
Jordan Poole,2019,-0.047,7.2,8.8,2.1,2.4,0.6,0.2,1,0.0072438587,0
Mychal Mulder,2019,0.017,7.8,11.0,3.3,1.1,0.3,0.1,1,0.0043162736,0
Sekou Doumbouya,2019,-0.02,6.2,6.4,3.1,0.5,0.5,0.2,1,0.0035017675,0
Nicolò Melli,2019,0.082,11.4,6.6,3.0,1.4,0.6,0.4,1,0.0030183038,0
LaMelo Ball,2020,0.093,17.5,15.7,5.9,6.1,1.6,0.4,1,0.9990766,1
Tyrese Haliburton,2020,0.096,16.2,13.0,3.0,5.3,1.3,0.5,1,0.9968232,1
Anthony Edwards,2020,0.017,13.9,19.3,4.7,2.9,1.1,0.5,1,0.9964232,1
Patrick Williams,2020,0.06,10.5,9.2,4.6,1.4,0.9,0.6,1,0.96907747,2
Jae'Sean Tate,2020,0.088,13.8,11.3,5.3,2.5,1.2,0.5,1,0.9666744,1
Saddiq Bey,2020,0.082,12.6,12.2,4.5,1.4,0.7,0.2,1,0.9549289,1
Isaiah Stewart,2020,0.132,16.4,7.9,6.7,0.9,0.6,1.3,1,0.9085025,2
Isaac Okoro,2020,0.02,7.9,9.6,3.1,1.9,0.9,0.4,1,0.8978319,2
Immanuel Quickley,2020,0.125,15.8,11.4,2.1,2.0,0.5,0.2,1,0.87641215,2
Desmond Bane,2020,0.093,12.2,9.2,3.1,1.7,0.6,0.2,1,0.8431935,2
KJ Martin,2020,0.099,14.6,9.3,5.4,1.1,0.7,0.9,1,0.12747268,0
Théo Maledon,2020,-0.021,8.2,10.1,3.2,3.5,0.9,0.2,1,0.11105516,0
Cameron Oliver,2020,0.114,17.2,10.8,5.3,1.3,0.5,1.0,1,0.09233759,0
Cole Anthony,2020,-0.001,12.1,12.9,4.7,4.1,0.6,0.4,1,0.081724375,0
Armoni Brooks,2020,0.03,10.4,11.2,3.4,1.5,0.6,0.3,1,0.07834454,0
Payton Pritchard,2020,0.095,12.4,7.7,2.4,1.8,0.6,0.1,1,0.060883354,0
Tyrese Maxey,2020,0.099,14.5,8.0,1.7,2.0,0.4,0.2,1,0.05152984,0
Devin Vassell,2020,0.069,10.6,5.5,2.8,0.9,0.7,0.3,1,0.049502898,0
Xavier Tillman Sr.,2020,0.127,14.7,6.6,4.3,1.3,0.7,0.6,1,0.040389538,0
Aleksej Pokusevski,2020,-0.084,6.1,8.2,4.7,2.2,0.4,0.9,1,0.039073575,0
James Wiseman,2020,0.042,13.1,11.5,5.8,0.7,0.3,0.9,1,0.03837176,0
Chuma Okeke,2020,0.056,11.8,7.8,4.0,2.2,1.1,0.5,1,0.03666288,0
Freddie Gillespie,2020,0.116,13.4,5.6,4.9,0.5,0.7,1.0,1,0.03633465,0
Killian Hayes,2020,-0.081,5.3,6.8,2.7,5.3,1.0,0.4,1,0.031200517,0
Deni Avdija,2020,0.046,7.6,6.3,4.9,1.2,0.6,0.3,1,0.018119413,0
Saben Lee,2020,0.091,13.8,5.6,2.0,3.6,0.7,0.3,1,0.0157672,0
Gabriel Deck,2020,0.12,16.1,8.4,4.0,2.4,0.8,0.0,1,0.012244752,0
Naji Marshall,2020,0.061,11.4,7.7,4.6,2.8,0.8,0.3,1,0.011055142,0
Elijah Bryant,2020,0.008,10.6,16.0,6.0,3.0,0.0,1.0,1,0.006063129,0
Jalen Harris,2020,0.079,15.2,7.4,1.4,1.3,0.6,0.0,1,0.0048053176,0
Chris Duarte,2021,0.029,12.3,13.1,4.1,2.1,1.0,0.2,1,0.9961892,2
Scottie Barnes,2021,0.122,16.3,15.3,7.5,3.5,1.1,0.7,1,0.9931338,1
Evan Mobley,2021,0.107,16.1,15.0,8.3,2.5,0.8,1.7,1,0.9929288,1
Bones Hyland,2021,0.088,14.4,10.1,2.7,2.8,0.6,0.3,1,0.99110526,2
Jalen Green,2021,0.015,12.5,17.3,3.4,2.6,0.7,0.3,1,0.9906639,1
Ayo Dosunmu,2021,0.069,11.2,8.8,2.8,3.3,0.8,0.4,1,0.9895806,2
Josh Giddey,2021,0.01,13.3,12.5,7.8,6.4,0.9,0.4,1,0.98887724,2
Herbert Jones,2021,0.096,12.3,9.5,3.8,2.1,1.7,0.8,1,0.9847531,2
Franz Wagner,2021,0.079,14.7,15.2,4.5,2.9,0.9,0.4,1,0.9624853,1
Cade Cunningham,2021,-0.011,13.1,17.4,5.5,5.6,1.2,0.7,1,0.9556471,1
Terry Taylor,2021,0.16,19.0,9.6,5.2,1.2,0.4,0.2,1,0.14401285,0
Alperen Şengün,2021,0.068,16.0,9.6,5.5,2.6,0.8,0.9,1,0.1118577,0
Tre Mann,2021,0.002,10.2,10.4,2.9,1.5,0.8,0.2,1,0.052837893,0
Jonathan Kuminga,2021,0.123,15.2,9.3,3.3,0.9,0.4,0.3,1,0.05120152,0
Isaiah Jackson,2021,0.126,20.5,8.3,4.1,0.3,0.7,1.4,1,0.050788987,0
Braxton Key,2021,0.052,13.7,7.2,4.5,1.0,0.9,1.0,1,0.047300722,0
Zavier Simpson,2021,-0.018,7.7,11.0,5.3,7.5,1.3,1.0,1,0.043747578,0
Corey Kispert,2021,0.061,10.9,8.2,2.7,1.1,0.5,0.3,1,0.041473787,0
Trendon Watford,2021,0.104,15.8,7.6,4.1,1.7,0.5,0.6,1,0.030199753,0
Austin Reaves,2021,0.097,11.5,7.3,3.2,1.8,0.5,0.3,1,0.030065179,0
Lindy Waters III,2021,0.081,13.0,8.0,2.9,1.0,0.8,0.3,1,0.025664981,0
Duane Washington Jr.,2021,-0.002,10.2,9.9,1.7,1.8,0.5,0.1,1,0.024548955,0
Olivier Sarr,2021,0.117,14.0,7.0,4.2,0.9,0.3,0.7,1,0.024440592,0
Brandon Williams,2021,-0.037,11.0,12.9,3.1,3.9,1.0,0.4,1,0.019513778,0
Aaron Wiggins,2021,0.048,10.3,8.3,3.6,1.4,0.6,0.2,1,0.018725635,0
Vit Krejci,2021,0.042,8.5,6.2,3.4,1.9,0.6,0.3,1,0.010385653,0
Ziaire Williams,2021,0.08,9.7,8.1,2.1,1.0,0.6,0.2,1,0.009354767,0
Jalen Suggs,2021,-0.06,8.6,11.8,3.6,4.4,1.2,0.4,1,0.008510535,0
Isaiah Livers,2021,0.085,11.1,6.4,3.0,1.1,0.7,0.4,1,0.0076793074,0
David Duke Jr.,2021,0.048,10.0,4.7,3.0,0.8,0.6,0.3,1,0.006312253,0
Paolo Banchero,2022,0.047,14.9,20.0,6.9,3.7,0.8,0.5,1,0.99741024,1
Keegan Murray,2022,0.087,12.3,12.2,4.6,1.2,0.8,0.5,1,0.9953999,1
Bennedict Mathurin,2022,0.038,13.1,16.7,4.1,1.5,0.6,0.2,1,0.9951763,1
Jalen Duren,2022,0.129,17.3,9.1,8.9,1.1,0.7,0.9,1,0.99264467,2
Walker Kessler,2022,0.2,21.5,9.2,8.4,0.9,0.4,2.3,1,0.9838434,1
Jalen Williams,2022,0.119,15.6,14.1,4.5,3.3,1.4,0.5,1,0.9626744,1
Tari Eason,2022,0.07,15.2,9.3,6.0,1.1,1.2,0.6,1,0.93744516,2
Jaden Ivey,2022,-0.001,12.1,16.3,3.9,5.2,0.8,0.2,1,0.92002875,2
Jeremy Sochan,2022,0.005,11.4,11.0,5.3,2.5,0.8,0.4,1,0.8992305,2
Shaedon Sharpe,2022,0.032,11.5,9.9,3.0,1.2,0.5,0.3,1,0.13107677,0
Malaki Branham,2022,-0.004,9.5,10.2,2.7,1.9,0.5,0.1,1,0.08479093,0
Jabari Smith Jr.,2022,0.037,11.2,12.8,7.2,1.3,0.5,0.9,1,0.07448098,0
