Player,Season,VORP,DWS,PER,FTA,TOV,PTS,AllNBA_pred_proba,Class
Rudy Gobert,2021,3.6,4.3,24.7,6.7,1.8,15.6,0.22,0
Jimmy Butler,2021,4.0,2.9,23.6,8.0,2.1,21.4,0.18,0
Bam Adebayo,2021,2.7,3.5,21.8,6.1,2.6,19.1,0.16,0
Donovan Mitchell,2021,3.6,2.5,21.6,4.7,3.0,25.9,0.14,0
Jaylen Brown,2021,2.2,3.4,18.9,4.8,2.7,23.6,0.12,0
James Harden,2021,3.7,2.7,20.9,8.2,4.4,22.0,0.1,0
Kyrie Irving,2021,1.4,0.9,21.4,4.4,2.5,27.4,0.07,0
Domantas Sabonis,2021,3.2,1.8,21.9,5.4,3.1,18.9,0.05,0
Anthony Davis,2021,2.0,2.0,23.9,6.1,2.1,23.2,0.04,0
LaMelo Ball,2021,3.3,2.5,19.7,3.2,3.3,20.1,0.04,0
Darius Garland,2021,2.8,2.5,19.0,3.5,3.6,21.7,0.04,0
Fred VanVleet,2021,3.5,2.8,17.3,3.4,2.6,20.3,0.04,0
Paul George,2021,1.6,1.9,18.6,4.8,4.1,24.3,0.03,0
Robert Williams,2021,3.4,3.9,22.1,1.5,1.0,10.0,0.03,0
Joel Embiid,2022,6.4,3.9,31.4,11.7,3.4,33.1,1.0,1
Luka Dončić,2022,6.6,2.9,28.7,10.5,3.6,32.4,1.0,1
Shai Gilgeous-Alexander,2022,5.6,3.0,27.2,10.9,2.8,31.4,1.0,1
Giannis Antetokounmpo,2022,5.4,3.7,29.0,12.3,3.9,31.1,0.99,1
Damian Lillard,2022,4.9,0.8,26.7,9.6,3.3,32.2,0.99,3
Jayson Tatum,2022,5.1,4.3,23.7,8.4,2.9,30.1,0.99,1
Nikola Jokić,2022,8.8,3.8,31.5,6.0,3.6,24.5,0.96,2
Stephen Curry,2022,4.7,2.0,24.1,5.0,3.2,29.4,0.94,2
Donovan Mitchell,2022,5.0,3.5,22.9,5.4,2.6,28.3,0.94,2
Jimmy Butler,2022,5.8,2.9,27.6,8.7,1.6,22.9,0.94,2
LeBron James,2022,4.0,2.4,23.9,5.9,3.2,28.9,0.93,3
Domantas Sabonis,2022,5.4,3.0,23.5,5.5,2.9,19.1,0.78,3
Julius Randle,2022,3.9,3.1,20.3,6.9,2.8,25.1,0.73,3
Jaylen Brown,2022,2.0,3.4,19.1,5.1,2.9,26.6,0.72,2
De'Aaron Fox,2022,2.7,1.8,21.8,6.0,2.5,25.0,0.66,3
Kevin Durant,2022,3.9,2.1,25.9,7.1,3.3,29.1,0.32,0
Devin Booker,2022,2.9,1.9,22.0,6.8,2.7,27.8,0.26,0
Ja Morant,2022,3.8,2.6,23.3,8.1,3.4,26.2,0.25,0
Anthony Davis,2022,4.0,3.4,27.8,7.9,2.2,25.9,0.25,0
Kristaps Porziņģis,2022,3.4,2.7,23.1,6.4,2.1,23.2,0.19,0
James Harden,2022,4.0,2.6,21.6,6.2,3.4,21.0,0.19,0
Tyrese Haliburton,2022,4.4,1.2,23.6,3.6,2.5,20.7,0.18,0
Anthony Edwards,2022,2.1,3.6,17.4,5.3,3.3,24.6,0.17,0
DeMar DeRozan,2022,2.6,3.2,20.6,7.1,2.1,24.5,0.15,0
Kyrie Irving,2022,3.5,2.0,22.4,4.6,2.1,27.1,0.15,0
Kawhi Leonard,2022,3.5,2.2,23.9,5.4,1.7,23.8,0.13,0
Lauri Markkanen,2022,3.3,1.9,22.1,6.0,1.9,25.6,0.12,0
Trae Young,2022,3.4,1.4,22.0,8.8,4.1,26.2,0.11,0
Jaren Jackson Jr.,2022,2.2,3.8,21.6,4.9,1.7,18.6,0.1,0
Zach LaVine,2022,2.7,2.9,19.0,5.6,2.5,24.8,0.1,0
Nikola Jokić,2023,10.6,5.1,31.0,5.5,3.0,26.4,1.0,1
Giannis Antetokounmpo,2023,7.2,3.7,29.9,10.7,3.4,30.4,1.0,1
Shai Gilgeous-Alexander,2023,7.1,4.2,29.3,8.7,2.2,30.1,1.0,1
Luka Dončić,2023,8.0,3.5,28.1,8.7,4.0,33.9,0.99,1
Anthony Davis,2023,4.9,4.7,25.8,6.8,2.1,24.7,0.94,2
LeBron James,2023,5.4,2.8,23.7,5.7,3.5,25.7,0.88,3
Domantas Sabonis,2023,6.2,4.0,23.2,5.1,3.3,19.4,0.88,3
Joel Embiid,2023,4.5,2.3,34.1,11.6,3.8,34.7,0.87,0
Jayson Tatum,2023,4.7,4.1,22.3,6.7,2.5,26.9,0.84,1
Kevin Durant,2023,4.3,3.2,21.2,5.6,3.3,27.1,0.83,2
Donovan Mitchell,2023,3.9,2.9,22.1,5.8,2.8,26.6,0.74,0
Jalen Brunson,2023,5.4,2.4,23.4,6.5,2.4,28.7,0.73,2
De'Aaron Fox,2023,3.2,3.2,20.1,5.7,2.6,26.6,0.67,0
Anthony Edwards,2023,3.7,4.7,19.7,6.4,3.1,25.9,0.67,2
Zion Williamson,2023,3.3,2.8,22.8,7.1,2.8,22.9,0.56,0
Devin Booker,2023,3.1,2.0,21.9,6.7,2.6,27.1,0.47,3
Kawhi Leonard,2023,4.4,2.9,23.2,4.2,1.8,23.7,0.47,2
Alperen Şengün,2023,3.5,3.1,22.0,5.6,2.6,21.1,0.45,0
Stephen Curry,2023,4.4,2.0,20.6,4.4,2.8,26.4,0.42,3
Kyrie Irving,2023,3.6,2.0,21.9,3.6,1.8,25.6,0.4,0
Tyrese Haliburton,2023,5.0,1.5,23.3,3.3,2.3,20.1,0.39,3
Tyrese Maxey,2023,3.4,2.1,19.8,5.4,1.7,25.9,0.37,0
Jaylen Brown,2023,1.6,3.2,18.6,4.3,2.4,23.0,0.3,0
Karl-Anthony Towns,2023,2.3,3.6,18.8,4.7,2.9,21.8,0.29,0
Jimmy Butler,2023,3.4,2.7,22.0,7.7,1.7,20.8,0.28,0
Jaren Jackson Jr.,2023,1.3,2.8,17.4,6.3,2.4,22.5,0.28,0
Kristaps Porziņģis,2023,3.0,3.0,23.2,5.3,1.6,20.1,0.27,0
Paolo Banchero,2023,2.3,4.0,17.3,7.0,3.1,22.6,0.21,0
Paul George,2023,3.3,2.8,19.3,3.9,2.1,22.6,0.21,0
Rudy Gobert,2023,2.5,5.8,19.3,5.1,1.6,14.0,0.2,0
