Player,Season,WS/48,PER,PTS,TRB,AST,STL,BLK,AllNBA_pred_proba,Class
Rudy Gobert,2015,0.16,17.5,9.1,11.0,1.5,0.7,2.2,0.07049745,0
Isaiah Thomas,2015,0.177,21.5,22.2,3.0,6.2,1.1,0.1,0.051267434,0
Hassan Whiteside,2015,0.233,25.6,14.2,11.8,0.4,0.6,3.7,0.039381348,0
Giannis Antetokounmpo,2015,0.121,18.8,16.9,7.7,4.3,1.2,1.4,0.02440905,0
Carmelo Anthony,2015,0.121,20.3,21.8,7.7,4.2,0.9,0.5,0.016098153,0
Pau Gasol,2015,0.149,21.7,16.5,11.0,4.1,0.6,2.0,0.013057757,0
Reggie Jackson,2015,0.136,19.6,18.8,3.2,6.2,0.7,0.1,0.012471746,0
Jonas Valančiūnas,2015,0.211,22.6,12.8,9.1,0.7,0.4,1.3,0.011179997,0
Gordon Hayward,2015,0.147,18.3,19.7,5.0,3.7,1.2,0.3,0.008490062,0
Rajon Rondo,2015,0.087,16.9,11.9,6.0,11.7,2.0,0.1,0.0067110113,0
James Harden,2016,0.245,27.4,29.1,8.1,11.2,1.5,0.5,0.9995359,1
Russell Westbrook,2016,0.224,30.6,31.6,10.7,10.4,1.6,0.4,0.9986357,1
LeBron James,2016,0.221,27.0,26.4,8.6,8.7,1.2,0.6,0.9978187,1
Jimmy Butler,2016,0.236,25.1,23.9,6.2,5.5,1.9,0.4,0.9963527,3
Kawhi Leonard,2016,0.264,27.6,25.5,5.8,3.5,1.8,0.7,0.9956012,1
Stephen Curry,2016,0.229,24.6,25.3,4.5,6.6,1.8,0.2,0.98926324,2
Giannis Antetokounmpo,2016,0.21,26.1,22.9,8.8,5.4,1.6,1.9,0.98840046,2
Kevin Durant,2016,0.278,27.6,25.1,8.3,4.8,1.1,1.6,0.9803463,2
Isaiah Thomas,2016,0.234,26.5,28.9,2.7,5.9,0.9,0.2,0.970134,2
Rudy Gobert,2016,0.25,23.3,14.0,12.8,1.2,0.6,2.6,0.9625893,2
Anthony Davis,2016,0.195,27.5,28.0,11.8,2.1,1.3,2.2,0.9351763,1
DeAndre Jordan,2016,0.221,21.8,12.7,13.8,1.2,0.6,1.7,0.9097458,3
Draymond Green,2016,0.16,16.5,10.2,7.9,7.0,2.0,1.4,0.8799288,3
DeMar DeRozan,2016,0.166,24.0,27.3,5.2,3.9,1.1,0.2,0.8645504,3
John Wall,2016,0.149,23.2,23.1,4.2,10.7,2.0,0.6,0.8514734,3
Damian Lillard,2016,0.185,24.1,27.0,4.9,5.9,0.9,0.3,0.41147017,0
Kyle Lowry,2016,0.216,22.9,22.4,4.8,7.0,1.5,0.3,0.38708696,0
Gordon Hayward,2016,0.199,22.2,21.9,5.4,3.5,1.0,0.3,0.22433066,0
Blake Griffin,2016,0.179,22.6,21.6,8.1,4.9,0.9,0.4,0.16818379,0
Paul Millsap,2016,0.132,17.9,18.1,7.7,3.7,1.3,0.9,0.14656357,0
Kyrie Irving,2016,0.17,23.0,25.2,3.2,5.8,1.2,0.3,0.13169117,0
Kemba Walker,2016,0.142,21.3,23.2,3.9,5.5,1.1,0.3,0.11013262,0
DeMarcus Cousins,2016,0.149,25.8,27.0,11.0,4.6,1.4,1.3,0.08583888,0
Mike Conley,2016,0.209,23.2,20.5,3.5,6.3,1.3,0.3,0.082853906,0
Chris Paul,2016,0.264,26.2,18.1,5.0,9.2,2.0,0.1,0.08166016,0
Bradley Beal,2016,0.152,20.1,23.1,3.1,3.5,1.1,0.3,0.06547336,0
Karl-Anthony Towns,2016,0.201,25.9,25.1,12.3,2.7,0.7,1.3,0.047802035,0
Klay Thompson,2016,0.129,17.4,22.3,3.7,2.1,0.8,0.5,0.040151298,0
Paul George,2016,0.126,20.2,23.7,6.6,3.3,1.6,0.4,0.03949549,0
Nikola Jokić,2016,0.228,26.3,16.7,9.8,4.9,0.8,0.8,0.019124467,0
James Harden,2017,0.289,29.8,30.4,5.4,8.8,1.8,0.7,0.9965063,1
Anthony Davis,2017,0.241,28.9,28.1,11.1,2.3,1.5,2.6,0.9959066,1
Russell Westbrook,2017,0.166,24.7,25.4,10.1,10.3,1.8,0.3,0.99370426,2
LeBron James,2017,0.221,28.6,27.5,8.6,9.1,1.4,0.9,0.99002004,1
Jimmy Butler,2017,0.198,23.7,22.2,5.3,4.9,2.0,0.4,0.98399967,3
Stephen Curry,2017,0.267,28.2,26.4,5.1,6.1,1.6,0.2,0.98045576,3
Karl-Anthony Towns,2017,0.23,24.9,21.3,12.3,2.4,0.8,1.4,0.9698971,3
Giannis Antetokounmpo,2017,0.207,27.3,26.9,10.0,4.8,1.5,1.4,0.9698169,2
Victor Oladipo,2017,0.155,23.1,23.1,5.2,4.3,2.4,0.8,0.95157117,3
Damian Lillard,2017,0.227,25.2,26.9,4.5,6.6,1.1,0.4,0.93300575,1
Kevin Durant,2017,0.215,26.0,26.4,6.8,5.4,0.7,1.8,0.91752386,1
Joel Embiid,2017,0.155,22.9,22.9,11.0,3.2,0.6,1.8,0.90341604,2
LaMarcus Aldridge,2017,0.209,25.0,23.1,8.5,2.0,0.6,1.2,0.9020794,2
Paul George,2017,0.147,18.7,21.9,5.7,3.3,2.0,0.5,0.8976937,3
DeMar DeRozan,2017,0.17,21.0,23.0,3.9,5.2,1.1,0.3,0.744493,2
DeMarcus Cousins,2017,0.13,22.6,25.2,12.9,5.4,1.6,1.6,0.25080493,0
Kyrie Irving,2017,0.222,25.0,24.4,3.8,5.1,1.1,0.3,0.20558366,0
Nikola Jokić,2017,0.211,24.4,18.5,10.7,6.1,1.2,0.8,0.1164789,0
Kevin Love,2017,0.185,22.4,17.6,9.3,1.7,0.7,0.4,0.08342823,0
Andre Drummond,2017,0.188,22.9,15.0,16.0,3.0,1.5,1.6,0.0758476,0
Rudy Gobert,2017,0.214,20.7,13.5,10.7,1.4,0.8,2.3,0.06602496,0
Chris Paul,2017,0.265,24.4,18.6,5.4,7.9,1.7,0.2,0.053097032,0
Kemba Walker,2017,0.15,20.6,22.1,3.1,5.6,1.1,0.3,0.042958755,0
Blake Griffin,2017,0.12,19.6,21.4,7.4,5.8,0.7,0.3,0.038409784,0
Bradley Beal,2017,0.111,18.4,22.6,4.4,4.5,1.2,0.4,0.03187834,0
Kyle Lowry,2017,0.194,19.5,16.2,5.6,6.9,1.1,0.2,0.03106777,0
Clint Capela,2017,0.242,24.5,13.9,10.8,0.9,0.8,1.9,0.02947344,0
Dwight Howard,2017,0.132,20.5,16.6,12.5,1.3,0.6,1.6,0.026430158,0
Lou Williams,2017,0.125,20.2,22.6,2.5,5.3,1.1,0.2,0.023510192,0
DeAndre Jordan,2017,0.186,20.2,12.0,15.2,1.5,0.5,0.9,0.020411832,0
Paul George,2018,0.201,23.3,28.0,8.2,4.1,2.2,0.4,0.99838424,1
Giannis Antetokounmpo,2018,0.292,30.9,27.7,12.5,5.9,1.3,1.5,0.9982424,1
Joel Embiid,2018,0.194,26.1,27.5,13.6,3.7,0.7,1.9,0.9954769,2
LeBron James,2018,0.179,25.6,27.4,8.5,8.3,1.3,0.6,0.99138415,3
James Harden,2018,0.254,30.6,36.1,6.6,7.5,2.0,0.7,0.9873875,1
Kyrie Irving,2018,0.197,24.3,23.8,5.0,6.9,1.5,0.5,0.9818855,2
Russell Westbrook,2018,0.124,21.1,22.9,11.1,10.7,1.9,0.5,0.98115003,3
Kawhi Leonard,2018,0.224,25.8,26.6,7.3,3.3,1.8,0.4,0.9780659,2
Rudy Gobert,2018,0.268,24.6,15.9,12.9,2.0,0.8,2.3,0.95627403,3
Nikola Jokić,2018,0.226,26.3,20.1,10.8,7.3,1.4,0.7,0.9532169,1
Damian Lillard,2018,0.205,23.7,25.8,4.6,6.9,1.1,0.4,0.9402944,2
Stephen Curry,2018,0.199,24.4,27.3,5.3,5.2,1.3,0.4,0.9122026,1
Kevin Durant,2018,0.204,24.2,26.0,6.4,5.9,0.7,1.1,0.8638555,2
Blake Griffin,2018,0.147,21.0,24.5,7.5,5.4,0.7,0.4,0.8244841,3
Kemba Walker,2018,0.123,21.7,25.6,4.4,5.9,1.2,0.4,0.75703317,3
Anthony Davis,2018,0.247,30.3,25.9,12.0,3.9,1.6,2.4,0.33914095,0
Karl-Anthony Towns,2018,0.197,26.3,24.4,12.4,3.4,0.9,1.6,0.1319618,0
Andre Drummond,2018,0.181,23.4,17.3,15.6,1.4,1.7,1.7,0.098508775,0
Nikola Vučević,2018,0.193,25.5,20.8,12.0,3.8,1.0,1.1,0.07626033,0
Chris Paul,2018,0.172,19.7,15.6,4.6,8.2,2.0,0.3,0.06663427,0
Ben Simmons,2018,0.146,20.0,16.9,8.8,7.7,1.4,0.8,0.0393153,0
JaKarr Sampson,2018,0.173,22.5,20.0,8.0,1.0,1.0,0.8,0.034793522,0
Clint Capela,2018,0.23,23.8,16.6,12.7,1.4,0.7,1.5,0.0292168,0
LaMarcus Aldridge,2018,0.167,22.9,21.3,9.2,2.4,0.5,1.3,0.026177227,0
Jimmy Butler,2018,0.173,20.2,18.7,5.3,4.0,1.9,0.6,0.022796314,0
Bradley Beal,2018,0.12,20.8,25.6,5.0,5.5,1.5,0.7,0.022108676,0
Mike Conley,2018,0.164,21.4,21.1,3.4,6.4,1.3,0.3,0.015622515,0
Jusuf Nurkić,2018,0.189,23.4,15.6,10.4,3.2,1.0,1.4,0.01377247,0
DeMarcus Cousins,2018,0.151,21.4,16.3,8.2,3.6,1.3,1.5,0.01159529,0
Jrue Holiday,2018,0.108,19.4,21.2,5.0,7.7,1.6,0.8,0.011054171,0
Giannis Antetokounmpo,2019,0.279,31.9,29.5,13.6,5.6,1.0,1.0,0.9970733,1
Luka Dončić,2019,0.207,27.6,28.8,9.4,8.8,1.0,0.2,0.997029,1
Anthony Davis,2019,0.25,27.4,26.1,9.3,3.2,1.5,2.3,0.9885318,1
Rudy Gobert,2019,0.221,21.7,15.1,13.5,1.5,0.8,2.0,0.9795685,3
James Harden,2019,0.254,29.1,34.3,6.6,7.5,1.8,0.9,0.97880906,1
Damian Lillard,2019,0.225,26.9,30.0,4.3,8.0,1.1,0.3,0.9774571,2
Kawhi Leonard,2019,0.226,26.9,27.1,7.1,4.9,1.8,0.6,0.9705228,2
Jimmy Butler,2019,0.221,23.6,19.9,6.7,6.0,1.8,0.6,0.9603457,3
Nikola Jokić,2019,0.202,24.9,19.9,9.7,7.0,1.2,0.6,0.9213445,2
Jayson Tatum,2019,0.146,20.4,23.4,7.0,3.0,1.4,0.9,0.9182263,3
Ben Simmons,2019,0.165,20.4,16.4,7.8,8.0,2.1,0.6,0.89392984,3
LeBron James,2019,0.204,25.5,25.3,7.8,10.2,1.2,0.5,0.88901496,1
Russell Westbrook,2019,0.098,21.0,27.2,7.9,7.0,1.6,0.4,0.88173074,3
Pascal Siakam,2019,0.123,17.9,22.9,7.3,3.5,1.0,0.9,0.8756386,2
Chris Paul,2019,0.193,21.7,17.6,5.0,6.7,1.6,0.2,0.7599012,2
Kyrie Irving,2019,0.21,26.2,27.4,5.2,6.4,1.4,0.5,0.2701503,0
Bradley Beal,2019,0.118,23.2,30.5,4.2,6.1,1.2,0.4,0.22216398,0
Khris Middleton,2019,0.205,21.1,20.9,6.2,4.3,0.9,0.1,0.12069566,0
Clint Capela,2019,0.184,20.6,13.9,13.8,1.2,0.8,1.8,0.104533575,0
Trae Young,2019,0.133,23.9,29.6,4.3,9.3,1.1,0.1,0.10065807,0
Karl-Anthony Towns,2019,0.204,26.5,26.5,10.8,4.4,0.9,1.2,0.09718495,0
Kyle Lowry,2019,0.171,17.7,19.4,5.0,7.5,1.4,0.4,0.09054438,0
Montrezl Harrell,2019,0.191,23.2,18.6,7.1,1.7,0.6,1.1,0.069615334,0
Devin Booker,2019,0.143,20.6,26.6,4.2,6.5,0.7,0.3,0.06921728,0
Domantas Sabonis,2019,0.168,20.7,18.5,12.4,5.0,0.8,0.5,0.0677739,0
John Collins,2019,0.174,23.5,21.6,10.1,1.5,0.8,1.6,0.067662954,0
Fred VanVleet,2019,0.145,16.3,17.6,3.8,6.6,1.9,0.3,0.061342318,0
Paul George,2019,0.161,21.1,21.5,5.7,3.9,1.4,0.4,0.0441774,0
Hassan Whiteside,2019,0.204,25.0,15.5,13.5,1.2,0.4,2.9,0.044101745,0
Joel Embiid,2019,0.192,25.8,23.0,11.6,3.0,0.9,1.3,0.029594962,0
Joel Embiid,2020,0.266,30.3,28.5,10.6,2.8,1.0,1.4,0.9991961,2
Giannis Antetokounmpo,2020,0.244,29.2,28.1,11.0,5.9,1.2,1.2,0.9988931,1
Jimmy Butler,2020,0.255,26.5,21.5,6.9,7.1,2.1,0.3,0.9987889,3
Nikola Jokić,2020,0.301,31.3,26.4,10.8,8.3,1.3,0.7,0.99801624,1
Kawhi Leonard,2020,0.238,26.0,24.8,6.5,5.2,1.6,0.4,0.98892653,1
Luka Dončić,2020,0.163,25.3,27.7,8.0,8.6,1.0,0.5,0.987655,1
Stephen Curry,2020,0.201,26.3,32.0,5.5,5.8,1.2,0.1,0.98322254,1
LeBron James,2020,0.179,24.2,25.0,7.7,7.8,1.1,0.6,0.9764632,2
Bradley Beal,2020,0.132,22.7,31.3,4.7,4.4,1.2,0.4,0.9683924,3
Julius Randle,2020,0.14,19.7,24.1,10.2,6.0,0.9,0.3,0.95492357,2
Kyrie Irving,2020,0.189,24.4,26.9,4.8,6.0,1.4,0.7,0.9452986,3
Damian Lillard,2020,0.209,25.6,28.8,4.2,7.5,0.9,0.3,0.9339271,2
Rudy Gobert,2020,0.248,23.5,14.3,13.5,1.3,0.6,2.7,0.927221,3
Paul George,2020,0.139,20.5,23.3,6.6,5.2,1.1,0.4,0.8364002,3
Chris Paul,2020,0.201,21.4,16.4,4.5,8.9,1.4,0.3,0.8104588,2
James Harden,2020,0.208,24.5,24.6,7.9,10.8,1.2,0.8,0.22685859,0
Donovan Mitchell,2020,0.167,21.3,26.4,4.4,5.2,1.0,0.3,0.21069042,0
Bam Adebayo,2020,0.197,22.7,18.7,9.0,5.4,1.2,1.0,0.20671971,0
DeMar DeRozan,2020,0.172,22.0,21.6,4.2,6.9,0.9,0.2,0.18189925,0
Kevin Durant,2020,0.206,26.4,26.9,7.1,5.6,0.7,1.3,0.13751155,0
Zion Williamson,2020,0.205,27.1,27.0,7.2,3.7,0.9,0.6,0.117692456,0
Karl-Anthony Towns,2020,0.153,23.1,24.8,10.6,4.5,0.8,1.1,0.10492444,0
CJ McCollum,2020,0.141,20.8,23.1,3.9,4.7,0.9,0.4,0.09134044,0
Anthony Davis,2020,0.152,22.1,21.8,7.9,3.1,1.3,1.6,0.07569071,0
Kristaps Porziņģis,2020,0.154,21.3,20.1,8.9,1.6,0.5,1.3,0.07231085,0
Malcolm Brogdon,2020,0.105,17.9,21.2,5.3,5.9,0.9,0.3,0.06340072,0
Trae Young,2020,0.163,23.0,25.3,3.9,9.4,0.8,0.2,0.059652977,0
Russell Westbrook,2020,0.075,19.5,22.2,11.5,11.7,1.4,0.4,0.054723933,0
Tobias Harris,2020,0.17,20.0,19.5,6.8,3.5,0.9,0.8,0.05411696,0
Shai Gilgeous-Alexander,2020,0.143,21.6,23.7,4.7,5.9,0.8,0.7,0.05271402,0
Giannis Antetokounmpo,2021,0.281,32.1,29.9,11.6,5.8,1.1,1.4,0.9964168,1
Nikola Jokić,2021,0.296,32.8,27.1,13.8,7.9,1.5,0.9,0.99431664,1
LeBron James,2021,0.172,26.2,30.3,8.2,6.2,1.3,1.1,0.98636705,3
Chris Paul,2021,0.21,20.8,14.7,4.4,10.8,1.9,0.3,0.9836162,3
Joel Embiid,2021,0.252,31.2,30.6,11.7,4.2,1.1,1.5,0.982437,2
Luka Dončić,2021,0.159,25.1,28.4,9.1,8.7,1.2,0.6,0.9821671,1
DeMar DeRozan,2021,0.154,23.1,27.9,5.2,4.9,0.9,0.3,0.9744392,2
Ja Morant,2021,0.171,24.4,27.4,5.7,6.7,1.2,0.4,0.96415275,2
Kevin Durant,2021,0.198,25.6,29.9,7.4,6.4,0.9,0.9,0.96311164,2
Karl-Anthony Towns,2021,0.199,24.1,24.6,9.8,3.6,1.0,1.1,0.9612682,3
Trae Young,2021,0.181,25.4,28.4,3.7,9.7,0.9,0.1,0.91491294,3
Stephen Curry,2021,0.173,21.4,25.5,5.2,6.3,1.3,0.4,0.907539,2
Devin Booker,2021,0.156,21.3,26.8,5.0,4.8,1.1,0.4,0.78762543,1
Jayson Tatum,2021,0.169,21.8,26.9,8.0,4.4,1.0,0.6,0.7650662,1
Pascal Siakam,2021,0.151,20.3,22.8,8.5,5.3,1.3,0.6,0.73042727,3
Bam Adebayo,2021,0.188,21.8,19.1,10.1,3.4,1.4,0.8,0.18770091,0
James Harden,2021,0.152,20.9,22.0,7.7,10.3,1.3,0.6,0.17017294,0
Jimmy Butler,2021,0.228,23.6,21.4,5.9,5.5,1.6,0.5,0.16030788,0
Donovan Mitchell,2021,0.152,21.6,25.9,4.2,5.3,1.5,0.2,0.15872078,0
Anthony Davis,2021,0.155,23.9,23.2,9.9,3.1,1.2,2.3,0.15480292,0
Rudy Gobert,2021,0.264,24.7,15.6,14.7,1.1,0.7,2.1,0.11721902,0
Darius Garland,2021,0.125,19.0,21.7,3.3,8.6,1.3,0.1,0.09715029,0
Robert Williams,2021,0.262,22.1,10.0,9.6,2.0,0.9,2.2,0.072615705,0
Jaylen Brown,2021,0.124,18.9,23.6,6.1,3.5,1.1,0.3,0.059276305,0
Kyrie Irving,2021,0.147,21.4,27.4,4.4,5.8,1.4,0.6,0.056230854,0
Dejounte Murray,2021,0.149,22.3,21.1,8.3,9.2,2.0,0.3,0.051485326,0
Jonas Valančiūnas,2021,0.156,21.2,17.8,11.4,2.6,0.6,0.8,0.048827253,0
Deandre Ayton,2021,0.203,21.9,17.2,10.2,1.4,0.7,0.7,0.03757289,0
Jarrett Allen,2021,0.225,23.0,16.1,10.8,1.6,0.8,1.3,0.029927684,0
Paul George,2021,0.057,18.6,24.3,6.9,5.7,2.2,0.4,0.02323944,0
Joel Embiid,2022,0.259,31.4,33.1,10.2,4.2,1.0,1.7,0.9986897,1
Donovan Mitchell,2022,0.176,22.9,28.3,4.3,4.4,1.5,0.4,0.99774504,2
Shai Gilgeous-Alexander,2022,0.226,27.2,31.4,4.8,5.5,1.6,1.0,0.9963169,1
Luka Dončić,2022,0.204,28.7,32.4,8.6,8.0,1.4,0.5,0.9947895,1
Domantas Sabonis,2022,0.221,23.5,19.1,12.3,7.3,0.8,0.5,0.98174334,3
Nikola Jokić,2022,0.308,31.5,24.5,11.8,9.8,1.3,0.7,0.97921133,2
Jayson Tatum,2022,0.185,23.7,30.1,8.8,4.6,1.1,0.7,0.9792078,1
Damian Lillard,2022,0.205,26.7,32.2,4.8,7.3,0.9,0.3,0.9718785,3
Giannis Antetokounmpo,2022,0.204,29.0,31.1,11.8,5.7,0.8,0.8,0.9677632,1
Jimmy Butler,2022,0.277,27.6,22.9,5.9,5.3,1.8,0.3,0.9655749,2
Jaylen Brown,2022,0.1,19.1,26.6,6.9,3.5,1.1,0.4,0.9610352,2
LeBron James,2022,0.138,23.9,28.9,8.3,6.8,0.9,0.6,0.9436565,3
Stephen Curry,2022,0.192,24.1,29.4,6.1,6.3,0.9,0.4,0.91349626,2
Julius Randle,2022,0.142,20.3,25.1,10.0,4.1,0.6,0.3,0.8564804,3
De'Aaron Fox,2022,0.146,21.8,25.0,4.2,6.1,1.1,0.3,0.6874807,3
Lauri Markkanen,2022,0.173,22.1,25.6,8.6,1.9,0.6,0.6,0.22511974,0
Kristaps Porziņģis,2022,0.174,23.1,23.2,8.4,2.7,0.9,1.5,0.22060503,0
Anthony Davis,2022,0.226,27.8,25.9,12.5,2.6,1.1,2.0,0.21464686,0
Kawhi Leonard,2022,0.194,23.9,23.8,6.5,3.9,1.4,0.5,0.18962239,0
Kevin Durant,2022,0.194,25.9,29.1,6.7,5.0,0.7,1.4,0.18534392,0
Pascal Siakam,2022,0.141,20.3,24.2,7.8,5.8,0.9,0.5,0.17518337,0
Zion Williamson,2022,0.18,25.2,26.0,7.0,4.6,1.1,0.6,0.16850232,0
Devin Booker,2022,0.157,22.0,27.8,4.5,5.5,1.0,0.3,0.16665201,0
Ja Morant,2022,0.148,23.3,26.2,5.9,8.1,1.1,0.3,0.1578324,0
DeMar DeRozan,2022,0.153,20.6,24.5,4.6,5.1,1.1,0.5,0.1537267,0
Tyrese Haliburton,2022,0.195,23.6,20.7,3.7,10.4,1.6,0.4,0.14868292,0
James Harden,2022,0.188,21.6,21.0,6.1,10.7,1.2,0.5,0.14634681,0
Jalen Brunson,2022,0.175,21.2,24.0,3.5,6.2,0.9,0.2,0.13535622,0
Kyrie Irving,2022,0.159,22.4,27.1,5.1,5.5,1.1,0.8,0.11106348,0
Darius Garland,2022,0.148,18.8,21.6,2.7,7.8,1.2,0.1,0.10821599,0
Joel Embiid,2023,0.275,34.1,34.7,11.0,5.6,1.2,1.7,0.9996307,0
Shai Gilgeous-Alexander,2023,0.275,29.3,30.1,5.5,6.2,2.0,0.9,0.9983606,1
Giannis Antetokounmpo,2023,0.246,29.9,30.4,11.5,6.5,1.2,1.1,0.99732804,1
Luka Dončić,2023,0.22,28.1,33.9,9.2,9.8,1.4,0.5,0.99533325,1
Nikola Jokić,2023,0.299,31.0,26.4,12.4,9.0,1.4,0.9,0.9747046,1
Devin Booker,2023,0.181,21.9,27.1,4.5,6.9,0.9,0.4,0.922902,3
Anthony Davis,2023,0.21,25.8,24.7,12.6,3.5,1.2,2.3,0.9165153,2
Jayson Tatum,2023,0.189,22.3,26.9,8.1,4.9,1.0,0.6,0.8763298,1
Rudy Gobert,2023,0.216,19.3,14.0,12.9,1.3,0.7,2.1,0.82916343,0
Kawhi Leonard,2023,0.184,23.2,23.7,6.1,3.6,1.6,0.9,0.7858332,2
Domantas Sabonis,2023,0.206,23.2,19.4,13.7,8.2,0.9,0.6,0.7855833,3
Donovan Mitchell,2023,0.159,22.1,26.6,5.1,6.1,1.8,0.5,0.781202,0
LeBron James,2023,0.164,23.7,25.7,7.3,8.3,1.3,0.5,0.7424832,3
Jalen Brunson,2023,0.198,23.4,28.7,3.6,6.7,0.9,0.2,0.69569284,2
Kyrie Irving,2023,0.163,21.9,25.6,5.0,5.2,1.3,0.5,0.563978,0
De'Aaron Fox,2023,0.117,20.1,26.6,4.6,5.6,2.0,0.4,0.5157633,0
Jimmy Butler,2023,0.214,22.0,20.8,5.3,5.0,1.3,0.3,0.45156965,0
Damian Lillard,2023,0.143,19.6,24.3,4.4,7.0,1.0,0.2,0.3769453,0
Lauri Markkanen,2023,0.163,21.5,23.2,8.2,2.0,0.9,0.5,0.36736804,0
Paul George,2023,0.14,19.3,22.6,5.2,3.5,1.5,0.5,0.3673292,0
Tyrese Haliburton,2023,0.195,23.3,20.1,3.9,10.9,1.2,0.7,0.35908666,3
Kristaps Porziņģis,2023,0.226,23.2,20.1,7.2,2.0,0.7,1.9,0.3584983,0
Anthony Edwards,2023,0.13,19.7,25.9,5.4,5.1,1.3,0.5,0.3272878,2
DeMar DeRozan,2023,0.147,19.7,24.0,4.3,5.3,1.1,0.6,0.30698234,0
Karl-Anthony Towns,2023,0.148,18.8,21.8,8.3,3.0,0.7,0.7,0.26624542,0
Zion Williamson,2023,0.164,22.8,22.9,5.8,5.0,1.1,0.7,0.24444206,0
Stephen Curry,2023,0.142,20.6,26.4,4.5,5.1,0.7,0.4,0.21268082,3
Jaylen Brown,2023,0.121,18.6,23.0,5.5,3.6,1.2,0.5,0.1585158,0
Jarrett Allen,2023,0.21,21.8,16.5,10.5,2.7,0.7,1.1,0.08236412,0
Julius Randle,2023,0.113,18.9,24.0,9.2,5.0,0.5,0.3,0.08139137,0
