Player,Season,VORP,DWS,PER,FTA,TOV,PTS,Rookie,RookieNBA_pred_proba,Class
Willie Anderson,1988,2.3,2.8,16.6,3.6,3.2,18.6,1,0.9991956716802249,1
Mitch Richmond,1988,1.3,1.9,17.2,6.4,3.4,22.0,1,0.9989749580267213,1
Kevin Edwards,1988,0.1,2.2,12.6,2.4,3.1,13.8,1,0.9632028715084735,0
Chris Morris,1988,0.9,2.0,15.0,3.3,2.5,14.1,1,0.9556371488813571,0
Charles Smith,1988,0.2,1.6,15.6,5.5,2.1,16.3,1,0.9528587412007669,1
Hersey Hawkins,1988,1.2,1.3,14.2,3.7,2.0,15.1,1,0.9225645215744879,1
Danny Manning,1988,0.2,0.7,13.4,4.0,3.6,16.7,1,0.9191088603100271,0
Grant Long,1988,0.5,2.7,13.7,5.0,2.5,11.9,1,0.9040937988350787,0
Rex Chapman,1988,-0.7,0.4,12.6,2.6,1.5,16.9,1,0.884338790330613,0
Rik Smits,1988,0.6,1.9,15.6,3.1,1.6,11.7,1,0.8123786233237683,1
Gary Grant,1988,0.0,1.6,14.1,2.3,3.6,11.9,1,0.8085432205801268,0
Rony Seikaly,1988,-1.9,2.2,10.8,4.5,2.6,10.9,1,0.6337984634946077,0
Vernon Maxwell,1988,-0.3,1.4,12.1,3.1,2.3,11.7,1,0.6280645201991318,0
Brian Shaw,1988,0.8,1.7,12.2,1.6,2.3,8.6,1,0.44746444514348493,0
Rod Strickland,1988,1.4,1.5,18.0,2.9,1.8,8.9,1,0.4019888040322676,0
Ricky Berry,1988,0.1,0.8,13.1,2.6,1.3,11.0,1,0.34894045445251687,0
Dan Majerle,1988,0.8,1.7,11.3,2.4,0.9,8.6,1,0.3458931363421038,0
Derrick Chievous,1988,-0.5,1.6,11.6,3.0,1.7,9.3,1,0.34013843905304036,0
Ledell Eackles,1988,0.1,0.8,15.2,4.3,1.6,11.5,1,0.3379227465608718,0
Sylvester Gray,1988,-0.2,1.1,11.2,2.8,1.9,8.0,1,0.11754541809130518,0
Vinny Del Negro,1988,0.3,1.0,12.7,1.3,1.0,7.1,1,0.09685515062039046,0
Anthony Bowie,1988,-0.2,0.3,10.6,0.8,1.2,8.6,1,0.08280752703828964,0
Tom Garrick,1988,-0.2,0.9,11.0,1.8,1.6,6.4,1,0.04755699082609185,0
Kelvin Upshaw,1988,-0.2,0.4,10.3,0.8,1.7,6.8,1,0.03768927536471354,0
Harvey Grant,1988,0.0,0.9,10.6,0.8,0.4,5.6,1,0.03506295864458749,0
Jeff Grayer,1988,0.0,0.2,12.6,1.8,1.7,7.4,1,0.03467750760485844,0
Anthony Taylor,1988,0.0,0.3,11.1,1.5,1.0,6.9,1,0.028334648920119655,0
Scott Brooks,1988,1.1,0.6,14.0,0.8,0.8,5.2,1,0.026744032832651938,0
Eric Leckner,1988,-0.6,1.4,9.7,1.5,0.9,4.3,1,0.02649653203984906,0
Michael Anderson,1988,-0.1,0.6,10.5,2.3,2.3,5.7,1,0.020166444628067583,0
David Robinson,1989,6.8,7.2,26.3,10.2,3.1,24.3,1,0.9999999051515972,1
Charles Smith,1989,2.7,3.1,19.5,7.3,2.1,21.1,1,0.9996797669767963,0
Sherman Douglas,1989,2.1,2.1,17.0,4.0,3.0,14.3,1,0.9706250451103677,1
Pooh Richardson,1989,2.2,2.4,15.8,1.3,1.7,11.4,1,0.9431508356920334,1
Tim Hardaway,1989,1.2,1.4,16.0,3.5,3.3,14.7,1,0.9360072268425499,1
Glen Rice,1989,-0.7,1.8,11.3,1.6,1.5,13.6,1,0.9162408525442172,2
Sam Mitchell,1989,-0.3,2.3,13.7,4.4,1.2,12.7,1,0.878662560565673,0
J.R. Reid,1989,-1.5,2.8,10.2,3.5,2.1,11.1,1,0.8565527227578588,2
Vlade Divac,1989,1.1,3.2,17.5,2.6,1.3,8.5,1,0.8561924994456646,1
Sean Elliott,1989,0.4,2.0,12.5,2.7,1.4,10.0,1,0.6360369045300179,2
Blue Edwards,1989,-0.1,2.4,10.7,2.5,1.9,8.9,1,0.6135170004563345,2
Clifford Robinson,1989,-1.2,2.4,9.3,3.1,1.6,9.1,1,0.5311706768397297,0
Mookie Blaylock,1989,0.0,1.3,11.5,1.6,2.2,10.1,1,0.47106803817703713,0
Nick Anderson,1989,0.5,0.7,14.9,3.3,1.7,11.5,1,0.3829934660706589,0
Šarūnas Marčiulionis,1989,0.5,0.7,15.5,5.4,1.8,12.1,1,0.3401287058816309,0
Derrick Gervin,1989,0.4,0.4,22.9,4.2,0.6,12.0,1,0.3330939277769389,0
Dana Barros,1989,0.6,0.7,12.8,1.4,1.5,9.7,1,0.2520513417200832,0
Stacey King,1989,-0.4,1.4,13.8,3.3,1.5,8.9,1,0.23520368170076958,2
Todd Lichti,1989,-0.1,1.3,12.3,2.2,1.2,8.0,1,0.1696622970214466,0
Shawn Kemp,1989,0.0,1.6,15.9,2.0,1.3,6.5,1,0.144376908143013,0
Dražen Petrović,1989,0.7,1.0,15.5,2.1,1.2,7.6,1,0.12438484127945006,0
Chucky Brown,1989,-0.6,1.3,11.9,2.2,0.9,7.3,1,0.10612968829667424,0
Pervis Ellison,1989,-0.3,0.9,10.3,2.3,1.8,8.0,1,0.09637495728103257,0
Michael Ansley,1989,0.2,0.3,17.3,3.2,0.7,8.7,1,0.062349320039108,0
Winston Bennett,1989,-0.6,0.9,10.0,1.7,1.1,6.1,1,0.035031891193367186,0
Jeff Martin,1989,-0.7,0.9,8.7,1.9,0.7,6.3,1,0.03305275237066992,0
B.J. Armstrong,1989,-0.3,0.8,11.9,1.0,1.0,5.6,1,0.031088440237607488,0
Donald Royal,1989,0.1,0.7,15.2,3.0,1.2,5.9,1,0.023645696577850227,0
Byron Irvin,1989,0.4,0.7,15.6,1.8,0.8,5.2,1,0.022367179432757605,0
Kenny Battle,1989,0.4,1.0,12.2,1.4,0.5,4.1,1,0.017279456890195437,0
Lionel Simmons,1990,1.2,3.6,15.4,5.5,2.9,18.0,1,0.9992137250885752,1
Derrick Coleman,1990,1.5,3.4,17.6,6.0,2.9,18.4,1,0.9991714719393073,1
Dennis Scott,1990,0.3,1.2,13.0,2.5,1.5,15.7,1,0.9386872892807143,1
Travis Mays,1990,0.0,1.3,12.3,5.2,2.5,14.3,1,0.8000457104808003,2
Kendall Gill,1990,1.3,1.6,15.4,2.2,2.0,11.0,1,0.7385323381047447,1
Willie Burton,1990,-0.7,1.6,11.5,3.9,1.9,12.0,1,0.6512729405092194,2
Gary Payton,1990,1.6,2.4,13.2,1.2,2.2,7.2,1,0.5699328702478135,2
Dee Brown,1990,0.5,1.8,13.2,1.9,1.7,8.7,1,0.4560628618887911,1
Mahmoud Abdul-Rauf,1990,-1.1,-0.3,12.2,1.5,1.6,14.1,1,0.4106555723421241,2
Duane Causwell,1990,0.3,2.2,13.0,2.2,1.3,6.9,1,0.3099711541286217,0
Felton Spencer,1990,-0.3,2.1,13.8,3.1,1.0,7.1,1,0.23427142037460164,2
Danny Ferry,1990,-0.8,1.3,10.9,1.9,1.5,8.6,1,0.21275630824791714,0
A.J. English,1990,-0.7,0.7,10.6,2.2,1.6,8.8,1,0.10650107458681593,0
Cedric Ceballos,1990,0.0,0.7,17.8,2.6,1.1,8.2,1,0.09794009955016272,0
Anthony Bonner,1990,0.0,0.8,12.2,2.2,1.2,7.4,1,0.06644383601784976,0
Loy Vaught,1990,-0.3,1.4,12.1,1.0,0.7,5.5,1,0.06564736552196365,0
Henry James,1990,0.0,0.4,14.7,1.9,1.0,8.1,1,0.06516510123689487,0
Alec Kessler,1990,-1.7,1.2,8.4,1.7,1.4,6.2,1,0.04533069106996053,0
Gerald Glass,1990,0.1,0.4,15.9,1.5,0.8,6.9,1,0.03916713029929564,0
Bo Kimble,1990,-1.0,0.8,7.7,1.9,1.2,6.9,1,0.038788984693191204,0
Terry Mills,1990,-0.1,0.9,13.6,1.2,0.8,5.7,1,0.03877004694125128,0
Ian Lockhart,1990,0.0,0.0,76.3,2.0,0.0,4.0,1,0.03872318243832907,0
Bimbo Coles,1990,-0.1,1.2,10.4,1.2,1.2,4.9,1,0.03505930799977845,0
Gerald Paddio,1990,-1.3,0.5,9.3,1.3,1.0,7.2,1,0.034755838964602985,0
Mario Elie,1990,0.3,0.3,12.9,2.7,0.9,7.2,1,0.027329694957083633,0
Tyrone Hill,1990,-0.8,1.1,10.5,2.1,1.0,5.3,1,0.02611520678205557,0
Rumeal Robinson,1990,-0.2,0.5,11.7,1.7,1.6,5.6,1,0.018358927612553304,0
Marcus Liberty,1990,-0.7,0.1,10.4,1.2,0.9,6.7,1,0.017569471253066352,0
Negele Knight,1990,-0.1,0.6,12.1,1.8,1.2,5.3,1,0.017155323512037326,0
Greg Foster,1990,-0.4,0.7,10.9,1.1,0.8,4.4,1,0.012352635816725787,0
Larry Johnson,1991,2.6,2.5,18.9,5.0,2.0,19.2,1,0.9987133234497455,1
Dikembe Mutombo,1991,1.4,3.6,16.5,7.0,3.5,16.6,1,0.9977556065924105,1
Billy Owens,1991,1.3,2.3,15.6,3.9,2.2,14.3,1,0.9711416067784011,1
Stacey Augmon,1991,0.8,2.2,14.4,3.9,2.2,13.3,1,0.9346808796488885,1
Mark Macon,1991,-1.4,2.3,8.3,2.4,2.0,10.6,1,0.7310241306156349,2
Paul Graham,1991,1.0,1.7,14.7,2.2,1.2,10.1,1,0.6194562620381854,0
Larry Stewart,1991,0.3,1.8,12.9,3.1,1.5,10.4,1,0.5987566933172893,2
Steve Smith,1991,0.3,0.8,12.5,2.1,2.5,12.0,1,0.560431991290223,1
Stanley Roberts,1991,0.2,1.4,16.3,3.6,1.4,10.4,1,0.4489024556439458,2
Doug Smith,1991,-0.6,1.6,11.9,1.6,1.3,8.8,1,0.348341045962177,0
Rick Fox,1991,0.2,1.9,12.2,2.3,1.5,8.0,1,0.34104409499551774,2
Bison Dele,1991,0.3,1.2,17.1,3.0,1.8,9.1,1,0.2735013955301553,0
Terrell Brandon,1991,-0.1,1.5,12.8,1.5,1.7,7.4,1,0.2026091941448965,2
Carl Thomas,1991,-0.1,0.0,6.4,2.0,1.0,12.0,1,0.19821588682709945,0
Victor Alexander,1991,0.0,1.4,13.9,1.9,1.1,7.4,1,0.16322817984758312,0
Greg Anthony,1991,0.0,2.0,10.6,1.9,1.2,5.5,1,0.12190377484041615,0
Kenny Anderson,1991,0.1,1.1,12.8,1.5,1.5,7.0,1,0.10264223556221612,0
Donald Hodge,1991,-0.1,0.8,13.8,2.9,1.5,8.4,1,0.10209945926329657,0
Mike Iuzzolino,1991,0.3,0.3,13.3,2.5,1.8,9.3,1,0.10077465381942141,0
Dale Davis,1991,0.2,1.5,13.3,2.4,0.8,6.2,1,0.08809726682763643,0
David Benoit,1991,-0.3,1.5,12.1,1.3,0.9,5.6,1,0.07519996925783634,0
Tracy Moore,1991,-0.1,0.4,11.6,1.9,1.0,8.5,1,0.07046415679778525,0
Chris Gatling,1991,0.4,0.8,18.2,2.0,0.8,5.7,1,0.03578867975377953,0
Robert Pack,1991,-0.1,1.1,10.5,1.8,1.3,4.6,1,0.022380684046885303,0
Luc Longley,1991,-0.6,1.1,10.1,1.2,1.3,4.3,1,0.019996830825704717,0
LaBradford Smith,1991,-0.5,0.7,9.6,1.2,1.3,5.1,1,0.017687836328460677,0
Chris Corchiani,1991,0.0,0.6,12.1,2.0,1.5,5.0,1,0.014503546360093213,0
Eric Murdock,1991,0.2,0.7,13.6,1.2,1.0,4.1,1,0.012895182530671194,0
Carl Herrera,1991,-0.1,0.6,10.9,1.0,0.9,4.4,1,0.011729659699724499,0
Pete Chilcutt,1991,-0.2,0.7,11.2,0.4,0.6,3.6,1,0.009685196097592441,0
Shaquille O'Neal,1992,4.3,6.0,22.9,8.9,3.8,23.4,1,0.9999989534480934,1
Alonzo Mourning,1992,1.9,3.4,20.8,8.1,3.0,21.0,1,0.9997338467187287,1
LaPhonso Ellis,1992,2.0,3.8,16.6,3.9,1.9,14.7,1,0.9976429919951431,1
Christian Laettner,1992,1.3,2.8,17.3,6.8,3.4,18.2,1,0.9972927634550843,1
Tom Gugliotta,1992,0.8,3.2,14.6,3.5,2.8,14.7,1,0.9939542556484595,1
Richard Dumas,1992,1.2,1.9,18.6,4.5,1.9,15.8,1,0.9758895891348168,2
Clarence Weatherspoon,1992,0.1,2.2,15.0,5.0,2.1,15.6,1,0.9725680002571432,2
Latrell Sprewell,1992,1.5,1.8,13.6,3.7,2.6,15.4,1,0.9700370064405045,2
Walt Williams,1992,0.5,1.2,15.0,5.1,3.0,17.0,1,0.9558452289473816,2
Robert Horry,1992,0.8,3.2,12.1,2.5,2.0,10.1,1,0.926783586175692,2
Jim Jackson,1992,-0.6,0.2,11.0,3.3,4.1,16.3,1,0.8155751951025596,0
Todd Day,1992,0.2,1.1,14.5,4.2,1.7,13.8,1,0.7515179710816532,0
Sean Rooks,1992,-0.2,0.7,14.7,5.4,2.2,13.5,1,0.5076909772124046,0
Anthony Avent,1992,-2.0,1.8,10.2,2.1,1.7,9.8,1,0.4581674232441789,0
Anthony Peeler,1992,0.6,1.0,13.9,2.7,1.6,10.4,1,0.36699056048252265,0
Lloyd Daniels,1992,0.4,1.3,12.9,1.3,1.3,9.1,1,0.3565800671524764,0
Harold Miner,1992,0.0,0.7,14.3,2.9,1.3,10.3,1,0.22818753478869672,0
Oliver Miller,1992,0.8,1.9,12.7,1.8,1.9,5.6,1,0.15182806989422684,0
Bryant Stith,1992,0.0,0.8,11.7,3.1,1.1,8.9,1,0.11304544782317277,0
Thomas Jordan,1992,-0.2,0.1,6.9,4.3,3.0,11.0,1,0.10029556182493303,0
Andre Spencer,1992,-0.1,0.3,12.8,2.7,1.3,9.4,1,0.08795326428404945,0
Adam Keefe,1992,-0.1,1.4,13.6,2.9,1.2,6.6,1,0.08475851268435024,0
Doug Overton,1992,-0.2,0.4,11.8,1.8,1.6,8.1,1,0.06199970793127485,0
Keith Jennings,1992,0.2,0.1,18.5,2.3,0.9,8.6,1,0.060589137738116555,0
Hubert Davis,1992,-0.1,1.2,8.7,1.1,0.9,5.4,1,0.042738705041422055,0
Walter Bond,1992,-1.2,0.4,9.0,2.3,1.5,8.0,1,0.038661338848908565,0
Byron Houston,1992,-0.5,1.3,10.6,2.5,1.1,5.3,1,0.033347396845940756,0
Don MacLean,1992,-0.5,0.3,14.0,1.8,0.7,6.6,1,0.02200182662058683,0
Malik Sealy,1992,-0.1,0.5,12.7,1.3,1.0,5.7,1,0.021255468950602256,0
Lee Mayberry,1992,-0.1,0.6,11.0,0.8,1.0,5.2,1,0.019729742862117348,0
Chris Webber,1993,3.6,3.2,21.7,4.7,2.7,17.5,1,0.999221128496614,1
Anfernee Hardaway,1993,3.8,3.3,17.4,4.0,3.6,16.0,1,0.9986455611096557,1
Dino Radja,1993,1.2,2.2,18.2,3.8,1.9,15.1,1,0.9803051583363855,2
Jamal Mashburn,1993,-0.3,1.0,13.2,5.5,3.1,19.2,1,0.9766209613984275,1
Isaiah Rider,1993,0.2,0.8,14.2,3.4,2.8,16.6,1,0.931724316619938,1
Toni Kukoč,1993,1.4,2.7,15.4,2.8,2.2,10.9,1,0.9210648139210131,2
Vin Baker,1993,0.5,1.7,16.1,5.0,2.0,13.5,1,0.8513860928610898,1
Nick Van Exel,1993,0.6,0.7,13.6,2.4,1.8,13.6,1,0.7199198766518616,2
Chris Mills,1993,0.3,2.4,12.6,2.2,1.1,9.4,1,0.7065872006938358,0
Antonio Davis,1993,0.9,2.8,15.2,3.7,1.3,7.7,1,0.5792873501719602,0
Shawn Bradley,1993,-0.5,1.6,11.6,3.4,3.0,10.3,1,0.49070500744968226,2
George Lynch,1993,0.9,1.5,16.1,2.3,1.2,9.6,1,0.4809907919735444,0
Rodney Rogers,1993,0.5,2.1,12.9,2.4,1.7,8.1,1,0.4423554896215804,0
Lindsey Hunter,1993,-0.1,1.0,12.0,1.7,2.2,10.3,1,0.38684035482557555,2
P.J. Brown,1993,1.0,2.8,12.2,1.9,0.9,5.7,1,0.37892381697667943,0
Calbert Cheaney,1993,-0.2,0.2,14.0,2.5,1.7,12.0,1,0.2970664944709509,0
Sam Cassell,1993,0.4,1.8,13.1,1.6,1.4,6.7,1,0.21439187925260933,0
Chris Jent,1993,0.0,0.1,11.0,0.7,1.7,10.3,1,0.1706145655948507,0
Harold Ellis,1993,0.7,0.8,17.2,3.0,0.9,8.7,1,0.1391631573142573,0
Popeye Jones,1993,-0.1,1.6,14.1,1.3,1.2,5.8,1,0.10956341800992939,0
Bryon Russell,1993,0.3,1.7,11.1,1.5,0.8,5.0,1,0.07152058581258189,0
Bo Outlaw,1993,0.5,0.9,14.3,2.8,0.8,6.9,1,0.05624655616160537,0
Allan Houston,1993,-1.5,0.1,9.0,1.4,1.3,8.5,1,0.039247655766641666,0
Gheorghe Mureșan,1993,0.0,0.7,17.4,1.3,1.0,5.6,1,0.032729100825398406,0
Mitchell Butler,1993,-0.1,0.4,13.0,2.4,1.2,6.9,1,0.027989406801434604,0
Chad Gallagher,1993,0.0,0.0,66.8,0.0,0.0,3.0,1,0.025713855286925404,0
Bobby Hurley,1993,-0.6,0.1,8.4,1.6,2.5,7.1,1,0.02255924784228114,0
Lucious Harris,1993,-0.3,0.7,11.0,1.5,1.0,5.4,1,0.02042210316356151,0
Acie Earl,1993,-1.3,0.9,9.2,2.2,1.0,5.5,1,0.018643757831127566,0
James Robinson,1993,0.0,0.7,10.0,1.2,0.9,4.8,1,0.01578023042943511,0
Glenn Robinson,1994,0.8,2.2,16.6,6.2,3.9,21.9,1,0.9992990024277227,1
Grant Hill,1994,2.7,1.8,19.0,7.3,2.9,19.9,1,0.996140249332686,1
Brian Grant,1994,1.0,3.4,16.5,4.5,2.0,13.2,1,0.9863303526507036,1
Juwan Howard,1994,-0.1,1.5,15.0,4.5,2.6,17.0,1,0.9711265587473434,2
Eddie Jones,1994,2.1,2.1,16.3,2.6,1.2,14.0,1,0.9692810299332338,1
Jason Kidd,1994,2.1,2.6,15.1,3.5,3.2,11.7,1,0.9435794027288238,1
Lamond Murray,1994,-0.9,1.1,11.6,3.3,2.0,14.1,1,0.7762422441042739,0
Sharone Wright,1994,-0.9,1.9,14.0,3.6,1.9,11.4,1,0.7035658277154273,0
Donyell Marshall,1994,-0.7,1.2,12.5,3.1,1.6,12.6,1,0.6473610137680839,0
Eric Montross,1994,-0.6,1.8,12.1,3.4,1.4,10.0,1,0.47141676139813915,2
Michael Smith,1994,0.5,2.8,13.5,3.2,1.3,6.9,1,0.46410056939102556,0
Khalid Reeves,1994,1.4,1.4,16.9,2.9,2.0,9.2,1,0.4035028737105497,0
Wesley Person,1994,0.9,0.8,14.2,1.3,1.0,10.4,1,0.3854386546525379,2
Jalen Rose,1994,1.1,1.5,15.1,2.9,2.0,8.2,1,0.2798575847118756,2
Carlos Rogers,1994,-0.3,0.8,14.3,3.0,1.7,8.9,1,0.12952250810612498,0
Aaron McKie,1994,0.5,1.2,13.3,1.6,0.9,6.5,1,0.08955320336599296,0
Clifford Rozier,1994,-0.9,1.2,11.5,2.3,1.3,6.8,1,0.06856132520287118,0
Eric Piatkowski,1994,0.4,0.4,13.9,1.4,0.8,7.0,1,0.041303817763857976,0
Darrick Martin,1994,-0.5,0.3,10.3,1.9,1.8,7.5,1,0.0348279695035033,0
Greg Minor,1994,0.5,0.6,14.7,1.2,0.7,6.0,1,0.03440135747115221,0
Chris Childs,1994,-0.1,0.8,11.2,1.4,1.4,5.8,1,0.033041927574420205,0
Ryan Lorthridge,1994,-0.1,0.2,12.9,2.4,1.5,7.4,1,0.0287939847770951,0
Derrick Alston,1994,-0.2,1.0,11.6,1.9,0.8,4.7,1,0.019335850024023604,0
Anthony Tucker,1994,-0.3,0.9,9.2,1.3,0.9,3.9,1,0.011305753029658536,0
Trevor Ruffin,1994,0.0,0.2,15.5,0.8,1.0,4.8,1,0.01085630444766308,0
Elmer Bennett,1994,0.1,0.1,32.5,1.0,0.8,3.8,1,0.010026546897235878,0
Jamie Watson,1994,0.1,0.9,9.6,0.9,0.9,3.3,1,0.009765501808269697,0
Anthony Miller,1994,0.0,0.6,14.7,1.7,0.8,4.1,1,0.00963302829192434,0
Darrell Armstrong,1994,0.0,0.0,40.2,0.7,0.3,3.3,1,0.008956872294207123,0
Eric Mobley,1994,0.1,0.5,14.3,1.0,0.5,3.9,1,0.008667713150774713,0
Arvydas Sabonis,1995,3.8,3.9,24.7,4.2,2.1,14.5,1,0.9987388862589087,0
Joe Smith,1995,0.9,2.7,17.2,4.8,1.7,15.3,1,0.9873606018796602,1
Damon Stoudamire,1995,1.6,0.6,16.7,4.2,3.8,19.0,1,0.9812214029872713,1
Antonio McDyess,1995,0.0,2.7,15.6,3.2,2.0,13.4,1,0.9710912634080465,1
Jerry Stackhouse,1995,0.7,0.4,14.8,7.2,3.5,19.2,1,0.9368342527397512,1
Bryant Reeves,1995,-1.0,2.3,13.4,3.9,2.0,13.3,1,0.9183791939890138,2
Michael Finley,1995,1.5,1.3,14.0,3.9,1.6,15.0,1,0.9138855152985874,0
Kevin Garnett,1995,1.7,2.6,15.8,1.9,1.4,10.4,1,0.9036937928148856,2
Kurt Thomas,1995,0.1,3.0,13.5,2.4,1.3,9.0,1,0.816424724000819,0
Rasheed Wallace,1995,0.3,1.8,11.8,1.8,1.6,10.1,1,0.6332957787921262,2
Sasha Danilović,1995,0.3,0.6,14.4,3.8,1.9,13.4,1,0.5742399697820721,0
Brent Barry,1995,2.0,1.2,15.9,1.7,1.5,10.1,1,0.540171826599288,2
Tyus Edney,1995,0.1,1.2,12.7,3.2,2.4,10.8,1,0.45018600045645407,2
Eric Williams,1995,-0.3,0.9,13.3,4.7,1.4,10.7,1,0.2197861492808037,0
Gary Trent,1995,-0.3,1.6,12.4,2.0,1.3,7.5,1,0.19715383278455337,0
Theo Ratliff,1995,0.9,2.2,14.0,1.6,0.7,4.5,1,0.1258171983874012,0
Alan Henderson,1995,-0.8,1.6,12.9,2.5,1.1,6.4,1,0.09437303436214861,0
Bob Sura,1995,0.6,1.5,15.0,1.8,1.5,5.3,1,0.07851706278328378,0
Ed O'Bannon,1995,-0.4,1.1,9.2,1.7,1.0,6.2,1,0.04841324246787216,0
Don Reid,1995,0.3,1.8,12.1,1.1,0.6,3.8,1,0.04828964330935582,0
Ashraf Amaya,1995,-0.8,1.1,11.8,2.8,1.1,6.3,1,0.04032576568378656,0
Lawrence Moten,1995,0.4,0.4,15.7,1.7,1.0,6.6,1,0.03370979560605245,0
Voshon Lenard,1995,0.4,0.4,15.9,1.4,0.8,5.9,1,0.02431891522180058,0
Greg Ostertag,1995,0.0,1.1,13.2,0.9,0.4,3.6,1,0.01647268754942473,0
Loren Meyer,1995,-1.3,0.8,9.4,1.4,0.9,5.0,1,0.015023558361007574,0
Shawn Respert,1995,0.0,0.3,10.8,0.7,0.7,4.9,1,0.010846254532933749,0
Cherokee Parks,1995,-0.4,0.8,10.9,1.0,0.5,3.9,1,0.010636542182273874,0
Corliss Williamson,1995,-1.1,0.3,8.5,1.6,1.4,5.6,1,0.010373636228761255,0
Anthony Goldwire,1995,-0.3,0.1,10.4,1.4,1.5,5.5,1,0.009766887410777966,0
Cedric Lewis,1995,0.0,0.0,62.7,0.0,0.0,1.3,1,0.008362585175598604,0
Allen Iverson,1996,2.2,1.0,18.0,7.2,4.4,23.5,1,0.9985520370995022,1
Kerry Kittles,1996,2.9,1.8,16.0,2.8,1.5,16.4,1,0.98904341066414,2
Antoine Walker,1996,-0.1,1.7,15.5,4.5,2.8,17.5,1,0.9842791233015579,1
Marcus Camby,1996,0.9,2.3,17.8,4.2,2.1,14.8,1,0.9765268723910722,1
Shareef Abdur-Rahim,1996,0.2,1.2,17.4,6.5,2.8,18.7,1,0.975649042443797,1
Stephon Marbury,1996,1.2,1.2,16.1,5.0,3.1,15.8,1,0.9306752294343326,1
Ray Allen,1996,1.2,1.5,14.6,3.0,1.8,13.4,1,0.8781915489948137,2
Matt Maloney,1996,1.3,2.1,12.3,1.1,1.5,9.4,1,0.7221697804928253,2
Dean Garrett,1996,1.3,2.5,17.7,2.0,0.5,8.0,1,0.6431922158945957,0
Erick Strickland,1996,-0.2,0.5,11.0,2.9,2.4,10.6,1,0.20238059476356396,0
Lorenzen Wright,1996,-0.5,1.7,12.5,1.9,1.0,7.3,1,0.1954075270375211,0
Kobe Bryant,1996,0.5,1.3,14.4,2.3,1.6,7.6,1,0.16776796778344566,2
Vitaly Potapenko,1996,-1.4,1.7,9.5,1.6,1.4,5.8,1,0.08122032514927735,0
Travis Knight,1996,0.1,1.8,14.1,1.4,0.7,4.8,1,0.08085366236551056,2
Erick Dampier,1996,-0.4,1.9,11.8,2.3,1.2,5.1,1,0.07741668493394163,0
Roy Rogers,1996,-0.8,1.1,12.6,1.1,1.0,6.6,1,0.07452308343547143,0
Shandon Anderson,1996,-0.4,1.2,10.4,1.5,1.1,5.9,1,0.05267869026662077,0
John Wallace,1996,0.1,1.4,13.0,1.6,1.1,4.8,1,0.044776375202783804,0
Tony Delk,1996,0.5,0.6,14.2,0.8,1.1,5.4,1,0.028167463988013074,0
Othella Harrington,1996,-0.6,1.0,10.8,1.4,1.0,4.8,1,0.021598418577176284,0
Randy Livingston,1996,-0.4,1.1,8.3,1.0,1.6,3.9,1,0.016822188998839305,0
Samaki Walker,1996,-0.4,0.7,12.2,1.7,0.9,5.0,1,0.015763349960943786,0
Derek Fisher,1996,-0.1,1.0,11.0,1.5,0.9,3.9,1,0.01378067545398959,0
Emanual Davis,1996,0.0,0.3,9.7,0.6,1.3,5.0,1,0.012133158585876075,0
Jermaine O'Neal,1996,-0.2,0.7,13.7,1.7,0.6,4.1,1,0.010058481366617895,0
Jeff McInnis,1996,0.1,0.0,14.8,0.8,1.0,5.0,1,0.00902545734684782,0
Chris Robinson,1996,-0.2,0.2,9.4,0.6,0.8,4.6,1,0.007515261488235757,0
Malik Rose,1996,-0.2,0.8,13.7,1.1,0.8,3.0,1,0.007487377709677632,0
Ruben Nembhard,1996,0.1,0.2,13.3,1.0,0.8,4.0,1,0.005934215402334992,0
Marcus Brown,1996,0.0,0.2,12.9,0.9,0.6,3.9,1,0.0054304289973520475,0
Tim Duncan,1997,5.3,7.2,22.6,5.9,3.4,21.1,1,0.99999972827868,1
Zydrunas Ilgauskas,1997,2.1,4.9,19.7,3.7,1.8,13.9,1,0.9993716449177693,1
Keith Van Horn,1997,0.7,1.6,15.7,4.9,2.6,19.7,1,0.9948736047339594,1
Brevin Knight,1997,3.5,4.9,17.1,3.1,2.4,9.0,1,0.9929404396026834,1
Cedric Henderson,1997,0.3,4.0,10.7,2.3,2.0,10.1,1,0.973557284459439,2
Ron Mercer,1997,0.4,1.9,14.1,2.8,1.7,15.3,1,0.9712917675580555,1
Derek Anderson,1997,1.7,2.8,15.3,4.8,1.9,11.7,1,0.9263792816315146,2
Tim Thomas,1997,0.7,1.3,14.8,3.0,1.5,11.0,1,0.5484815077018278,2
Bobby Jackson,1997,-0.3,0.7,13.6,2.7,2.7,11.6,1,0.41841908567476593,2
Chauncey Billups,1997,0.5,0.9,13.6,3.3,2.2,11.2,1,0.4134148220833614,0
Maurice Taylor,1997,-0.7,0.3,16.1,3.4,1.5,11.5,1,0.21884834137160655,2
Michael Stewart,1997,0.2,2.6,12.9,1.8,1.0,4.6,1,0.18431314215176525,0
Lawrence Funderburke,1997,0.4,0.7,16.2,3.1,1.2,9.5,1,0.1688767302239138,0
Tony Battie,1997,-0.7,0.8,13.3,1.6,1.5,8.4,1,0.12448084147903477,0
Danny Fortson,1997,-1.4,0.4,14.3,4.2,2.0,10.2,1,0.0977037229657368,0
Tracy McGrady,1997,0.8,0.7,17.4,1.7,1.0,7.0,1,0.07235648979365186,0
