Player,Season,VORP,DWS,PER,FTA,TOV,PTS,AllNBA_pred_proba,Class
Eric Bledsoe,2017,2.6,2.5,19.7,4.3,2.9,17.7,0.050150021292364955,0
James Harden,2018,9.3,3.8,30.6,11.0,5.0,36.1,0.9998877698568434,1
Giannis Antetokounmpo,2018,7.4,5.5,30.9,9.5,3.7,27.7,0.9985725936213867,1
Paul George,2018,6.6,4.9,23.3,7.0,2.7,28.0,0.9839820667502952,1
Nikola Jokić,2018,7.0,4.3,26.3,4.4,3.1,20.1,0.9349880204372741,1
Anthony Davis,2018,5.3,3.1,30.3,7.7,2.0,25.9,0.9187226091515124,0
Joel Embiid,2018,3.8,3.8,26.1,10.1,3.5,27.5,0.910501682198838,2
LeBron James,2018,4.9,2.6,25.6,7.6,3.6,27.4,0.8829905294612183,3
Russell Westbrook,2018,4.7,5.0,21.1,6.2,4.5,22.9,0.8778464456466076,3
Damian Lillard,2018,6.0,2.4,23.7,6.4,2.7,25.8,0.8511448361545257,2
Kawhi Leonard,2018,4.7,3.4,25.8,7.1,2.0,26.6,0.8424562349489756,2
Karl-Anthony Towns,2018,5.1,3.2,26.3,5.8,3.1,24.4,0.8371909238397215,0
Kevin Durant,2018,5.1,2.9,24.2,6.5,2.9,26.0,0.8251455897181686,2
Nikola Vučević,2018,5.5,4.7,25.5,2.8,2.0,20.8,0.7852087063352744,0
Stephen Curry,2018,5.1,2.5,24.4,4.2,2.8,27.3,0.7756301731100491,1
Blake Griffin,2018,4.7,2.9,21.0,7.3,3.4,24.5,0.7001978549686505,3
Rudy Gobert,2018,4.8,5.7,24.6,6.4,1.6,15.9,0.6704509387994094,3
Kyrie Irving,2018,5.1,2.9,24.3,3.7,2.6,23.8,0.6612475494604919,2
Kemba Walker,2018,4.4,1.9,21.7,5.5,2.6,25.6,0.46139585650257975,3
Andre Drummond,2018,2.7,5.9,23.4,5.2,2.2,17.3,0.36061369264802323,0
Bradley Beal,2018,3.7,1.7,20.8,5.5,2.7,25.6,0.29658837412162525,0
Ben Simmons,2018,3.8,3.6,20.0,5.4,3.5,16.9,0.231643952019334,0
Mike Conley,2018,3.9,2.3,21.4,5.8,1.9,21.1,0.20668381656244367,0
Donovan Mitchell,2018,2.2,3.7,17.2,5.1,2.8,23.8,0.17119056777688108,0
LaMarcus Aldridge,2018,2.6,2.9,22.9,5.1,1.8,21.3,0.1358395659315867,0
D'Angelo Russell,2018,3.4,2.6,19.4,2.5,3.1,21.1,0.13333326354783331,0
Jrue Holiday,2018,3.1,1.9,19.4,4.0,3.1,21.2,0.09278405337514088,0
Jusuf Nurkić,2018,2.8,3.3,23.4,5.1,2.3,15.6,0.08726548922523887,0
Devin Booker,2018,1.7,0.3,20.2,7.1,4.1,26.6,0.08298446547998761,0
DeMar DeRozan,2018,2.2,2.6,19.6,5.7,2.6,21.2,0.08206537204798746,0
Danilo Gallinari,2018,3.3,1.8,21.0,6.0,1.5,19.8,0.07818389963725976,0
James Harden,2019,7.3,3.2,29.1,11.8,4.5,34.3,0.9987882353259772,1
Giannis Antetokounmpo,2019,6.6,5.0,31.9,10.0,3.7,29.5,0.9979762468595605,1
Anthony Davis,2019,5.4,4.4,27.4,8.5,2.5,26.1,0.9615026756394879,1
Luka Dončić,2019,5.4,2.3,27.6,9.2,4.3,28.8,0.9586573764113379,1
LeBron James,2019,6.1,3.6,25.5,5.7,3.9,25.3,0.9481358320738666,1
Kawhi Leonard,2019,5.1,3.3,26.9,7.1,2.6,27.1,0.910105131568989,2
Damian Lillard,2019,5.9,0.7,26.9,7.8,2.9,30.0,0.8909421287628126,2
Nikola Jokić,2019,5.5,3.1,24.9,4.1,3.1,19.9,0.6480371048140536,2
Trae Young,2019,3.1,0.6,23.9,9.3,4.8,29.6,0.5806907282830771,0
Joel Embiid,2019,2.5,2.7,25.8,8.5,3.1,23.0,0.37349368720622356,0
Karl-Anthony Towns,2019,2.9,1.3,26.5,6.5,3.1,26.5,0.3596498636848969,0
Jayson Tatum,2019,3.4,3.7,20.4,4.7,2.3,23.4,0.3553169322231484,3
Bradley Beal,2019,2.5,0.6,23.2,8.0,3.4,30.5,0.34994201086580673,0
Jimmy Butler,2019,3.7,2.7,23.6,9.1,2.2,19.9,0.33686051438907333,3
Russell Westbrook,2019,1.8,2.5,21.0,6.7,4.5,27.2,0.32010790529849686,3
Devin Booker,2019,2.6,1.5,20.6,7.3,3.8,26.6,0.25988489791517166,0
Zach LaVine,2019,2.4,2.2,19.4,5.6,3.4,25.5,0.18471522861922948,0
Rudy Gobert,2019,3.3,4.2,21.7,5.9,1.9,15.1,0.1473623234988934,3
Khris Middleton,2019,2.9,3.3,21.1,3.7,2.2,20.9,0.14682470338885675,0
Bam Adebayo,2019,3.3,3.9,20.3,5.3,2.8,15.9,0.14632500631858594,0
Domantas Sabonis,2019,2.9,3.4,20.7,4.8,2.7,18.5,0.1293294299466087,0
Kyle Lowry,2019,2.8,3.3,17.7,5.9,3.1,19.4,0.12390444741794382,0
Pascal Siakam,2019,2.0,3.6,17.9,5.1,2.5,22.9,0.12347896405803938,2
Chris Paul,2019,3.5,3.0,21.7,4.0,2.3,17.6,0.12074108893687625,2
Kyrie Irving,2019,1.6,0.8,26.2,5.1,2.6,27.4,0.11611504471888391,0
Donovan Mitchell,2019,2.3,2.2,18.8,4.7,2.7,24.0,0.09557646056069379,0
Paul George,2019,2.5,2.3,21.1,4.5,2.6,21.5,0.09100973127297723,0
Ben Simmons,2019,2.8,3.1,20.4,5.2,3.5,16.4,0.0909184929473387,3
Brandon Ingram,2019,2.2,1.8,18.8,5.9,3.0,23.8,0.0877526415999549,0
Nikola Vučević,2019,3.1,2.9,21.9,2.7,1.4,19.6,0.08490983531001096,0
Nikola Jokić,2020,8.8,3.4,31.3,5.5,3.1,26.4,0.9955172199246545,1
Giannis Antetokounmpo,2020,5.6,3.3,29.2,9.5,3.4,28.1,0.9762104878664051,1
Stephen Curry,2020,5.8,2.5,26.3,6.3,3.4,32.0,0.9659208470288019,1
Joel Embiid,2020,3.8,3.2,30.3,10.7,3.1,28.5,0.9322394671059095,2
Luka Dončić,2020,5.1,2.6,25.3,7.1,4.3,27.7,0.9111176179699205,1
Damian Lillard,2020,5.0,0.8,25.6,7.2,3.0,28.8,0.7432844625249241,2
Zion Williamson,2020,4.0,1.6,27.1,8.7,2.7,27.0,0.6809090858866428,0
Julius Randle,2020,3.9,4.3,19.7,6.0,3.4,24.1,0.6638452070901095,2
LeBron James,2020,3.8,2.6,24.2,5.7,3.7,25.0,0.5885422260077033,2
Bradley Beal,2020,2.9,1.7,22.7,7.7,3.1,31.3,0.5714109247944185,3
Jimmy Butler,2020,4.3,2.7,26.5,8.0,2.1,21.5,0.5579546024295399,3
Kawhi Leonard,2020,4.2,2.4,26.0,5.7,2.0,24.8,0.5512760558095456,1
James Harden,2020,3.7,1.7,24.5,7.3,4.0,24.6,0.5051726292704053,0
Russell Westbrook,2020,3.4,3.2,19.5,6.4,4.8,22.2,0.43690222274315854,0
Jayson Tatum,2020,3.4,2.5,21.3,5.3,2.7,26.4,0.39539413227839104,0
Nikola Vučević,2020,4.4,3.0,22.9,2.2,1.8,23.4,0.3841970913921274,0
Trae Young,2020,3.0,1.3,23.0,8.7,4.1,25.3,0.36546098715628283,0
Kevin Durant,2020,2.7,1.2,26.4,6.8,3.4,26.9,0.3571138387696144,0
Kyrie Irving,2020,3.6,1.6,24.4,4.0,2.4,26.9,0.35134674393125553,3
Zach LaVine,2020,3.1,1.8,21.5,5.1,3.5,27.4,0.3464795360158778,0
Rudy Gobert,2020,3.8,5.2,23.5,5.3,1.7,14.3,0.2938282846819837,3
Donovan Mitchell,2020,2.8,2.2,21.3,6.0,2.8,26.4,0.2858663533528867,0
Bam Adebayo,2020,3.7,3.2,22.7,5.5,2.6,18.7,0.2505786232810343,0
Karl-Anthony Towns,2020,2.8,1.6,23.1,6.2,3.2,24.8,0.22879823248396156,0
Domantas Sabonis,2020,3.3,3.0,20.6,5.3,3.4,20.3,0.22393249121029346,0
Paul George,2020,2.9,2.3,20.5,4.2,3.3,23.3,0.17214047309492006,3
Jaylen Brown,2020,2.3,2.0,19.9,4.3,2.7,24.7,0.10379191315531042,0
DeMar DeRozan,2020,2.6,1.5,22.0,7.2,2.0,21.6,0.08464778445968121,0
Anthony Davis,2020,2.0,2.4,22.1,5.9,2.1,21.8,0.08419516680917896,0
De'Aaron Fox,2020,2.0,0.8,20.7,7.2,3.0,25.2,0.0826881851337908,0
Nikola Jokić,2021,9.8,4.5,32.8,6.3,3.8,27.1,0.9993993499933104,1
Giannis Antetokounmpo,2021,7.4,3.7,32.1,11.4,3.3,29.9,0.997957613729385,1
Joel Embiid,2021,6.5,4.1,31.2,11.8,3.1,30.6,0.9969556167608649,2
Luka Dončić,2021,5.9,3.8,25.1,7.5,4.5,28.4,0.9791154189398295,1
LeBron James,2021,5.1,2.3,26.2,6.0,3.5,30.3,0.9141358027308287,3
Jayson Tatum,2021,4.8,4.6,21.8,6.2,2.9,26.9,0.8986289290959203,1
Kevin Durant,2021,4.8,2.0,25.6,7.4,3.5,29.9,0.8821316897398115,2
Trae Young,2021,4.8,1.0,25.4,7.3,4.0,28.4,0.7763922698391444,3
Karl-Anthony Towns,2021,4.4,3.2,24.1,6.3,3.1,24.6,0.7249421827295804,3
Ja Morant,2021,3.9,2.1,24.4,7.3,3.4,27.4,0.6789350148854256,2
Stephen Curry,2021,4.4,3.4,21.4,4.7,3.2,25.5,0.6782737077244523,2
Devin Booker,2021,3.6,3.3,21.3,5.3,2.4,26.8,0.5455934337970608,1
James Harden,2021,3.7,2.7,20.9,8.2,4.4,22.0,0.48214813223984626,0
Jimmy Butler,2021,4.0,2.9,23.6,8.0,2.1,21.4,0.4417547705663803,0
DeMar DeRozan,2021,3.1,1.8,23.1,7.8,2.4,27.9,0.42515285657806895,2
Dejounte Murray,2021,4.4,3.4,22.3,3.6,2.6,21.1,0.42166139374785955,0
Donovan Mitchell,2021,3.6,2.5,21.6,4.7,3.0,25.9,0.4178303282691051,0
Pascal Siakam,2021,3.6,3.2,20.3,5.6,2.7,22.8,0.347657275232156,3
Rudy Gobert,2021,3.6,4.3,24.7,6.7,1.8,15.6,0.28049821452536305,0
Shai Gilgeous-Alexander,2021,2.7,1.8,20.9,7.2,2.8,24.5,0.1868210975113417,0
Bam Adebayo,2021,2.7,3.5,21.8,6.1,2.6,19.1,0.16817464911885624,0
Jaylen Brown,2021,2.2,3.4,18.9,4.8,2.7,23.6,0.15965441471018438,0
LaMelo Ball,2021,3.3,2.5,19.7,3.2,3.3,20.1,0.11882381077947163,0
Darius Garland,2021,2.8,2.5,19.0,3.5,3.6,21.7,0.11735846130532067,0
Chris Paul,2021,4.0,3.6,20.8,3.1,2.4,14.7,0.11714379378399173,3
Fred VanVleet,2021,3.5,2.8,17.3,3.4,2.6,20.3,0.10832494689498619,0
Anthony Davis,2021,2.0,2.0,23.9,6.1,2.1,23.2,0.10779073693863304,0
Domantas Sabonis,2021,3.2,1.8,21.9,5.4,3.1,18.9,0.09853898194979191,0
Zach LaVine,2021,2.6,1.3,20.0,5.6,2.6,24.4,0.09566289690331405,0
Paul George,2021,1.6,1.9,18.6,4.8,4.1,24.3,0.07757932319596511,0
Joel Embiid,2022,6.4,3.9,31.4,11.7,3.4,33.1,0.997925759566066,1
Nikola Jokić,2022,8.8,3.8,31.5,6.0,3.6,24.5,0.9960019716305857,2
Luka Dončić,2022,6.6,2.9,28.7,10.5,3.6,32.4,0.9943367331755318,1
Giannis Antetokounmpo,2022,5.4,3.7,29.0,12.3,3.9,31.1,0.9925167955883605,1
Shai Gilgeous-Alexander,2022,5.6,3.0,27.2,10.9,2.8,31.4,0.9809802306923897,1
Jayson Tatum,2022,5.1,4.3,23.7,8.4,2.9,30.1,0.9666020401063097,1
Damian Lillard,2022,4.9,0.8,26.7,9.6,3.3,32.2,0.8993520623569556,3
Donovan Mitchell,2022,5.0,3.5,22.9,5.4,2.6,28.3,0.86726216954802,2
Jimmy Butler,2022,5.8,2.9,27.6,8.7,1.6,22.9,0.8577426812508796,2
Anthony Davis,2022,4.0,3.4,27.8,7.9,2.2,25.9,0.8082860579039178,0
Stephen Curry,2022,4.7,2.0,24.1,5.0,3.2,29.4,0.7764840025743981,2
Kevin Durant,2022,3.9,2.1,25.9,7.1,3.3,29.1,0.767731125663419,0
LeBron James,2022,4.0,2.4,23.9,5.9,3.2,28.9,0.7259585952692559,3
Ja Morant,2022,3.8,2.6,23.3,8.1,3.4,26.2,0.6729006689952646,0
Domantas Sabonis,2022,5.4,3.0,23.5,5.5,2.9,19.1,0.5723912338016215,3
Julius Randle,2022,3.9,3.1,20.3,6.9,2.8,25.1,0.5446252161772237,3
Trae Young,2022,3.4,1.4,22.0,8.8,4.1,26.2,0.46666153503984154,0
Devin Booker,2022,2.9,1.9,22.0,6.8,2.7,27.8,0.35700894871345545,0
James Harden,2022,4.0,2.6,21.6,6.2,3.4,21.0,0.35663214198094983,0
Kyrie Irving,2022,3.5,2.0,22.4,4.6,2.1,27.1,0.34151723165130193,0
Kristaps Porziņģis,2022,3.4,2.7,23.1,6.4,2.1,23.2,0.32556844213741665,0
Pascal Siakam,2022,3.4,2.6,20.3,6.7,2.4,24.2,0.3098127164789603,0
DeMar DeRozan,2022,2.6,3.2,20.6,7.1,2.1,24.5,0.2744543749966061,0
Kawhi Leonard,2022,3.5,2.2,23.9,5.4,1.7,23.8,0.2694946685633849,0
Lauri Markkanen,2022,3.3,1.9,22.1,6.0,1.9,25.6,0.2590788021661824,0
Jaylen Brown,2022,2.0,3.4,19.1,5.1,2.9,26.6,0.24787489350641867,2
Zion Williamson,2022,1.9,1.2,25.2,8.6,3.4,26.0,0.2242809149333646,0
Zach LaVine,2022,2.7,2.9,19.0,5.6,2.5,24.8,0.21439008920877273,0
Jalen Brunson,2022,3.5,1.8,21.2,5.8,2.1,24.0,0.20670714362872047,0
Anthony Edwards,2022,2.1,3.6,17.4,5.3,3.3,24.6,0.2046725914609293,0
Nikola Jokić,2023,10.6,5.1,31.0,5.5,3.0,26.4,0.9995298224324296,1
Luka Dončić,2023,8.0,3.5,28.1,8.7,4.0,33.9,0.9986861798088076,1
Giannis Antetokounmpo,2023,7.2,3.7,29.9,10.7,3.4,30.4,0.9970141375654642,1
Shai Gilgeous-Alexander,2023,7.1,4.2,29.3,8.7,2.2,30.1,0.9949015172754601,1
Joel Embiid,2023,4.5,2.3,34.1,11.6,3.8,34.7,0.989753618490306,0
Anthony Davis,2023,4.9,4.7,25.8,6.8,2.1,24.7,0.9018725590873885,2
Jayson Tatum,2023,4.7,4.1,22.3,6.7,2.5,26.9,0.8609285655782799,1
Jalen Brunson,2023,5.4,2.4,23.4,6.5,2.4,28.7,0.8515820947757818,2
LeBron James,2023,5.4,2.8,23.7,5.7,3.5,25.7,0.8405744462760951,3
Domantas Sabonis,2023,6.2,4.0,23.2,5.1,3.3,19.4,0.8255158835130458,3
Anthony Edwards,2023,3.7,4.7,19.7,6.4,3.1,25.9,0.746642084062222,2
Kevin Durant,2023,4.3,3.2,21.2,5.6,3.3,27.1,0.728976647336913,2
Donovan Mitchell,2023,3.9,2.9,22.1,5.8,2.8,26.6,0.601210351198501,0
Kawhi Leonard,2023,4.4,2.9,23.2,4.2,1.8,23.7,0.45952064884405114,2
Stephen Curry,2023,4.4,2.0,20.6,4.4,2.8,26.4,0.4584555090553328,3
De'Aaron Fox,2023,3.2,3.2,20.1,5.7,2.6,26.6,0.441164545597343,0
Zion Williamson,2023,3.3,2.8,22.8,7.1,2.8,22.9,0.37012805389973585,0
Devin Booker,2023,3.1,2.0,21.9,6.7,2.6,27.1,0.3608382906692316,3
Alperen Şengün,2023,3.5,3.1,22.0,5.6,2.6,21.1,0.2864244649640189,0
Kyrie Irving,2023,3.6,2.0,21.9,3.6,1.8,25.6,0.23937526859481537,0
Paolo Banchero,2023,2.3,4.0,17.3,7.0,3.1,22.6,0.23273989898670366,0
Tyrese Haliburton,2023,5.0,1.5,23.3,3.3,2.3,20.1,0.23092282932786137,3
Tyrese Maxey,2023,3.4,2.1,19.8,5.4,1.7,25.9,0.22817791759789222,0
Jimmy Butler,2023,3.4,2.7,22.0,7.7,1.7,20.8,0.22143311183676015,0
Bam Adebayo,2023,2.7,4.3,19.8,5.5,2.3,19.3,0.18282130038288583,0
Paul George,2023,3.3,2.8,19.3,3.9,2.1,22.6,0.16037318341694204,0
DeMar DeRozan,2023,2.8,2.2,19.7,7.7,1.7,24.0,0.16022600983015103,0
Damian Lillard,2023,2.7,1.9,19.6,7.0,2.6,24.3,0.1555218354267354,0
Kristaps Porziņģis,2023,3.0,3.0,23.2,5.3,1.6,20.1,0.1514659761809125,0
Karl-Anthony Towns,2023,2.3,3.6,18.8,4.7,2.9,21.8,0.14438423894529148,0
