Player,Season,WS/48,PER,PTS,TRB,AST,STL,BLK,AllNBA_pred_proba,Class
Chris Bosh,2010,0.177,19.4,18.7,8.3,1.9,0.8,0.6,0.4394251749032432,0
Stephen Curry,2010,0.128,19.4,18.6,3.9,5.8,1.5,0.3,0.4231625556719392,0
Nenê,2010,0.201,20.4,14.5,7.6,2.0,1.1,1.0,0.4223332241350123,0
Lamar Odom,2010,0.184,19.4,14.4,8.7,3.0,0.6,0.7,0.4223332241350123,0
Kevin Garnett,2010,0.194,20.6,14.9,8.9,2.4,1.3,0.8,0.4223332241350123,0
Kevin Love,2011,0.223,25.4,26.0,13.3,2.0,0.9,0.5,0.5629189585720314,2
LeBron James,2011,0.298,30.7,27.1,7.9,6.2,1.9,0.8,0.5590996163146182,1
Kevin Durant,2011,0.23,26.2,28.0,8.0,3.5,1.3,1.2,0.5557663946557864,1
Dwyane Wade,2011,0.227,26.3,22.1,4.8,4.6,1.7,1.3,0.5405095392280097,3
Russell Westbrook,2011,0.163,22.9,23.6,4.6,5.5,1.7,0.3,0.5298741506671065,2
Dwight Howard,2011,0.179,24.2,20.6,14.5,1.9,1.5,2.1,0.5259604952252379,1
Derrick Rose,2011,0.211,23.0,21.8,3.4,7.9,0.9,0.7,0.5251769929157359,0
Chris Paul,2011,0.278,27.0,19.8,3.6,9.1,2.5,0.1,0.5239731004524241,1
Carmelo Anthony,2011,0.16,21.1,22.6,6.3,3.6,1.1,0.4,0.5106618704057463,3
Andrew Bynum,2011,0.183,22.9,18.7,11.8,1.4,0.5,1.9,0.5024234473835941,2
Kobe Bryant,2011,0.132,21.9,27.9,5.4,4.6,1.2,0.3,0.5004682170599666,1
Tony Parker,2011,0.177,22.0,18.3,2.9,7.7,1.0,0.1,0.4945243158941774,2
LaMarcus Aldridge,2011,0.169,22.7,21.7,8.0,2.4,0.9,0.8,0.4890484285377943,0
Dirk Nowitzki,2011,0.175,21.7,21.6,6.7,2.2,0.7,0.5,0.4890484285377943,3
Blake Griffin,2011,0.185,23.4,20.7,10.9,3.2,0.8,0.7,0.485736879418612,2
Pau Gasol,2011,0.165,20.4,17.4,10.4,3.6,0.6,1.4,0.4840872127046459,0
Al Jefferson,2011,0.173,22.8,19.2,9.6,2.2,0.8,1.7,0.4750835829223087,0
Paul Pierce,2011,0.161,19.6,19.4,5.2,4.5,1.1,0.4,0.46743753200926486,0
James Harden,2011,0.23,21.1,16.8,4.1,3.7,1.0,0.2,0.46073432922540924,0
Paul Millsap,2011,0.179,21.8,16.6,8.8,2.3,1.8,0.8,0.4598111830100098,0
Tim Duncan,2011,0.174,22.5,15.4,9.0,2.3,0.7,1.5,0.4577371911299333,0
Josh Smith,2011,0.139,21.1,18.8,9.6,3.9,1.4,1.7,0.45386489239469985,0
Kyle Lowry,2011,0.156,18.8,14.3,4.5,6.6,1.6,0.3,0.45013091461110694,0
Ty Lawson,2011,0.157,19.4,16.4,3.7,6.6,1.3,0.1,0.45013091461110694,0
Lou Williams,2011,0.174,20.2,14.9,2.4,3.5,0.8,0.3,0.45013091461110694,0
Greg Monroe,2011,0.161,22.0,15.4,9.7,2.3,1.3,0.7,0.44121872228987247,0
Chris Bosh,2011,0.165,18.9,18.0,7.9,1.8,0.9,0.8,0.4394251749032432,0
Danny Granger,2011,0.155,18.6,18.7,5.0,1.8,1.0,0.6,0.4394251749032432,0
Marc Gasol,2011,0.166,18.4,14.6,8.9,3.1,1.0,1.9,0.4386997506889971,0
Marcin Gortat,2011,0.172,21.2,15.4,10.0,0.9,0.7,1.5,0.4386997506889971,0
Russell Westbrook,2012,0.195,23.9,23.2,5.2,7.4,1.8,0.3,0.5563346434785607,2
Kevin Durant,2012,0.291,28.3,28.1,7.9,4.6,1.4,1.3,0.5557663946557864,1
James Harden,2012,0.206,22.9,25.9,4.9,5.8,1.8,0.5,0.5485351140909773,3
LeBron James,2012,0.322,31.6,26.8,8.0,7.3,1.7,0.9,0.548333553579281,1
Dwyane Wade,2012,0.192,24.0,21.2,5.0,5.1,1.9,0.8,0.5360279761931966,3
Kobe Bryant,2012,0.174,23.0,27.3,5.6,6.0,1.4,0.3,0.5341819920584154,1
Carmelo Anthony,2012,0.184,24.8,28.7,6.9,2.6,0.8,0.5,0.5170388232221925,2
Stephen Curry,2012,0.18,21.3,22.9,4.0,6.9,1.6,0.2,0.5106618704057463,0
Chris Paul,2012,0.287,26.4,16.9,3.7,9.7,2.4,0.1,0.5065642991295316,1
Tim Duncan,2012,0.191,24.4,17.8,9.9,2.7,0.7,2.7,0.49824364071325083,1
Tony Parker,2012,0.206,23.0,20.3,3.0,7.6,0.8,0.1,0.4945243158941774,2
Anderson Varejão,2012,0.173,21.7,14.1,14.4,3.4,1.5,0.6,0.49186730105389165,0
Blake Griffin,2012,0.196,22.4,18.0,8.3,3.7,1.2,0.6,0.4866408484947767,2
Deron Williams,2012,0.184,20.3,18.9,3.0,7.7,1.0,0.4,0.47529793478813587,0
Brook Lopez,2012,0.191,24.7,19.4,6.9,0.9,0.4,2.1,0.4750835829223087,0
Mike Conley,2012,0.172,18.3,14.6,2.8,6.1,2.2,0.3,0.46878386144541545,0
Marc Gasol,2012,0.197,19.5,14.1,7.8,4.0,1.0,1.7,0.46670436403066345,2
Kyrie Irving,2012,0.125,21.4,22.5,3.7,5.9,1.5,0.4,0.46587421939035095,0
David Lee,2012,0.15,19.2,18.5,11.2,3.5,0.8,0.3,0.4644633914275072,3
Paul George,2012,0.145,16.8,17.4,7.6,4.1,1.8,0.6,0.4559360911192703,3
George Hill,2012,0.177,16.6,14.2,3.7,4.7,1.1,0.3,0.45013091461110694,0
Dwight Howard,2012,0.134,19.4,17.1,12.4,1.4,1.1,2.4,0.44432054355777306,3
Chris Bosh,2012,0.175,20.0,16.6,6.8,1.7,0.9,1.4,0.4386997506889971,0
Amar'e Stoudemire,2012,0.191,22.1,14.2,5.0,0.4,0.3,0.7,0.4354848131961787,0
John Wall,2012,0.134,20.8,18.5,4.0,7.6,1.3,0.8,0.4308808068896028,0
LaMarcus Aldridge,2012,0.124,20.4,21.1,9.1,2.6,0.8,1.2,0.42551639764723265,0
Paul Pierce,2012,0.135,19.1,18.6,6.3,4.8,1.1,0.4,0.4231625556719392,0
Nikola Peković,2012,0.163,20.2,16.3,8.8,0.9,0.7,0.8,0.4223332241350123,0
Paul Millsap,2012,0.154,19.8,14.6,7.1,2.6,1.3,1.0,0.4223332241350123,0
David West,2012,0.179,20.1,17.1,7.7,2.9,1.0,0.9,0.4223332241350123,0
Kevin Love,2013,0.245,26.9,26.1,12.5,4.4,0.8,0.5,0.5675436488161855,2
Kevin Durant,2013,0.295,29.8,32.0,7.4,5.5,1.3,0.7,0.5557663946557864,1
Stephen Curry,2013,0.225,24.1,24.0,4.3,8.5,1.6,0.2,0.548333553579281,2
LeBron James,2013,0.264,29.3,27.1,6.9,6.3,1.6,0.3,0.5405095392280097,1
James Harden,2013,0.221,23.5,25.4,4.7,6.1,1.6,0.4,0.5405095392280097,1
Russell Westbrook,2013,0.178,24.7,21.8,5.7,6.9,1.9,0.2,0.5360279761931966,0
Chris Paul,2013,0.27,25.9,19.1,4.3,10.7,2.5,0.1,0.5326994138514377,1
Blake Griffin,2013,0.205,23.9,24.1,9.5,3.9,1.2,0.6,0.5298741506671065,2
DeMarcus Cousins,2013,0.166,26.1,22.7,11.7,2.9,1.5,1.3,0.5289726241305744,0
Paul George,2013,0.178,20.1,21.7,6.8,3.5,1.9,0.3,0.5168378659395603,3
Carmelo Anthony,2013,0.172,24.4,27.4,8.1,3.1,1.2,0.7,0.5059699106811294,0
LaMarcus Aldridge,2013,0.144,21.8,23.2,11.1,2.6,0.9,1.0,0.49865657382083367,3
Anthony Davis,2013,0.212,26.5,20.8,10.0,1.6,1.3,2.8,0.49824364071325083,0
Dirk Nowitzki,2013,0.199,23.6,21.7,6.2,2.7,0.9,0.6,0.4890484285377943,0
Al Jefferson,2013,0.146,22.7,21.8,10.8,2.1,0.9,1.1,0.48606228205305585,3
Dwight Howard,2013,0.161,21.3,18.3,12.2,1.8,0.8,1.8,0.4831835224581568,2
DeMar DeRozan,2013,0.141,18.4,22.7,4.3,4.0,1.1,0.4,0.48032510550282687,0
Kyle Lowry,2013,0.197,20.1,17.9,4.7,7.4,1.5,0.2,0.47529793478813587,0
Brook Lopez,2013,0.211,25.4,20.7,6.0,0.9,0.5,1.8,0.4750835829223087,0
Damian Lillard,2013,0.157,18.6,20.7,3.5,5.6,0.8,0.3,0.46743753200926486,3
Goran Dragić,2013,0.186,21.4,20.3,3.2,5.9,1.4,0.3,0.46743753200926486,3
Serge Ibaka,2013,0.173,19.6,15.1,8.8,1.0,0.5,2.7,0.4616460179447554,0
Dwyane Wade,2013,0.149,22.0,19.0,4.5,4.7,1.5,0.5,0.4564001375744093,0
DeAndre Jordan,2013,0.186,18.2,10.4,13.6,0.9,1.0,2.5,0.45618117827612426,0
Mike Conley,2013,0.161,20.0,17.2,2.9,6.0,1.5,0.2,0.45013091461110694,0
John Wall,2013,0.128,19.5,19.3,4.1,8.8,1.8,0.5,0.4493879841588069,0
Andre Drummond,2013,0.182,22.6,13.5,13.2,0.4,1.2,1.6,0.44651696079412395,0
Al Horford,2013,0.141,22.0,18.6,8.4,2.6,0.9,1.5,0.4449385922554491,0
David Lee,2013,0.16,19.1,18.2,9.3,2.1,0.7,0.4,0.4394251749032432,0
Nikola Peković,2013,0.169,20.7,17.5,8.7,0.9,0.6,0.4,0.4394251749032432,0
Russell Westbrook,2014,0.222,29.1,28.1,7.3,8.6,2.1,0.2,0.5819194211211353,2
James Harden,2014,0.265,26.7,27.4,5.7,7.0,1.9,0.7,0.5711040047512806,1
Stephen Curry,2014,0.288,28.0,23.8,4.3,7.7,2.0,0.2,0.5668607502955999,1
Anthony Davis,2014,0.274,30.8,24.4,10.2,2.2,1.5,2.9,0.5520156170315784,1
DeMarcus Cousins,2014,0.144,25.2,24.1,12.7,3.6,1.5,1.7,0.5435019605585673,2
Kevin Durant,2014,0.252,27.6,25.4,6.6,4.1,0.9,0.9,0.5405095392280097,0
LeBron James,2014,0.199,25.9,25.3,6.0,7.4,1.6,0.7,0.5377243769005569,1
Chris Paul,2014,0.27,26.0,19.1,4.6,10.2,1.9,0.2,0.5326994138514377,2
Blake Griffin,2014,0.183,22.8,21.9,7.6,5.3,0.9,0.5,0.5298741506671065,3
Marc Gasol,2014,0.182,21.7,17.4,7.8,3.8,0.9,1.6,0.503328076780081,1
Pau Gasol,2014,0.187,22.7,18.5,11.8,2.7,0.3,1.9,0.5024234473835941,2
LaMarcus Aldridge,2014,0.165,22.8,23.4,10.2,1.7,0.7,1.0,0.5016445710460193,2
Damian Lillard,2014,0.174,20.7,21.0,4.6,6.2,1.2,0.3,0.49806559621559127,0
Kyrie Irving,2014,0.183,21.5,21.7,3.2,5.2,1.5,0.3,0.49806559621559127,3
Klay Thompson,2014,0.172,20.8,21.7,3.2,2.9,1.1,0.8,0.46983705758379196,3
Jimmy Butler,2014,0.214,21.3,20.0,5.8,3.3,1.8,0.6,0.4686348184234367,0
Gordon Hayward,2014,0.159,20.2,19.3,4.9,4.1,1.4,0.4,0.46743753200926486,0
DeAndre Jordan,2014,0.217,21.0,11.5,15.0,0.7,1.0,2.2,0.4668061221612293,3
Kawhi Leonard,2014,0.204,22.0,16.5,7.2,2.5,2.3,0.8,0.4598111830100098,0
Jeff Teague,2014,0.166,20.6,15.9,2.5,7.0,1.7,0.4,0.45795054453782624,0
Derrick Favors,2014,0.175,21.8,16.0,8.2,1.5,0.8,1.7,0.4577371911299333,0
Brook Lopez,2014,0.159,22.7,17.2,7.4,0.7,0.6,1.8,0.4577371911299333,0
Rudy Gay,2014,0.122,19.7,21.1,5.9,3.7,1.0,0.6,0.45335917333153497,0
George Hill,2014,0.203,21.5,16.1,4.2,5.1,1.0,0.3,0.45013091461110694,0
Isaiah Thomas,2014,0.169,20.6,16.4,2.3,4.2,0.9,0.1,0.45013091461110694,0
Paul Millsap,2014,0.166,20.0,16.7,7.8,3.1,1.8,0.9,0.44075759608622034,0
John Wall,2014,0.132,19.9,17.6,4.6,10.0,1.7,0.6,0.4394881172310075,0
Kyle Lowry,2014,0.141,19.3,17.8,4.7,6.8,1.6,0.2,0.4373734534297929,0
Hassan Whiteside,2014,0.221,26.2,11.8,10.0,0.1,0.6,2.6,0.4297283325726874,0
Kobe Bryant,2014,0.006,17.6,22.3,5.7,5.6,1.3,0.2,0.42467731694215505,0
Russell Westbrook,2015,0.245,27.6,23.5,7.8,10.4,2.0,0.3,0.57543790209856,1
Stephen Curry,2015,0.318,31.5,30.1,5.4,6.7,2.1,0.2,0.5742254443142697,1
Kevin Durant,2015,0.27,28.2,28.2,8.2,5.0,1.0,1.2,0.5557663946557864,2
James Harden,2015,0.204,25.3,29.0,6.1,7.5,1.7,0.6,0.5529972308088242,0
LeBron James,2015,0.242,27.5,25.3,7.4,6.8,1.4,0.6,0.5405095392280097,1
Kyle Lowry,2015,0.196,22.2,21.2,4.7,6.4,2.1,0.4,0.5360279761931966,3
Chris Paul,2015,0.253,26.2,19.5,4.2,10.0,2.1,0.2,0.5326994138514377,2
Damian Lillard,2015,0.165,22.2,25.1,4.0,6.8,0.9,0.4,0.5298741506671065,2
Paul George,2015,0.157,20.9,23.1,7.0,4.1,1.9,0.4,0.529408153896797,3
Kawhi Leonard,2015,0.277,26.0,21.2,6.8,2.6,1.8,1.0,0.5185056188408571,1
Anthony Davis,2015,0.16,25.0,24.3,10.3,1.9,1.3,2.0,0.5183268207450847,0
Blake Griffin,2015,0.156,22.1,21.4,8.4,4.9,0.8,0.5,0.5173049610375713,0
Hassan Whiteside,2015,0.233,25.6,14.2,11.8,0.4,0.6,3.7,0.5130406548322745,0
Isaiah Thomas,2015,0.177,21.5,22.2,3.0,6.2,1.1,0.1,0.5106618704057463,0
DeMar DeRozan,2015,0.169,21.5,23.5,4.5,4.0,1.0,0.3,0.5106618704057463,0
DeMarcus Cousins,2015,0.122,23.6,26.9,11.5,3.3,1.6,1.4,0.5008531679927596,2
Pau Gasol,2015,0.149,21.7,16.5,11.0,4.1,0.6,2.0,0.48291994822530254,0
Draymond Green,2015,0.19,19.3,14.0,9.5,7.4,1.5,1.4,0.47456342412190855,2
LaMarcus Aldridge,2015,0.215,22.4,18.0,8.5,1.5,0.5,1.1,0.4691006456831025,3
Jimmy Butler,2015,0.177,21.3,20.9,5.3,4.8,1.6,0.6,0.46743753200926486,0
Kemba Walker,2015,0.164,20.8,20.9,4.4,5.2,1.6,0.5,0.46743753200926486,0
DeAndre Jordan,2015,0.213,20.6,12.7,13.8,1.2,0.7,2.3,0.4668061221612293,1
Paul Millsap,2015,0.183,21.3,17.1,9.0,3.3,1.8,1.7,0.457272928785318,0
Carmelo Anthony,2015,0.121,20.3,21.8,7.7,4.2,0.9,0.5,0.45335917333153497,0
Klay Thompson,2015,0.144,18.6,22.1,3.8,2.1,0.8,0.6,0.4521962015669284,3
Andre Drummond,2015,0.133,21.2,16.2,14.8,0.8,1.5,1.4,0.444695555007655,3
Greg Monroe,2015,0.155,21.8,15.3,8.8,2.3,0.9,0.8,0.44121872228987247,0
Chris Bosh,2015,0.172,20.2,19.1,7.4,2.4,0.7,0.6,0.4394251749032432,0
Danilo Gallinari,2015,0.165,19.0,19.5,5.3,2.5,0.8,0.4,0.4394251749032432,0
Al Horford,2015,0.172,19.4,15.2,7.3,3.2,0.8,1.5,0.4386997506889971,0
Russell Westbrook,2016,0.224,30.6,31.6,10.7,10.4,1.6,0.4,0.5986886183202904,1
James Harden,2016,0.245,27.4,29.1,8.1,11.2,1.5,0.5,0.5946156452209191,1
Anthony Davis,2016,0.195,27.5,28.0,11.8,2.1,1.3,2.2,0.583487974308323,1
Jimmy Butler,2016,0.236,25.1,23.9,6.2,5.5,1.9,0.4,0.5590996163146182,3
Kawhi Leonard,2016,0.264,27.6,25.5,5.8,3.5,1.8,0.7,0.5590996163146182,1
Stephen Curry,2016,0.229,24.6,25.3,4.5,6.6,1.8,0.2,0.5590996163146182,2
Kevin Durant,2016,0.278,27.6,25.1,8.3,4.8,1.1,1.6,0.557039594567426,2
Isaiah Thomas,2016,0.234,26.5,28.9,2.7,5.9,0.9,0.2,0.5557663946557864,2
Kyle Lowry,2016,0.216,22.9,22.4,4.8,7.0,1.5,0.3,0.548333553579281,0
LeBron James,2016,0.221,27.0,26.4,8.6,8.7,1.2,0.6,0.548333553579281,1
Giannis Antetokounmpo,2016,0.21,26.1,22.9,8.8,5.4,1.6,1.9,0.5464657724122014,2
John Wall,2016,0.149,23.2,23.1,4.2,10.7,2.0,0.6,0.5349240021624165,3
DeMar DeRozan,2016,0.166,24.0,27.3,5.2,3.9,1.1,0.2,0.5341819920584154,3
Damian Lillard,2016,0.185,24.1,27.0,4.9,5.9,0.9,0.3,0.5298741506671065,0
Kyrie Irving,2016,0.17,23.0,25.2,3.2,5.8,1.2,0.3,0.5298741506671065,0
Gordon Hayward,2016,0.199,22.2,21.9,5.4,3.5,1.0,0.3,0.5298741506671065,0
Karl-Anthony Towns,2016,0.201,25.9,25.1,12.3,2.7,0.7,1.3,0.5289726241305744,0
DeMarcus Cousins,2016,0.149,25.8,27.0,11.0,4.6,1.4,1.3,0.526895783050791,0
Chris Paul,2016,0.264,26.2,18.1,5.0,9.2,2.0,0.1,0.5239731004524241,0
Rudy Gobert,2016,0.25,23.3,14.0,12.8,1.2,0.6,2.6,0.5188571551417354,2
Blake Griffin,2016,0.179,22.6,21.6,8.1,4.9,0.9,0.4,0.5173049610375713,0
Hassan Whiteside,2016,0.181,22.6,17.0,14.1,0.7,0.7,2.1,0.5085562060918465,0
Mike Conley,2016,0.209,23.2,20.5,3.5,6.3,1.3,0.3,0.4866408484947767,0
Kemba Walker,2016,0.142,21.3,23.2,3.9,5.5,1.1,0.3,0.48032510550282687,0
Bradley Beal,2016,0.152,20.1,23.1,3.1,3.5,1.1,0.3,0.48032510550282687,0
Nikola Jokić,2016,0.228,26.3,16.7,9.8,4.9,0.8,0.8,0.47991041996864214,0
Kevin Love,2016,0.163,21.1,19.0,11.1,1.9,0.9,0.4,0.46653681644959366,0
CJ McCollum,2016,0.131,19.9,23.0,3.6,3.6,0.9,0.5,0.46587421939035095,0
DeAndre Jordan,2016,0.221,21.8,12.7,13.8,1.2,0.6,1.7,0.46289117098434623,3
George Hill,2016,0.182,19.3,16.9,3.4,4.2,1.0,0.2,0.45013091461110694,0
Anthony Davis,2017,0.241,28.9,28.1,11.1,2.3,1.5,2.6,0.5938401824003273,1
James Harden,2017,0.289,29.8,30.4,5.4,8.8,1.8,0.7,0.5819194211211353,1
Russell Westbrook,2017,0.166,24.7,25.4,10.1,10.3,1.8,0.3,0.5649602673554903,2
LeBron James,2017,0.221,28.6,27.5,8.6,9.1,1.4,0.9,0.5635403990325164,1
Kevin Durant,2017,0.215,26.0,26.4,6.8,5.4,0.7,1.8,0.557039594567426,1
Victor Oladipo,2017,0.155,23.1,23.1,5.2,4.3,2.4,0.8,0.5485351140909773,3
Jimmy Butler,2017,0.198,23.7,22.2,5.3,4.9,2.0,0.4,0.5485351140909773,3
Giannis Antetokounmpo,2017,0.207,27.3,26.9,10.0,4.8,1.5,1.4,0.5464657724122014,2
Joel Embiid,2017,0.155,22.9,22.9,11.0,3.2,0.6,1.8,0.545568775884154,2
Karl-Anthony Towns,2017,0.23,24.9,21.3,12.3,2.4,0.8,1.4,0.5436748334623986,3
Damian Lillard,2017,0.227,25.2,26.9,4.5,6.6,1.1,0.4,0.5405095392280097,1
Kyrie Irving,2017,0.222,25.0,24.4,3.8,5.1,1.1,0.3,0.5405095392280097,0
Stephen Curry,2017,0.267,28.2,26.4,5.1,6.1,1.6,0.2,0.5405095392280097,3
DeMarcus Cousins,2017,0.13,22.6,25.2,12.9,5.4,1.6,1.6,0.5290854938020603,0
Nikola Jokić,2017,0.211,24.4,18.5,10.7,6.1,1.2,0.8,0.5139945514268481,0
DeMar DeRozan,2017,0.17,21.0,23.0,3.9,5.2,1.1,0.3,0.5106618704057463,2
Andre Drummond,2017,0.188,22.9,15.0,16.0,3.0,1.5,1.6,0.5085562060918465,0
Chris Paul,2017,0.265,24.4,18.6,5.4,7.9,1.7,0.2,0.505212658331529,0
LaMarcus Aldridge,2017,0.209,25.0,23.1,8.5,2.0,0.6,1.2,0.5016445710460193,2
MarShon Brooks,2017,0.179,26.1,20.1,3.0,3.6,1.6,0.4,0.4866408484947767,0
Hassan Whiteside,2017,0.187,24.1,14.0,11.4,1.0,0.7,1.7,0.4850011481434661,0
Kemba Walker,2017,0.15,20.6,22.1,3.1,5.6,1.1,0.3,0.48032510550282687,0
Paul George,2017,0.147,18.7,21.9,5.7,3.3,2.0,0.5,0.47086144539065544,3
Enes Freedom,2017,0.198,24.0,14.1,11.0,1.5,0.5,0.5,0.4683485694247133,0
Lou Williams,2017,0.125,20.2,22.6,2.5,5.3,1.1,0.2,0.46587421939035095,0
Kawhi Leonard,2017,0.196,26.0,16.2,4.7,2.3,2.0,1.0,0.4598111830100098,0
Kevin Love,2017,0.185,22.4,17.6,9.3,1.7,0.7,0.4,0.4584683825533455,0
Blake Griffin,2017,0.12,19.6,21.4,7.4,5.8,0.7,0.3,0.45335917333153497,0
Kyle Lowry,2017,0.194,19.5,16.2,5.6,6.9,1.1,0.2,0.45013091461110694,0
Kristaps Porziņģis,2017,0.099,20.4,22.7,6.6,1.2,0.8,2.4,0.44959064946846455,0
Joel Embiid,2018,0.194,26.1,27.5,13.6,3.7,0.7,1.9,0.6110405093501011,2
Anthony Davis,2018,0.247,30.3,25.9,12.0,3.9,1.6,2.4,0.6061890472790364,0
Giannis Antetokounmpo,2018,0.292,30.9,27.7,12.5,5.9,1.3,1.5,0.5987360664465693,1
James Harden,2018,0.254,30.6,36.1,6.6,7.5,2.0,0.7,0.5819194211211353,1
Paul George,2018,0.201,23.3,28.0,8.2,4.1,2.2,0.4,0.5637405725096127,1
Karl-Anthony Towns,2018,0.197,26.3,24.4,12.4,3.4,0.9,1.6,0.545568775884154,0
LeBron James,2018,0.179,25.6,27.4,8.5,8.3,1.3,0.6,0.5420224579862096,3
Stephen Curry,2018,0.199,24.4,27.3,5.3,5.2,1.3,0.4,0.5341819920584154,1
Nikola Jokić,2018,0.226,26.3,20.1,10.8,7.3,1.4,0.7,0.532527382996198,1
Kawhi Leonard,2018,0.224,25.8,26.6,7.3,3.3,1.8,0.4,0.5310718846910346,2
Kevin Durant,2018,0.204,24.2,26.0,6.4,5.9,0.7,1.1,0.5298741506671065,2
Damian Lillard,2018,0.205,23.7,25.8,4.6,6.9,1.1,0.4,0.5298741506671065,2
Kyrie Irving,2018,0.197,24.3,23.8,5.0,6.9,1.5,0.5,0.5298741506671065,2
Russell Westbrook,2018,0.124,21.1,22.9,11.1,10.7,1.9,0.5,0.5285701997220861,3
Rudy Gobert,2018,0.268,24.6,15.9,12.9,2.0,0.8,2.3,0.5188571551417354,3
Nikola Vučević,2018,0.193,25.5,20.8,12.0,3.8,1.0,1.1,0.5139945514268481,0
Andre Drummond,2018,0.181,23.4,17.3,15.6,1.4,1.7,1.7,0.5085562060918465,0
Mike Conley,2018,0.164,21.4,21.1,3.4,6.4,1.3,0.3,0.49806559621559127,0
Clint Capela,2018,0.23,23.8,16.6,12.7,1.4,0.7,1.5,0.4956855040552541,0
LaMarcus Aldridge,2018,0.167,22.9,21.3,9.2,2.4,0.5,1.3,0.4890484285377943,0
Jimmy Butler,2018,0.173,20.2,18.7,5.3,4.0,1.9,0.6,0.4861735538658941,0
Kemba Walker,2018,0.123,21.7,25.6,4.4,5.9,1.2,0.4,0.48507180875782285,3
Blake Griffin,2018,0.147,21.0,24.5,7.5,5.4,0.7,0.4,0.48032510550282687,3
Chris Paul,2018,0.172,19.7,15.6,4.6,8.2,2.0,0.3,0.47664664126573925,0
Bradley Beal,2018,0.12,20.8,25.6,5.0,5.5,1.5,0.7,0.46587421939035095,0
JaKarr Sampson,2018,0.173,22.5,20.0,8.0,1.0,1.0,0.8,0.4584683825533455,0
John Collins,2018,0.158,21.8,19.5,9.8,2.0,0.4,0.6,0.4584683825533455,0
Jusuf Nurkić,2018,0.189,23.4,15.6,10.4,3.2,1.0,1.4,0.4577371911299333,0
Eric Bledsoe,2018,0.173,19.3,15.9,4.6,5.5,1.5,0.4,0.45013091461110694,0
Montrezl Harrell,2018,0.193,23.4,16.6,6.5,2.0,0.9,1.3,0.44121872228987247,0
Giannis Antetokounmpo,2019,0.279,31.9,29.5,13.6,5.6,1.0,1.0,0.6053198309261746,1
James Harden,2019,0.254,29.1,34.3,6.6,7.5,1.8,0.9,0.5819194211211353,1
Damian Lillard,2019,0.225,26.9,30.0,4.3,8.0,1.1,0.3,0.5635403990325164,2
Kawhi Leonard,2019,0.226,26.9,27.1,7.1,4.9,1.8,0.6,0.5590996163146182,2
Karl-Anthony Towns,2019,0.204,26.5,26.5,10.8,4.4,0.9,1.2,0.5570211688353492,0
Luka Dončić,2019,0.207,27.6,28.8,9.4,8.8,1.0,0.2,0.5529972308088242,1
Anthony Davis,2019,0.25,27.4,26.1,9.3,3.2,1.5,2.3,0.5520156170315784,1
LeBron James,2019,0.204,25.5,25.3,7.8,10.2,1.2,0.5,0.5464168258638631,1
Kyrie Irving,2019,0.21,26.2,27.4,5.2,6.4,1.4,0.5,0.5341819920584154,0
Hassan Whiteside,2019,0.204,25.0,15.5,13.5,1.2,0.4,2.9,0.5316951911738145,0
Joel Embiid,2019,0.192,25.8,23.0,11.6,3.0,0.9,1.3,0.5289726241305744,0
Rudy Gobert,2019,0.221,21.7,15.1,13.5,1.5,0.8,2.0,0.5192362924043789,3
Jimmy Butler,2019,0.221,23.6,19.9,6.7,6.0,1.8,0.6,0.516099499874311,3
Trae Young,2019,0.133,23.9,29.6,4.3,9.3,1.1,0.1,0.5083538684742134,0
John Collins,2019,0.174,23.5,21.6,10.1,1.5,0.8,1.6,0.5057368826223101,0
Jusuf Nurkić,2019,0.164,22.6,17.6,10.3,4.0,1.4,2.0,0.503328076780081,0
Paul George,2019,0.161,21.1,21.5,5.7,3.9,1.4,0.4,0.49806559621559127,0
Domantas Sabonis,2019,0.168,20.7,18.5,12.4,5.0,0.8,0.5,0.4947521112527362,0
Nikola Jokić,2019,0.202,24.9,19.9,9.7,7.0,1.2,0.6,0.4945243158941774,2
Chris Paul,2019,0.193,21.7,17.6,5.0,6.7,1.6,0.2,0.4866408484947767,2
Nikola Vučević,2019,0.153,21.9,19.6,10.9,3.6,0.9,0.8,0.48365548735522,0
Devin Booker,2019,0.143,20.6,26.6,4.2,6.5,0.7,0.3,0.48032510550282687,0
Ben Simmons,2019,0.165,20.4,16.4,7.8,8.0,2.1,0.6,0.47664664126573925,3
Kyle Lowry,2019,0.171,17.7,19.4,5.0,7.5,1.4,0.4,0.47529793478813587,0
Bradley Beal,2019,0.118,23.2,30.5,4.2,6.1,1.2,0.4,0.472487793370846,0
Andre Drummond,2019,0.108,22.0,17.7,15.2,2.7,1.9,1.6,0.47194137349316273,0
Jonas Valančiūnas,2019,0.182,22.2,14.9,11.3,1.9,0.4,1.1,0.4683485694247133,0
Khris Middleton,2019,0.205,21.1,20.9,6.2,4.3,0.9,0.1,0.46743753200926486,0
Kemba Walker,2019,0.162,20.0,20.4,3.9,4.8,0.9,0.5,0.46743753200926486,0
Gordon Hayward,2019,0.158,18.1,17.5,6.7,4.1,0.7,0.4,0.46743753200926486,0
Giannis Antetokounmpo,2020,0.244,29.2,28.1,11.0,5.9,1.2,1.2,0.5825960599262427,1
Nikola Jokić,2020,0.301,31.3,26.4,10.8,8.3,1.3,0.7,0.5752690601655148,1
