Player,Season,VORP,DWS,PER,FTA,TOV,PTS,Rookie,RookieNBA_pred_proba,Class
Willie Anderson,1988,2.3,2.8,16.6,3.6,3.2,18.6,1,0.6268304158562786,1
Mitch Richmond,1988,1.3,1.9,17.2,6.4,3.4,22.0,1,0.6268304158562786,1
Charles Smith,1988,0.2,1.6,15.6,5.5,2.1,16.3,1,0.5858786532116107,1
Hersey Hawkins,1988,1.2,1.3,14.2,3.7,2.0,15.1,1,0.5856803674887598,1
Kevin Edwards,1988,0.1,2.2,12.6,2.4,3.1,13.8,1,0.5742620673739023,0
Chris Morris,1988,0.9,2.0,15.0,3.3,2.5,14.1,1,0.5742620673739023,0
Rod Strickland,1988,1.4,1.5,18.0,2.9,1.8,8.9,1,0.5694067733436552,0
Rony Seikaly,1988,-1.9,2.2,10.8,4.5,2.6,10.9,1,0.5578785425505276,0
Grant Long,1988,0.5,2.7,13.7,5.0,2.5,11.9,1,0.5578785425505276,0
Rik Smits,1988,0.6,1.9,15.6,3.1,1.6,11.7,1,0.5578785425505276,1
Vernon Maxwell,1988,-0.3,1.4,12.1,3.1,2.3,11.7,1,0.5424349769134931,0
Derrick Chievous,1988,-0.5,1.6,11.6,3.0,1.7,9.3,1,0.5424349769134931,0
Gary Grant,1988,0.0,1.6,14.1,2.3,3.6,11.9,1,0.5424349769134931,0
Danny Manning,1988,0.2,0.7,13.4,4.0,3.6,16.7,1,0.5278615763437385,0
Rex Chapman,1988,-0.7,0.4,12.6,2.6,1.5,16.9,1,0.5126324812185852,0
Ledell Eackles,1988,0.1,0.8,15.2,4.3,1.6,11.5,1,0.48369514219769233,0
Ricky Berry,1988,0.1,0.8,13.1,2.6,1.3,11.0,1,0.48369514219769233,0
Brian Shaw,1988,0.8,1.7,12.2,1.6,2.3,8.6,1,0.46454421440689087,0
Dan Majerle,1988,0.8,1.7,11.3,2.4,0.9,8.6,1,0.46454421440689087,0
Sylvester Gray,1988,-0.2,1.1,11.2,2.8,1.9,8.0,1,0.4067412618589784,0
Vinny Del Negro,1988,0.3,1.0,12.7,1.3,1.0,7.1,1,0.39831007437043114,0
Tom Garrick,1988,-0.2,0.9,11.0,1.8,1.6,6.4,1,0.3893581304540792,0
Anthony Taylor,1988,0.0,0.3,11.1,1.5,1.0,6.9,1,0.37027915698589375,0
Jeff Grayer,1988,0.0,0.2,12.6,1.8,1.7,7.4,1,0.37027915698589375,0
Jerome Lane,1988,-0.4,0.7,12.3,2.1,0.9,4.8,1,0.34890348606054844,0
John Shasky,1988,-0.1,0.7,12.7,2.6,0.7,5.5,1,0.34890348606054844,0
Eric Leckner,1988,-0.6,1.4,9.7,1.5,0.9,4.3,1,0.3464344127551913,0
Michael Anderson,1988,-0.1,0.6,10.5,2.3,2.3,5.7,1,0.33517217634891894,0
Kelvin Upshaw,1988,-0.2,0.4,10.3,0.8,1.7,6.8,1,0.32784158937058844,0
Anthony Bowie,1988,-0.2,0.3,10.6,0.8,1.2,8.6,1,0.326573959423572,0
David Robinson,1989,6.8,7.2,26.3,10.2,3.1,24.3,1,0.6164706343605098,1
Charles Smith,1989,2.7,3.1,19.5,7.3,2.1,21.1,1,0.6164706343605098,0
Sherman Douglas,1989,2.1,2.1,17.0,4.0,3.0,14.3,1,0.6007386765990946,1
Tim Hardaway,1989,1.2,1.4,16.0,3.5,3.3,14.7,1,0.5856803674887598,1
Pooh Richardson,1989,2.2,2.4,15.8,1.3,1.7,11.4,1,0.57609923383115,1
Glen Rice,1989,-0.7,1.8,11.3,1.6,1.5,13.6,1,0.5742620673739023,2
Sam Mitchell,1989,-0.3,2.3,13.7,4.4,1.2,12.7,1,0.5742620673739023,0
Sean Elliott,1989,0.4,2.0,12.5,2.7,1.4,10.0,1,0.5578785425505276,2
Blue Edwards,1989,-0.1,2.4,10.7,2.5,1.9,8.9,1,0.5578785425505276,2
Stacey King,1989,-0.4,1.4,13.8,3.3,1.5,8.9,1,0.5424349769134931,2
Mookie Blaylock,1989,0.0,1.3,11.5,1.6,2.2,10.1,1,0.5424349769134931,0
J.R. Reid,1989,-1.5,2.8,10.2,3.5,2.1,11.1,1,0.536378105329951,2
Clifford Robinson,1989,-1.2,2.4,9.3,3.1,1.6,9.1,1,0.5319424077210068,0
Vlade Divac,1989,1.1,3.2,17.5,2.6,1.3,8.5,1,0.5074064176499395,1
Šarūnas Marčiulionis,1989,0.5,0.7,15.5,5.4,1.8,12.1,1,0.48369514219769233,0
Dana Barros,1989,0.6,0.7,12.8,1.4,1.5,9.7,1,0.48369514219769233,0
Nick Anderson,1989,0.5,0.7,14.9,3.3,1.7,11.5,1,0.48369514219769233,0
Derrick Gervin,1989,0.4,0.4,22.9,4.2,0.6,12.0,1,0.4684759315505081,0
Todd Lichti,1989,-0.1,1.3,12.3,2.2,1.2,8.0,1,0.46454421440689087,0
Chucky Brown,1989,-0.6,1.3,11.9,2.2,0.9,7.3,1,0.46454421440689087,0
Shawn Kemp,1989,0.0,1.6,15.9,2.0,1.3,6.5,1,0.44655018162446863,0
Dražen Petrović,1989,0.7,1.0,15.5,2.1,1.2,7.6,1,0.4067412618589784,0
Donald Royal,1989,0.1,0.7,15.2,3.0,1.2,5.9,1,0.3893581304540792,0
Pervis Ellison,1989,-0.3,0.9,10.3,2.3,1.8,8.0,1,0.38598046017304805,0
Michael Ansley,1989,0.2,0.3,17.3,3.2,0.7,8.7,1,0.37027915698589375,0
Winston Bennett,1989,-0.6,0.9,10.0,1.7,1.1,6.1,1,0.36893282619970696,0
Jeff Martin,1989,-0.7,0.9,8.7,1.9,0.7,6.3,1,0.3647923085285369,0
Byron Irvin,1989,0.4,0.7,15.6,1.8,0.8,5.2,1,0.34890348606054844,0
Tom Hammonds,1989,-0.6,0.5,10.5,1.6,0.8,5.3,1,0.33517217634891894,0
Alexander Volkov,1989,0.2,0.4,11.9,1.7,0.7,5.0,1,0.33517217634891894,0
Lionel Simmons,1990,1.2,3.6,15.4,5.5,2.9,18.0,1,0.6268304158562786,1
Derrick Coleman,1990,1.5,3.4,17.6,6.0,2.9,18.4,1,0.6268304158562786,1
Dennis Scott,1990,0.3,1.2,13.0,2.5,1.5,15.7,1,0.5858786532116107,1
Kendall Gill,1990,1.3,1.6,15.4,2.2,2.0,11.0,1,0.5694067733436552,1
Travis Mays,1990,0.0,1.3,12.3,5.2,2.5,14.3,1,0.5589383355190316,2
Willie Burton,1990,-0.7,1.6,11.5,3.9,1.9,12.0,1,0.5424349769134931,2
Gary Payton,1990,1.6,2.4,13.2,1.2,2.2,7.2,1,0.4986424392189658,2
A.J. English,1990,-0.7,0.7,10.6,2.2,1.6,8.8,1,0.48369514219769233,0
Dee Brown,1990,0.5,1.8,13.2,1.9,1.7,8.7,1,0.48009698239464965,1
Felton Spencer,1990,-0.3,2.1,13.8,3.1,1.0,7.1,1,0.48009698239464965,2
Duane Causwell,1990,0.3,2.2,13.0,2.2,1.3,6.9,1,0.48009698239464965,0
Danny Ferry,1990,-0.8,1.3,10.9,1.9,1.5,8.6,1,0.46454421440689087,0
Mahmoud Abdul-Rauf,1990,-1.1,-0.3,12.2,1.5,1.6,14.1,1,0.4620472988855768,2
Alec Kessler,1990,-1.7,1.2,8.4,1.7,1.4,6.2,1,0.4208629115385688,0
Cedric Ceballos,1990,0.0,0.7,17.8,2.6,1.1,8.2,1,0.4067412618589784,0
Anthony Bonner,1990,0.0,0.8,12.2,2.2,1.2,7.4,1,0.4067412618589784,0
Henry James,1990,0.0,0.4,14.7,1.9,1.0,8.1,1,0.3921045131029184,0
Gerald Glass,1990,0.1,0.4,15.9,1.5,0.8,6.9,1,0.3921045131029184,0
Bimbo Coles,1990,-0.1,1.2,10.4,1.2,1.2,4.9,1,0.37511956756105774,0
Bo Kimble,1990,-1.0,0.8,7.7,1.9,1.2,6.9,1,0.37066620047527143,0
Mario Elie,1990,0.3,0.3,12.9,2.7,0.9,7.2,1,0.37027915698589375,0
Gerald Paddio,1990,-1.3,0.5,9.3,1.3,1.0,7.2,1,0.3593594474971545,0
Loy Vaught,1990,-0.3,1.4,12.1,1.0,0.7,5.5,1,0.3586627126840635,0
Tyrone Hill,1990,-0.8,1.1,10.5,2.1,1.0,5.3,1,0.34890348606054844,0
Marcus Liberty,1990,-0.7,0.1,10.4,1.2,0.9,6.7,1,0.3423443976268643,0
Terry Mills,1990,-0.1,0.9,13.6,1.2,0.8,5.7,1,0.3409821163337405,0
Negele Knight,1990,-0.1,0.6,12.1,1.8,1.2,5.3,1,0.33517217634891894,0
Rumeal Robinson,1990,-0.2,0.5,11.7,1.7,1.6,5.6,1,0.33517217634891894,0
Anthony Cook,1990,-0.6,0.5,10.7,2.2,0.9,5.3,1,0.33517217634891894,0
Jerrod Mustaf,1990,-0.6,0.8,8.3,1.4,1.0,4.3,1,0.2952249308696086,0
Dikembe Mutombo,1991,1.4,3.6,16.5,7.0,3.5,16.6,1,0.6268304158562786,1
Larry Johnson,1991,2.6,2.5,18.9,5.0,2.0,19.2,1,0.6164706343605098,1
Billy Owens,1991,1.3,2.3,15.6,3.9,2.2,14.3,1,0.6007386765990946,1
Stacey Augmon,1991,0.8,2.2,14.4,3.9,2.2,13.3,1,0.5742620673739023,1
Paul Graham,1991,1.0,1.7,14.7,2.2,1.2,10.1,1,0.5694067733436552,0
Larry Stewart,1991,0.3,1.8,12.9,3.1,1.5,10.4,1,0.5578785425505276,2
Doug Smith,1991,-0.6,1.6,11.9,1.6,1.3,8.8,1,0.5424349769134931,0
Bison Dele,1991,0.3,1.2,17.1,3.0,1.8,9.1,1,0.5424349769134931,0
Stanley Roberts,1991,0.2,1.4,16.3,3.6,1.4,10.4,1,0.5424349769134931,2
Mark Macon,1991,-1.4,2.3,8.3,2.4,2.0,10.6,1,0.5319424077210068,2
Steve Smith,1991,0.3,0.8,12.5,2.1,2.5,12.0,1,0.48369514219769233,1
Rick Fox,1991,0.2,1.9,12.2,2.3,1.5,8.0,1,0.48009698239464965,2
Terrell Brandon,1991,-0.1,1.5,12.8,1.5,1.7,7.4,1,0.46454421440689087,2
Victor Alexander,1991,0.0,1.4,13.9,1.9,1.1,7.4,1,0.46454421440689087,0
Dale Davis,1991,0.2,1.5,13.3,2.4,0.8,6.2,1,0.44655018162446863,0
Mike Iuzzolino,1991,0.3,0.3,13.3,2.5,1.8,9.3,1,0.44551505454220475,0
Greg Anthony,1991,0.0,2.0,10.6,1.9,1.2,5.5,1,0.4191987792634586,0
Carl Thomas,1991,-0.1,0.0,6.4,2.0,1.0,12.0,1,0.40836823303052405,0
Donald Hodge,1991,-0.1,0.8,13.8,2.9,1.5,8.4,1,0.4067412618589784,0
Kenny Anderson,1991,0.1,1.1,12.8,1.5,1.5,7.0,1,0.4067412618589784,0
David Benoit,1991,-0.3,1.5,12.1,1.3,0.9,5.6,1,0.39567263448863677,0
Tracy Moore,1991,-0.1,0.4,11.6,1.9,1.0,8.5,1,0.3921045131029184,0
Chris Gatling,1991,0.4,0.8,18.2,2.0,0.8,5.7,1,0.34890348606054844,0
Chris Corchiani,1991,0.0,0.6,12.1,2.0,1.5,5.0,1,0.33517217634891894,0
LaBradford Smith,1991,-0.5,0.7,9.6,1.2,1.3,5.1,1,0.3178796188681646,0
Robert Pack,1991,-0.1,1.1,10.5,1.8,1.3,4.6,1,0.3174471963676366,0
Eric Murdock,1991,0.2,0.7,13.6,1.2,1.0,4.1,1,0.30990007645140083,0
Luc Longley,1991,-0.6,1.1,10.1,1.2,1.3,4.3,1,0.2916522173634914,0
Brian Howard,1991,0.0,0.2,13.0,1.1,0.6,4.9,1,0.27485440860394317,0
Pete Chilcutt,1991,-0.2,0.7,11.2,0.4,0.6,3.6,1,0.2676448047872818,0
Christian Laettner,1992,1.3,2.8,17.3,6.8,3.4,18.2,1,0.6268304158562786,1
Latrell Sprewell,1992,1.5,1.8,13.6,3.7,2.6,15.4,1,0.6268304158562786,2
Richard Dumas,1992,1.2,1.9,18.6,4.5,1.9,15.8,1,0.6268304158562786,2
Alonzo Mourning,1992,1.9,3.4,20.8,8.1,3.0,21.0,1,0.6268304158562786,1
Shaquille O'Neal,1992,4.3,6.0,22.9,8.9,3.8,23.4,1,0.6164706343605098,1
Clarence Weatherspoon,1992,0.1,2.2,15.0,5.0,2.1,15.6,1,0.6009346660775947,2
LaPhonso Ellis,1992,2.0,3.8,16.6,3.9,1.9,14.7,1,0.6007386765990946,1
Walt Williams,1992,0.5,1.2,15.0,5.1,3.0,17.0,1,0.5858786532116107,2
Tom Gugliotta,1992,0.8,3.2,14.6,3.5,2.8,14.7,1,0.5742620673739023,1
Robert Horry,1992,0.8,3.2,12.1,2.5,2.0,10.1,1,0.5578785425505276,2
Anthony Avent,1992,-2.0,1.8,10.2,2.1,1.7,9.8,1,0.536378105329951,0
Lloyd Daniels,1992,0.4,1.3,12.9,1.3,1.3,9.1,1,0.5337215129440307,0
Todd Day,1992,0.2,1.1,14.5,4.2,1.7,13.8,1,0.5003656694704842,0
Sean Rooks,1992,-0.2,0.7,14.7,5.4,2.2,13.5,1,0.5003656694704842,0
Jim Jackson,1992,-0.6,0.2,11.0,3.3,4.1,16.3,1,0.48950049777815935,0
Bryant Stith,1992,0.0,0.8,11.7,3.1,1.1,8.9,1,0.48369514219769233,0
Harold Miner,1992,0.0,0.7,14.3,2.9,1.3,10.3,1,0.48369514219769233,0
Anthony Peeler,1992,0.6,1.0,13.9,2.7,1.6,10.4,1,0.48369514219769233,0
Adam Keefe,1992,-0.1,1.4,13.6,2.9,1.2,6.6,1,0.44655018162446863,0
Andre Spencer,1992,-0.1,0.3,12.8,2.7,1.3,9.4,1,0.44551505454220475,0
Oliver Miller,1992,0.8,1.9,12.7,1.8,1.9,5.6,1,0.4191987792634586,0
Thomas Jordan,1992,-0.2,0.1,6.9,4.3,3.0,11.0,1,0.40836823303052405,0
Byron Houston,1992,-0.5,1.3,10.6,2.5,1.1,5.3,1,0.4040854872699319,0
Doug Overton,1992,-0.2,0.4,11.8,1.8,1.6,8.1,1,0.3921045131029184,0
Doug Christie,1992,0.0,0.4,12.4,2.9,2.2,6.2,1,0.37495156735409946,0
Dexter Cambridge,1992,-0.5,0.0,12.1,1.9,1.2,7.0,1,0.37027915698589375,0
Keith Jennings,1992,0.2,0.1,18.5,2.3,0.9,8.6,1,0.37027915698589375,0
Walter Bond,1992,-1.2,0.4,9.0,2.3,1.5,8.0,1,0.3674696877900616,0
Don MacLean,1992,-0.5,0.3,14.0,1.8,0.7,6.6,1,0.3535257277838999,0
Marlon Maxey,1992,-0.2,0.4,15.8,1.6,0.9,5.4,1,0.33517217634891894,0
Anfernee Hardaway,1993,3.8,3.3,17.4,4.0,3.6,16.0,1,0.6164706343605098,1
Chris Webber,1993,3.6,3.2,21.7,4.7,2.7,17.5,1,0.6164706343605098,1
Dino Radja,1993,1.2,2.2,18.2,3.8,1.9,15.1,1,0.6007386765990946,2
Toni Kukoč,1993,1.4,2.7,15.4,2.8,2.2,10.9,1,0.5846370801580418,2
Vin Baker,1993,0.5,1.7,16.1,5.0,2.0,13.5,1,0.5589383355190316,1
Chris Mills,1993,0.3,2.4,12.6,2.2,1.1,9.4,1,0.5578785425505276,0
Shawn Bradley,1993,-0.5,1.6,11.6,3.4,3.0,10.3,1,0.5424349769134931,2
George Lynch,1993,0.9,1.5,16.1,2.3,1.2,9.6,1,0.5424349769134931,0
Jamal Mashburn,1993,-0.3,1.0,13.2,5.5,3.1,19.2,1,0.5278615763437385,1
Isaiah Rider,1993,0.2,0.8,14.2,3.4,2.8,16.6,1,0.5278615763437385,1
Nick Van Exel,1993,0.6,0.7,13.6,2.4,1.8,13.6,1,0.5003656694704842,2
Lindsey Hunter,1993,-0.1,1.0,12.0,1.7,2.2,10.3,1,0.48369514219769233,2
Rodney Rogers,1993,0.5,2.1,12.9,2.4,1.7,8.1,1,0.48009698239464965,0
Sam Cassell,1993,0.4,1.8,13.1,1.6,1.4,6.7,1,0.48009698239464965,0
Antonio Davis,1993,0.9,2.8,15.2,3.7,1.3,7.7,1,0.48009698239464965,0
P.J. Brown,1993,1.0,2.8,12.2,1.9,0.9,5.7,1,0.44601590917016093,0
Calbert Cheaney,1993,-0.2,0.2,14.0,2.5,1.7,12.0,1,0.44551505454220475,0
Harold Ellis,1993,0.7,0.8,17.2,3.0,0.9,8.7,1,0.4067412618589784,0
Bo Outlaw,1993,0.5,0.9,14.3,2.8,0.8,6.9,1,0.4067412618589784,0
Bryon Russell,1993,0.3,1.7,11.1,1.5,0.8,5.0,1,0.4040854872699319,0
Chris Jent,1993,0.0,0.1,11.0,0.7,1.7,10.3,1,0.3985498829804399,0
Popeye Jones,1993,-0.1,1.6,14.1,1.3,1.2,5.8,1,0.39567263448863677,0
Mitchell Butler,1993,-0.1,0.4,13.0,2.4,1.2,6.9,1,0.3921045131029184,0
Lucious Harris,1993,-0.3,0.7,11.0,1.5,1.0,5.4,1,0.34890348606054844,0
Bobby Hurley,1993,-0.6,0.1,8.4,1.6,2.5,7.1,1,0.34623455849775875,0
Allan Houston,1993,-1.5,0.1,9.0,1.4,1.3,8.5,1,0.34623455849775875,0
Gheorghe Mureșan,1993,0.0,0.7,17.4,1.3,1.0,5.6,1,0.3409821163337405,0
Greg Graham,1993,-0.4,0.6,11.4,1.6,0.9,4.8,1,0.33517217634891894,0
Scott Burrell,1993,-0.1,0.7,10.4,1.4,0.9,4.8,1,0.32945540890304537,0
Acie Earl,1993,-1.3,0.9,9.2,2.2,1.0,5.5,1,0.3255294001713481,0
Grant Hill,1994,2.7,1.8,19.0,7.3,2.9,19.9,1,0.6164706343605098,1
Glenn Robinson,1994,0.8,2.2,16.6,6.2,3.9,21.9,1,0.6009346660775947,1
Eddie Jones,1994,2.1,2.1,16.3,2.6,1.2,14.0,1,0.6007386765990946,1
Brian Grant,1994,1.0,3.4,16.5,4.5,2.0,13.2,1,0.6007386765990946,1
Juwan Howard,1994,-0.1,1.5,15.0,4.5,2.6,17.0,1,0.5858786532116107,2
Jason Kidd,1994,2.1,2.6,15.1,3.5,3.2,11.7,1,0.5846370801580418,1
Khalid Reeves,1994,1.4,1.4,16.9,2.9,2.0,9.2,1,0.5694067733436552,0
Donyell Marshall,1994,-0.7,1.2,12.5,3.1,1.6,12.6,1,0.5589383355190316,0
Sharone Wright,1994,-0.9,1.9,14.0,3.6,1.9,11.4,1,0.5578785425505276,0
Eric Montross,1994,-0.6,1.8,12.1,3.4,1.4,10.0,1,0.5578785425505276,2
Lamond Murray,1994,-0.9,1.1,11.6,3.3,2.0,14.1,1,0.5003656694704842,0
Jalen Rose,1994,1.1,1.5,15.1,2.9,2.0,8.2,1,0.49180583822237306,2
Carlos Rogers,1994,-0.3,0.8,14.3,3.0,1.7,8.9,1,0.48369514219769233,0
Michael Smith,1994,0.5,2.8,13.5,3.2,1.3,6.9,1,0.48009698239464965,0
Wesley Person,1994,0.9,0.8,14.2,1.3,1.0,10.4,1,0.47494583615325614,2
Clifford Rozier,1994,-0.9,1.2,11.5,2.3,1.3,6.8,1,0.46454421440689087,0
Aaron McKie,1994,0.5,1.2,13.3,1.6,0.9,6.5,1,0.44655018162446863,0
Eric Piatkowski,1994,0.4,0.4,13.9,1.4,0.8,7.0,1,0.3921045131029184,0
Ryan Lorthridge,1994,-0.1,0.2,12.9,2.4,1.5,7.4,1,0.37027915698589375,0
Greg Minor,1994,0.5,0.6,14.7,1.2,0.7,6.0,1,0.3667719479848285,0
Darrick Martin,1994,-0.5,0.3,10.3,1.9,1.8,7.5,1,0.3502805934686287,0
Chris Childs,1994,-0.1,0.8,11.2,1.4,1.4,5.8,1,0.34890348606054844,0
Derrick Alston,1994,-0.2,1.0,11.6,1.9,0.8,4.7,1,0.3174471963676366,0
Reggie Slater,1994,0.0,0.3,14.5,2.2,1.0,4.8,1,0.3148743459924701,0
Dickey Simpkins,1994,-0.4,0.8,11.0,1.2,0.8,3.5,1,0.30990007645140083,0
Anthony Miller,1994,0.0,0.6,14.7,1.7,0.8,4.1,1,0.3043751355355251,0
Anthony Tucker,1994,-0.3,0.9,9.2,1.3,0.9,3.9,1,0.2879832224861594,0
Dwayne Morton,1994,-0.1,0.2,11.0,2.1,0.7,4.1,1,0.28514244185166826,0
Matt Fish,1994,-0.2,0.3,10.6,1.4,1.1,4.7,1,0.28514244185166826,0
Trevor Ruffin,1994,0.0,0.2,15.5,0.8,1.0,4.8,1,0.27485440860394317,0
Joe Smith,1995,0.9,2.7,17.2,4.8,1.7,15.3,1,0.6009346660775947,1
Arvydas Sabonis,1995,3.8,3.9,24.7,4.2,2.1,14.5,1,0.5901281836387685,0
Michael Finley,1995,1.5,1.3,14.0,3.9,1.6,15.0,1,0.5856803674887598,0
Kevin Garnett,1995,1.7,2.6,15.8,1.9,1.4,10.4,1,0.5846370801580418,2
Bryant Reeves,1995,-1.0,2.3,13.4,3.9,2.0,13.3,1,0.5742620673739023,2
Antonio McDyess,1995,0.0,2.7,15.6,3.2,2.0,13.4,1,0.5742620673739023,1
Brent Barry,1995,2.0,1.2,15.9,1.7,1.5,10.1,1,0.5694067733436552,2
Rasheed Wallace,1995,0.3,1.8,11.8,1.8,1.6,10.1,1,0.5578785425505276,2
Kurt Thomas,1995,0.1,3.0,13.5,2.4,1.3,9.0,1,0.5578785425505276,0
Tyus Edney,1995,0.1,1.2,12.7,3.2,2.4,10.8,1,0.5424349769134931,2
Damon Stoudamire,1995,1.6,0.6,16.7,4.2,3.8,19.0,1,0.5398708361340419,1
Jerry Stackhouse,1995,0.7,0.4,14.8,7.2,3.5,19.2,1,0.5126324812185852,1
Sasha Danilović,1995,0.3,0.6,14.4,3.8,1.9,13.4,1,0.48511477189812163,0
Eric Williams,1995,-0.3,0.9,13.3,4.7,1.4,10.7,1,0.48369514219769233,0
Gary Trent,1995,-0.3,1.6,12.4,2.0,1.3,7.5,1,0.46454421440689087,0
Alan Henderson,1995,-0.8,1.6,12.9,2.5,1.1,6.4,1,0.44655018162446863,0
Bob Sura,1995,0.6,1.5,15.0,1.8,1.5,5.3,1,0.4040854872699319,0
Ashraf Amaya,1995,-0.8,1.1,11.8,2.8,1.1,6.3,1,0.3893581304540792,0
Theo Ratliff,1995,0.9,2.2,14.0,1.6,0.7,4.5,1,0.3851538530527784,0
Lawrence Moten,1995,0.4,0.4,15.7,1.7,1.0,6.6,1,0.37495156735409946,0
Voshon Lenard,1995,0.4,0.4,15.9,1.4,0.8,5.9,1,0.37495156735409946,0
Ed O'Bannon,1995,-0.4,1.1,9.2,1.7,1.0,6.2,1,0.3647923085285369,0
Don Reid,1995,0.3,1.8,12.1,1.1,0.6,3.8,1,0.340642685015556,0
Loren Meyer,1995,-1.3,0.8,9.4,1.4,0.9,5.0,1,0.3255294001713481,0
Mark Davis,1995,-0.2,0.8,10.9,2.0,1.2,3.3,1,0.3174471963676366,0
Travis Best,1995,0.0,0.5,11.5,1.5,1.1,3.7,1,0.3043751355355251,0
Anthony Goldwire,1995,-0.3,0.1,10.4,1.4,1.5,5.5,1,0.29645941348694593,0
Corliss Williamson,1995,-1.1,0.3,8.5,1.6,1.4,5.6,1,0.29275493766392496,0
Dwayne Whitfield,1995,-0.2,0.0,9.3,2.8,1.0,5.0,1,0.29275493766392496,0
Martin Lewis,1995,-0.2,0.1,11.2,1.6,0.9,4.7,1,0.28514244185166826,0
Kerry Kittles,1996,2.9,1.8,16.0,2.8,1.5,16.4,1,0.6164706343605098,2
Stephon Marbury,1996,1.2,1.2,16.1,5.0,3.1,15.8,1,0.6121207886179816,1
Shareef Abdur-Rahim,1996,0.2,1.2,17.4,6.5,2.8,18.7,1,0.5858786532116107,1
Antoine Walker,1996,-0.1,1.7,15.5,4.5,2.8,17.5,1,0.5858786532116107,1
Ray Allen,1996,1.2,1.5,14.6,3.0,1.8,13.4,1,0.5856803674887598,2
Marcus Camby,1996,0.9,2.3,17.8,4.2,2.1,14.8,1,0.5742620673739023,1
Allen Iverson,1996,2.2,1.0,18.0,7.2,4.4,23.5,1,0.5549876600640935,1
Matt Maloney,1996,1.3,2.1,12.3,1.1,1.5,9.4,1,0.5372151282569578,2
Dean Garrett,1996,1.3,2.5,17.7,2.0,0.5,8.0,1,0.5074064176499395,0
Erick Strickland,1996,-0.2,0.5,11.0,2.9,2.4,10.6,1,0.4684759315505081,0
Lorenzen Wright,1996,-0.5,1.7,12.5,1.9,1.0,7.3,1,0.46454421440689087,0
Kobe Bryant,1996,0.5,1.3,14.4,2.3,1.6,7.6,1,0.46454421440689087,2
Shandon Anderson,1996,-0.4,1.2,10.4,1.5,1.1,5.9,1,0.4252138240380122,0
Erick Dampier,1996,-0.4,1.9,11.8,2.3,1.2,5.1,1,0.4191987792634586,0
Travis Knight,1996,0.1,1.8,14.1,1.4,0.7,4.8,1,0.4191987792634586,2
John Wallace,1996,0.1,1.4,13.0,1.6,1.1,4.8,1,0.4040854872699319,0
Vitaly Potapenko,1996,-1.4,1.7,9.5,1.6,1.4,5.8,1,0.37916743780561213,0
Othella Harrington,1996,-0.6,1.0,10.8,1.4,1.0,4.8,1,0.34890348606054844,0
Samaki Walker,1996,-0.4,0.7,12.2,1.7,0.9,5.0,1,0.34890348606054844,0
Roy Rogers,1996,-0.8,1.1,12.6,1.1,1.0,6.6,1,0.34463342920271794,0
Derek Fisher,1996,-0.1,1.0,11.0,1.5,0.9,3.9,1,0.3174471963676366,0
Jermaine O'Neal,1996,-0.2,0.7,13.7,1.7,0.6,4.1,1,0.3174471963676366,0
Jamie Feick,1996,-0.6,0.5,11.1,1.6,0.8,3.7,1,0.3043751355355251,0
Tony Delk,1996,0.5,0.6,14.2,0.8,1.1,5.4,1,0.29367825783006374,0
Martin Müürsepp,1996,0.0,0.3,14.9,1.7,0.4,3.7,1,0.28230140096544026,0
Gaylon Nickerson,1996,0.0,0.0,12.9,1.8,0.3,3.8,1,0.28230140096544026,0
Jeff McInnis,1996,0.1,0.0,14.8,0.8,1.0,5.0,1,0.27485440860394317,0
Todd Fuller,1996,-0.9,0.3,10.4,1.5,0.7,4.1,1,0.26778670031743407,0
Randy Livingston,1996,-0.4,1.1,8.3,1.0,1.6,3.9,1,0.25676643829409956,0
Malik Rose,1996,-0.2,0.8,13.7,1.1,0.8,3.0,1,0.25121730210597437,0
Tim Duncan,1997,5.3,7.2,22.6,5.9,3.4,21.1,1,0.6164706343605098,1
Ron Mercer,1997,0.4,1.9,14.1,2.8,1.7,15.3,1,0.6009346660775947,1
Zydrunas Ilgauskas,1997,2.1,4.9,19.7,3.7,1.8,13.9,1,0.6007386765990946,1
Keith Van Horn,1997,0.7,1.6,15.7,4.9,2.6,19.7,1,0.5858786532116107,1
Derek Anderson,1997,1.7,2.8,15.3,4.8,1.9,11.7,1,0.5846370801580418,2
Brevin Knight,1997,3.5,4.9,17.1,3.1,2.4,9.0,1,0.5739021908746281,1
Cedric Henderson,1997,0.3,4.0,10.7,2.3,2.0,10.1,1,0.5578785425505276,2
Tim Thomas,1997,0.7,1.3,14.8,3.0,1.5,11.0,1,0.5424349769134931,2
Chauncey Billups,1997,0.5,0.9,13.6,3.3,2.2,11.2,1,0.48369514219769233,0
Bobby Jackson,1997,-0.3,0.7,13.6,2.7,2.7,11.6,1,0.48369514219769233,2
Lawrence Funderburke,1997,0.4,0.7,16.2,3.1,1.2,9.5,1,0.48369514219769233,0
Danny Fortson,1997,-1.4,0.4,14.3,4.2,2.0,10.2,1,0.4684759315505081,0
Maurice Taylor,1997,-0.7,0.3,16.1,3.4,1.5,11.5,1,0.44551505454220475,2
Tracy McGrady,1997,0.8,0.7,17.4,1.7,1.0,7.0,1,0.4067412618589784,0
Tony Battie,1997,-0.7,0.8,13.3,1.6,1.5,8.4,1,0.4067412618589784,0
