Player,Season,WS/48,PER,PTS,TRB,AST,STL,BLK,AllNBA_pred_proba,Class
Shaquille O'Neal,2008,0.166,22.3,17.8,8.4,1.7,0.7,1.4,0.6,3
Paul Pierce,2008,0.164,17.7,20.5,5.6,3.6,1.0,0.3,0.56,2
Chris Bosh,2008,0.159,22.1,22.7,10.0,2.5,0.9,1.0,0.17,0
Danny Granger,2008,0.158,21.8,25.8,5.1,2.7,1.0,1.4,0.16,0
Deron Williams,2008,0.16,21.1,19.4,2.9,10.7,1.1,0.3,0.13,0
Kevin Durant,2008,0.132,20.8,25.3,6.5,2.8,1.3,0.7,0.12,0
Jameer Nelson,2008,0.22,20.6,16.7,3.5,5.4,1.2,0.1,0.09,0
Devin Harris,2008,0.145,21.6,21.3,3.3,6.9,1.7,0.2,0.09,0
Al Jefferson,2008,0.128,23.1,23.1,11.0,1.6,0.8,1.7,0.08,0
Gilbert Arenas,2008,0.115,18.9,13.0,4.5,10.0,0.0,0.5,0.08,0
Mo Williams,2008,0.165,17.2,17.8,3.4,4.1,0.9,0.1,0.07,0
Joe Johnson,2008,0.116,18.2,21.4,4.4,5.8,1.1,0.2,0.05,0
Amar'e Stoudemire,2008,0.149,20.3,21.4,8.1,2.0,0.9,1.1,0.04,0
Kevin Martin,2008,0.117,19.2,24.6,3.6,2.7,1.2,0.2,0.04,0
Jason Terry,2008,0.14,19.3,19.6,2.4,3.4,1.3,0.3,0.04,0
Steve Nash,2008,0.14,19.5,15.7,3.0,9.7,0.7,0.1,0.04,0
Troy Murphy,2008,0.165,17.8,14.3,11.8,2.4,0.8,0.5,0.03,0
LeBron James,2009,0.299,31.1,29.7,7.3,8.6,1.6,1.0,1.0,1
Kevin Durant,2009,0.238,26.2,30.1,7.6,2.8,1.4,1.0,0.99,1
Dwyane Wade,2009,0.224,28.0,26.6,4.8,6.5,1.8,1.1,0.97,1
Tim Duncan,2009,0.215,24.7,17.9,10.1,3.2,0.6,1.5,0.94,3
Dwight Howard,2009,0.223,24.0,18.3,13.2,1.8,0.9,2.8,0.94,1
Pau Gasol,2009,0.22,22.9,18.3,11.3,3.4,0.6,1.7,0.93,3
Carmelo Anthony,2009,0.145,22.2,28.2,6.6,3.2,1.3,0.4,0.89,2
Deron Williams,2009,0.177,20.6,18.7,4.0,10.5,1.3,0.2,0.87,2
Kobe Bryant,2009,0.16,21.9,27.0,5.4,5.0,1.5,0.3,0.84,1
Steve Nash,2009,0.178,21.6,16.5,3.3,11.0,0.5,0.1,0.79,2
Dirk Nowitzki,2009,0.194,22.9,25.0,7.7,2.7,0.9,1.0,0.79,2
Brandon Roy,2009,0.18,21.3,21.5,4.4,4.7,0.9,0.2,0.74,3
Andrew Bogut,2009,0.161,20.7,15.9,10.2,1.8,0.6,2.5,0.69,3
Amar'e Stoudemire,2009,0.181,22.6,23.1,8.9,1.0,0.6,1.0,0.65,2
Joe Johnson,2009,0.14,19.3,21.3,4.6,4.9,1.1,0.1,0.61,3
Chris Paul,2009,0.204,23.7,18.7,4.2,10.7,2.1,0.2,0.26,0
Chris Bosh,2009,0.182,25.0,24.0,10.8,2.4,0.6,1.0,0.19,0
Carlos Boozer,2009,0.178,21.3,19.5,11.2,3.2,1.1,0.5,0.15,0
Rajon Rondo,2009,0.156,19.1,13.7,4.4,9.8,2.3,0.1,0.13,0
David Lee,2009,0.163,22.2,20.2,11.7,3.6,1.0,0.5,0.11,0
Chauncey Billups,2009,0.182,20.2,19.5,3.1,5.6,1.1,0.1,0.1,0
Danny Granger,2009,0.131,19.8,24.1,5.5,2.8,1.5,0.8,0.09,0
Manu Ginóbili,2009,0.216,22.5,16.5,3.8,4.9,1.4,0.3,0.07,0
Monta Ellis,2009,0.023,16.7,25.5,4.0,5.3,2.2,0.4,0.03,0
Greg Oden,2009,0.214,23.1,11.1,8.5,0.9,0.4,2.3,0.03,0
LaMarcus Aldridge,2009,0.145,18.2,17.9,8.0,2.1,0.9,0.6,0.02,0
Gilbert Arenas,2009,0.072,18.7,22.6,4.2,7.2,1.3,0.3,0.02,0
Josh Smith,2009,0.155,21.0,15.7,8.7,4.2,1.6,2.1,0.02,0
Gerald Wallace,2009,0.177,18.3,18.2,10.0,2.1,1.5,1.1,0.02,0
Marcus Camby,2009,0.142,17.9,7.5,11.8,2.5,1.3,2.0,0.02,0
LeBron James,2010,0.244,27.3,26.7,7.5,7.0,1.6,0.6,1.0,1
Chris Paul,2010,0.232,23.7,15.9,4.1,9.8,2.4,0.1,0.95,3
Pau Gasol,2010,0.232,23.3,18.8,10.2,3.3,0.6,1.6,0.94,2
Derrick Rose,2010,0.208,23.5,25.0,4.1,7.7,1.0,0.6,0.93,1
Dwyane Wade,2010,0.218,25.6,25.5,6.4,4.6,1.5,1.1,0.92,2
Russell Westbrook,2010,0.159,23.6,21.9,4.6,8.2,1.9,0.4,0.91,2
Dwight Howard,2010,0.235,26.1,22.9,14.1,1.4,1.4,2.4,0.85,1
Kevin Durant,2010,0.189,23.6,27.7,6.8,2.7,1.1,1.0,0.84,1
Dirk Nowitzki,2010,0.213,23.4,23.0,7.0,2.6,0.5,0.6,0.82,2
Kobe Bryant,2010,0.178,23.9,25.3,5.1,4.7,1.2,0.1,0.81,1
LaMarcus Aldridge,2010,0.166,21.5,21.8,8.8,2.1,1.0,1.2,0.8,3
Amar'e Stoudemire,2010,0.134,22.7,25.3,8.2,2.6,0.9,1.9,0.73,2
Manu Ginóbili,2010,0.195,21.7,17.4,3.7,4.9,1.5,0.4,0.7,3
Zach Randolph,2010,0.185,22.6,20.1,12.2,2.2,0.8,0.3,0.68,3
Al Horford,2010,0.179,20.7,15.3,9.3,3.5,0.8,1.0,0.62,3
Kevin Love,2010,0.21,24.3,20.2,15.2,2.5,0.6,0.4,0.3,0
Kevin Martin,2010,0.175,21.4,23.5,3.2,2.5,1.0,0.2,0.19,0
Steve Nash,2010,0.153,20.8,14.7,3.5,11.4,0.6,0.1,0.15,0
Joakim Noah,2010,0.205,18.8,11.7,10.4,2.2,1.0,1.5,0.14,0
Carmelo Anthony,2010,0.138,21.7,25.6,7.3,2.9,0.9,0.6,0.13,0
Eric Gordon,2010,0.12,18.5,22.3,2.9,4.4,1.3,0.3,0.12,0
Paul Pierce,2010,0.201,19.7,18.9,5.4,3.3,1.0,0.6,0.11,0
Deron Williams,2010,0.142,21.1,20.1,4.0,10.3,1.2,0.2,0.08,0
Tony Parker,2010,0.156,20.4,17.5,3.1,6.6,1.2,0.0,0.08,0
Rajon Rondo,2010,0.126,17.1,10.6,4.4,11.2,2.3,0.2,0.08,0
Tim Duncan,2010,0.171,21.9,13.4,8.9,2.7,0.7,1.9,0.03,0
Chauncey Billups,2010,0.166,18.7,16.8,2.6,5.4,1.0,0.2,0.03,0
Andrew Bogut,2010,0.112,16.7,12.8,11.1,2.0,0.7,2.6,0.03,0
Andrew Bynum,2010,0.21,21.1,11.3,9.4,1.4,0.4,2.0,0.03,0
Kevin Garnett,2010,0.194,20.6,14.9,8.9,2.4,1.3,0.8,0.02,0
LeBron James,2011,0.298,30.7,27.1,7.9,6.2,1.9,0.8,1.0,1
Kevin Durant,2011,0.23,26.2,28.0,8.0,3.5,1.3,1.2,0.99,1
Chris Paul,2011,0.278,27.0,19.8,3.6,9.1,2.5,0.1,0.94,1
Dwyane Wade,2011,0.227,26.3,22.1,4.8,4.6,1.7,1.3,0.91,3
Kevin Love,2011,0.223,25.4,26.0,13.3,2.0,0.9,0.5,0.89,2
Russell Westbrook,2011,0.163,22.9,23.6,4.6,5.5,1.7,0.3,0.87,2
Dwight Howard,2011,0.179,24.2,20.6,14.5,1.9,1.5,2.1,0.82,1
Andrew Bynum,2011,0.183,22.9,18.7,11.8,1.4,0.5,1.9,0.78,2
Kobe Bryant,2011,0.132,21.9,27.9,5.4,4.6,1.2,0.3,0.77,1
Carmelo Anthony,2011,0.16,21.1,22.6,6.3,3.6,1.1,0.4,0.76,3
Tony Parker,2011,0.177,22.0,18.3,2.9,7.7,1.0,0.1,0.75,2
Blake Griffin,2011,0.185,23.4,20.7,10.9,3.2,0.8,0.7,0.73,2
Dirk Nowitzki,2011,0.175,21.7,21.6,6.7,2.2,0.7,0.5,0.71,3
Tyson Chandler,2011,0.22,18.7,11.3,9.9,0.9,0.9,1.4,0.66,3
Rajon Rondo,2011,0.121,17.5,11.9,4.8,11.7,1.8,0.1,0.63,3
Derrick Rose,2011,0.211,23.0,21.8,3.4,7.9,0.9,0.7,0.23,0
DeMarcus Cousins,2011,0.104,21.7,18.1,11.0,1.6,1.5,1.2,0.12,0
Pau Gasol,2011,0.165,20.4,17.4,10.4,3.6,0.6,1.4,0.11,0
LaMarcus Aldridge,2011,0.169,22.7,21.7,8.0,2.4,0.9,0.8,0.1,0
Al Jefferson,2011,0.173,22.8,19.2,9.6,2.2,0.8,1.7,0.1,0
Steve Nash,2011,0.144,20.3,12.5,3.0,10.7,0.6,0.1,0.05,0
Josh Smith,2011,0.139,21.1,18.8,9.6,3.9,1.4,1.7,0.05,0
Serge Ibaka,2011,0.167,19.0,9.1,7.5,0.4,0.5,3.7,0.05,0
Stephen Curry,2011,0.144,21.2,14.7,3.4,5.3,1.5,0.3,0.04,0
Tim Duncan,2011,0.174,22.5,15.4,9.0,2.3,0.7,1.5,0.04,0
Paul Millsap,2011,0.179,21.8,16.6,8.8,2.3,1.8,0.8,0.03,0
Greg Monroe,2011,0.161,22.0,15.4,9.7,2.3,1.3,0.7,0.03,0
Deron Williams,2011,0.099,20.3,21.0,3.3,8.7,1.2,0.4,0.03,0
Kyle Lowry,2011,0.156,18.8,14.3,4.5,6.6,1.6,0.3,0.02,0
Kevin Garnett,2011,0.178,20.4,15.8,8.2,2.9,0.9,1.0,0.02,0
LeBron James,2012,0.322,31.6,26.8,8.0,7.3,1.7,0.9,1.0,1
Kevin Durant,2012,0.291,28.3,28.1,7.9,4.6,1.4,1.3,0.99,1
James Harden,2012,0.206,22.9,25.9,4.9,5.8,1.8,0.5,0.98,3
Russell Westbrook,2012,0.195,23.9,23.2,5.2,7.4,1.8,0.3,0.96,2
Dwyane Wade,2012,0.192,24.0,21.2,5.0,5.1,1.9,0.8,0.92,3
Kobe Bryant,2012,0.174,23.0,27.3,5.6,6.0,1.4,0.3,0.92,1
Tony Parker,2012,0.206,23.0,20.3,3.0,7.6,0.8,0.1,0.88,2
Tim Duncan,2012,0.191,24.4,17.8,9.9,2.7,0.7,2.7,0.86,1
Chris Paul,2012,0.287,26.4,16.9,3.7,9.7,2.4,0.1,0.85,1
Carmelo Anthony,2012,0.184,24.8,28.7,6.9,2.6,0.8,0.5,0.83,2
Blake Griffin,2012,0.196,22.4,18.0,8.3,3.7,1.2,0.6,0.74,2
Dwight Howard,2012,0.134,19.4,17.1,12.4,1.4,1.1,2.4,0.69,3
Marc Gasol,2012,0.197,19.5,14.1,7.8,4.0,1.0,1.7,0.65,2
Paul George,2012,0.145,16.8,17.4,7.6,4.1,1.8,0.6,0.62,3
David Lee,2012,0.15,19.2,18.5,11.2,3.5,0.8,0.3,0.58,3
Stephen Curry,2012,0.18,21.3,22.9,4.0,6.9,1.6,0.2,0.17,0
Deron Williams,2012,0.184,20.3,18.9,3.0,7.7,1.0,0.4,0.15,0
Anderson Varejão,2012,0.173,21.7,14.1,14.4,3.4,1.5,0.6,0.12,0
Kevin Love,2012,0.084,17.9,18.3,14.0,2.3,0.7,0.5,0.08,0
Kyrie Irving,2012,0.125,21.4,22.5,3.7,5.9,1.5,0.4,0.08,0
Joakim Noah,2012,0.145,18.1,11.9,11.1,4.0,1.2,2.1,0.06,0
Brook Lopez,2012,0.191,24.7,19.4,6.9,0.9,0.4,2.1,0.06,0
Mike Conley,2012,0.172,18.3,14.6,2.8,6.1,2.2,0.3,0.05,0
Rajon Rondo,2012,0.108,18.1,13.7,5.6,11.1,1.8,0.2,0.05,0
John Wall,2012,0.134,20.8,18.5,4.0,7.6,1.3,0.8,0.05,0
José Calderón,2012,0.165,18.8,11.3,2.4,7.1,0.8,0.1,0.04,0
David West,2012,0.179,20.1,17.1,7.7,2.9,1.0,0.9,0.03,0
Thaddeus Young,2012,0.136,18.2,14.8,7.5,1.6,1.8,0.7,0.03,0
Greg Monroe,2012,0.105,19.5,16.0,9.6,3.5,1.3,0.7,0.03,0
LaMarcus Aldridge,2012,0.124,20.4,21.1,9.1,2.6,0.8,1.2,0.03,0
LeBron James,2013,0.264,29.3,27.1,6.9,6.3,1.6,0.3,1.0,1
Kevin Durant,2013,0.295,29.8,32.0,7.4,5.5,1.3,0.7,1.0,1
Chris Paul,2013,0.27,25.9,19.1,4.3,10.7,2.5,0.1,0.98,1
James Harden,2013,0.221,23.5,25.4,4.7,6.1,1.6,0.4,0.95,1
Stephen Curry,2013,0.225,24.1,24.0,4.3,8.5,1.6,0.2,0.94,2
Kevin Love,2013,0.245,26.9,26.1,12.5,4.4,0.8,0.5,0.91,2
Blake Griffin,2013,0.205,23.9,24.1,9.5,3.9,1.2,0.6,0.84,2
Joakim Noah,2013,0.19,20.0,12.6,11.3,5.4,1.2,1.5,0.78,1
Dwight Howard,2013,0.161,21.3,18.3,12.2,1.8,0.8,1.8,0.78,2
Paul George,2013,0.178,20.1,21.7,6.8,3.5,1.9,0.3,0.74,3
Al Jefferson,2013,0.146,22.7,21.8,10.8,2.1,0.9,1.1,0.73,3
Goran Dragić,2013,0.186,21.4,20.3,3.2,5.9,1.4,0.3,0.72,3
LaMarcus Aldridge,2013,0.144,21.8,23.2,11.1,2.6,0.9,1.0,0.7,3
Damian Lillard,2013,0.157,18.6,20.7,3.5,5.6,0.8,0.3,0.67,3
Tony Parker,2013,0.141,18.9,16.7,2.3,5.7,0.5,0.1,0.61,2
Russell Westbrook,2013,0.178,24.7,21.8,5.7,6.9,1.9,0.2,0.43,0
DeMarcus Cousins,2013,0.166,26.1,22.7,11.7,2.9,1.5,1.3,0.33,0
Carmelo Anthony,2013,0.172,24.4,27.4,8.1,3.1,1.2,0.7,0.31,0
Anthony Davis,2013,0.212,26.5,20.8,10.0,1.6,1.3,2.8,0.29,0
DeMar DeRozan,2013,0.141,18.4,22.7,4.3,4.0,1.1,0.4,0.18,0
DeAndre Jordan,2013,0.186,18.2,10.4,13.6,0.9,1.0,2.5,0.17,0
Kyle Lowry,2013,0.197,20.1,17.9,4.7,7.4,1.5,0.2,0.16,0
Dirk Nowitzki,2013,0.199,23.6,21.7,6.2,2.7,0.9,0.6,0.11,0
Isaiah Thomas,2013,0.149,20.5,20.3,2.9,6.3,1.3,0.1,0.08,0
Maalik Wayns,2013,0.313,19.3,1.0,1.0,1.0,1.0,0.0,0.06,0
Andre Drummond,2013,0.182,22.6,13.5,13.2,0.4,1.2,1.6,0.05,0
Mike Conley,2013,0.161,20.0,17.2,2.9,6.0,1.5,0.2,0.05,0
Andrew Bogut,2013,0.176,17.0,7.3,10.0,1.7,0.7,1.8,0.04,0
Al Horford,2013,0.141,22.0,18.6,8.4,2.6,0.9,1.5,0.04,0
Dwyane Wade,2013,0.149,22.0,19.0,4.5,4.7,1.5,0.5,0.03,0
Russell Westbrook,2014,0.222,29.1,28.1,7.3,8.6,2.1,0.2,0.98,2
Stephen Curry,2014,0.288,28.0,23.8,4.3,7.7,2.0,0.2,0.98,1
James Harden,2014,0.265,26.7,27.4,5.7,7.0,1.9,0.7,0.98,1
Anthony Davis,2014,0.274,30.8,24.4,10.2,2.2,1.5,2.9,0.95,1
Chris Paul,2014,0.27,26.0,19.1,4.6,10.2,1.9,0.2,0.94,2
LeBron James,2014,0.199,25.9,25.3,6.0,7.4,1.6,0.7,0.92,1
Pau Gasol,2014,0.187,22.7,18.5,11.8,2.7,0.3,1.9,0.9,2
Kyrie Irving,2014,0.183,21.5,21.7,3.2,5.2,1.5,0.3,0.82,3
DeAndre Jordan,2014,0.217,21.0,11.5,15.0,0.7,1.0,2.2,0.82,3
DeMarcus Cousins,2014,0.144,25.2,24.1,12.7,3.6,1.5,1.7,0.79,2
Klay Thompson,2014,0.172,20.8,21.7,3.2,2.9,1.1,0.8,0.78,3
Blake Griffin,2014,0.183,22.8,21.9,7.6,5.3,0.9,0.5,0.77,3
LaMarcus Aldridge,2014,0.165,22.8,23.4,10.2,1.7,0.7,1.0,0.72,2
Tim Duncan,2014,0.207,22.6,13.9,9.1,3.0,0.8,2.0,0.66,3
Marc Gasol,2014,0.182,21.7,17.4,7.8,3.8,0.9,1.6,0.61,1
Kevin Durant,2014,0.252,27.6,25.4,6.6,4.1,0.9,0.9,0.31,0
Jimmy Butler,2014,0.214,21.3,20.0,5.8,3.3,1.8,0.6,0.21,0
John Wall,2014,0.132,19.9,17.6,4.6,10.0,1.7,0.6,0.13,0
Damian Lillard,2014,0.174,20.7,21.0,4.6,6.2,1.2,0.3,0.1,0
Andre Drummond,2014,0.147,21.4,13.8,13.5,0.7,0.9,1.9,0.1,0
Nikola Vučević,2014,0.133,21.5,19.3,10.9,2.0,0.7,0.7,0.08,0
Jeff Teague,2014,0.166,20.6,15.9,2.5,7.0,1.7,0.4,0.07,0
George Hill,2014,0.203,21.5,16.1,4.2,5.1,1.0,0.3,0.07,0
Kawhi Leonard,2014,0.204,22.0,16.5,7.2,2.5,2.3,0.8,0.06,0
Hassan Whiteside,2014,0.221,26.2,11.8,10.0,0.1,0.6,2.6,0.06,0
Tyson Chandler,2014,0.216,20.1,10.3,11.5,1.1,0.6,1.2,0.04,0
Kobe Bryant,2014,0.006,17.6,22.3,5.7,5.6,1.3,0.2,0.04,0
Rudy Gobert,2014,0.206,21.6,8.4,9.5,1.3,0.8,2.3,0.04,0
Greg Monroe,2014,0.153,21.2,15.9,10.2,2.1,1.1,0.5,0.04,0
Carmelo Anthony,2014,0.097,21.5,24.2,6.6,3.1,1.0,0.4,0.03,0
Kevin Durant,2015,0.27,28.2,28.2,8.2,5.0,1.0,1.2,1.0,2
Stephen Curry,2015,0.318,31.5,30.1,5.4,6.7,2.1,0.2,1.0,1
Russell Westbrook,2015,0.245,27.6,23.5,7.8,10.4,2.0,0.3,0.99,1
LeBron James,2015,0.242,27.5,25.3,7.4,6.8,1.4,0.6,0.97,1
Kyle Lowry,2015,0.196,22.2,21.2,4.7,6.4,2.1,0.4,0.92,3
Kawhi Leonard,2015,0.277,26.0,21.2,6.8,2.6,1.8,1.0,0.9,1
Chris Paul,2015,0.253,26.2,19.5,4.2,10.0,2.1,0.2,0.89,2
DeMarcus Cousins,2015,0.122,23.6,26.9,11.5,3.3,1.6,1.4,0.84,2
Paul George,2015,0.157,20.9,23.1,7.0,4.1,1.9,0.4,0.82,3
Klay Thompson,2015,0.144,18.6,22.1,3.8,2.1,0.8,0.6,0.81,3
LaMarcus Aldridge,2015,0.215,22.4,18.0,8.5,1.5,0.5,1.1,0.76,3
Damian Lillard,2015,0.165,22.2,25.1,4.0,6.8,0.9,0.4,0.7,2
DeAndre Jordan,2015,0.213,20.6,12.7,13.8,1.2,0.7,2.3,0.69,1
Andre Drummond,2015,0.133,21.2,16.2,14.8,0.8,1.5,1.4,0.69,3
Draymond Green,2015,0.19,19.3,14.0,9.5,7.4,1.5,1.4,0.65,2
James Harden,2015,0.204,25.3,29.0,6.1,7.5,1.7,0.6,0.32,0
Anthony Davis,2015,0.16,25.0,24.3,10.3,1.9,1.3,2.0,0.25,0
Jimmy Butler,2015,0.177,21.3,20.9,5.3,4.8,1.6,0.6,0.17,0
Blake Griffin,2015,0.156,22.1,21.4,8.4,4.9,0.8,0.5,0.11,0
Hassan Whiteside,2015,0.233,25.6,14.2,11.8,0.4,0.6,3.7,0.11,0
DeMar DeRozan,2015,0.169,21.5,23.5,4.5,4.0,1.0,0.3,0.1,0
Rudy Gobert,2015,0.16,17.5,9.1,11.0,1.5,0.7,2.2,0.1,0
Pau Gasol,2015,0.149,21.7,16.5,11.0,4.1,0.6,2.0,0.09,0
Isaiah Thomas,2015,0.177,21.5,22.2,3.0,6.2,1.1,0.1,0.09,0
John Wall,2015,0.098,19.8,19.9,4.9,10.2,1.9,0.8,0.08,0
Paul Millsap,2015,0.183,21.3,17.1,9.0,3.3,1.8,1.7,0.07,0
Rajon Rondo,2015,0.087,16.9,11.9,6.0,11.7,2.0,0.1,0.06,0
Kemba Walker,2015,0.164,20.8,20.9,4.4,5.2,1.6,0.5,0.06,0
Eric Bledsoe,2015,0.116,20.0,20.4,4.0,6.1,2.0,0.6,0.03,0
Kyrie Irving,2015,0.143,19.9,19.6,3.0,4.7,1.1,0.3,0.03,0
Jimmy Butler,2016,0.236,25.1,23.9,6.2,5.5,1.9,0.4,1.0,3
LeBron James,2016,0.221,27.0,26.4,8.6,8.7,1.2,0.6,0.98,1
James Harden,2016,0.245,27.4,29.1,8.1,11.2,1.5,0.5,0.97,1
Russell Westbrook,2016,0.224,30.6,31.6,10.7,10.4,1.6,0.4,0.97,1
Anthony Davis,2016,0.195,27.5,28.0,11.8,2.1,1.3,2.2,0.97,1
Stephen Curry,2016,0.229,24.6,25.3,4.5,6.6,1.8,0.2,0.97,2
Kevin Durant,2016,0.278,27.6,25.1,8.3,4.8,1.1,1.6,0.97,2
Giannis Antetokounmpo,2016,0.21,26.1,22.9,8.8,5.4,1.6,1.9,0.95,2
Kawhi Leonard,2016,0.264,27.6,25.5,5.8,3.5,1.8,0.7,0.95,1
Isaiah Thomas,2016,0.234,26.5,28.9,2.7,5.9,0.9,0.2,0.92,2
DeMar DeRozan,2016,0.166,24.0,27.3,5.2,3.9,1.1,0.2,0.88,3
John Wall,2016,0.149,23.2,23.1,4.2,10.7,2.0,0.6,0.86,3
DeAndre Jordan,2016,0.221,21.8,12.7,13.8,1.2,0.6,1.7,0.85,3
Rudy Gobert,2016,0.25,23.3,14.0,12.8,1.2,0.6,2.6,0.81,2
Draymond Green,2016,0.16,16.5,10.2,7.9,7.0,2.0,1.4,0.65,3
Kyle Lowry,2016,0.216,22.9,22.4,4.8,7.0,1.5,0.3,0.4,0
DeMarcus Cousins,2016,0.149,25.8,27.0,11.0,4.6,1.4,1.3,0.32,0
Damian Lillard,2016,0.185,24.1,27.0,4.9,5.9,0.9,0.3,0.29,0
Blake Griffin,2016,0.179,22.6,21.6,8.1,4.9,0.9,0.4,0.27,0
Chris Paul,2016,0.264,26.2,18.1,5.0,9.2,2.0,0.1,0.25,0
Gordon Hayward,2016,0.199,22.2,21.9,5.4,3.5,1.0,0.3,0.24,0
Kyrie Irving,2016,0.17,23.0,25.2,3.2,5.8,1.2,0.3,0.22,0
Bradley Beal,2016,0.152,20.1,23.1,3.1,3.5,1.1,0.3,0.2,0
Klay Thompson,2016,0.129,17.4,22.3,3.7,2.1,0.8,0.5,0.2,0
Mike Conley,2016,0.209,23.2,20.5,3.5,6.3,1.3,0.3,0.18,0
Karl-Anthony Towns,2016,0.201,25.9,25.1,12.3,2.7,0.7,1.3,0.15,0
Kemba Walker,2016,0.142,21.3,23.2,3.9,5.5,1.1,0.3,0.14,0
Paul George,2016,0.126,20.2,23.7,6.6,3.3,1.6,0.4,0.11,0
Hassan Whiteside,2016,0.181,22.6,17.0,14.1,0.7,0.7,2.1,0.11,0
Andre Drummond,2016,0.133,20.9,13.6,13.8,1.1,1.5,1.1,0.08,0
Jimmy Butler,2017,0.198,23.7,22.2,5.3,4.9,2.0,0.4,0.99,3
James Harden,2017,0.289,29.8,30.4,5.4,8.8,1.8,0.7,0.99,1
Stephen Curry,2017,0.267,28.2,26.4,5.1,6.1,1.6,0.2,0.98,3
LeBron James,2017,0.221,28.6,27.5,8.6,9.1,1.4,0.9,0.97,1
Damian Lillard,2017,0.227,25.2,26.9,4.5,6.6,1.1,0.4,0.97,1
Anthony Davis,2017,0.241,28.9,28.1,11.1,2.3,1.5,2.6,0.97,1
Giannis Antetokounmpo,2017,0.207,27.3,26.9,10.0,4.8,1.5,1.4,0.94,2
Karl-Anthony Towns,2017,0.23,24.9,21.3,12.3,2.4,0.8,1.4,0.92,3
Russell Westbrook,2017,0.166,24.7,25.4,10.1,10.3,1.8,0.3,0.87,2
Kevin Durant,2017,0.215,26.0,26.4,6.8,5.4,0.7,1.8,0.84,1
Victor Oladipo,2017,0.155,23.1,23.1,5.2,4.3,2.4,0.8,0.81,3
LaMarcus Aldridge,2017,0.209,25.0,23.1,8.5,2.0,0.6,1.2,0.8,2
Joel Embiid,2017,0.155,22.9,22.9,11.0,3.2,0.6,1.8,0.79,2
Paul George,2017,0.147,18.7,21.9,5.7,3.3,2.0,0.5,0.76,3
DeMar DeRozan,2017,0.17,21.0,23.0,3.9,5.2,1.1,0.3,0.74,2
Kyrie Irving,2017,0.222,25.0,24.4,3.8,5.1,1.1,0.3,0.36,0
Nikola Jokić,2017,0.211,24.4,18.5,10.7,6.1,1.2,0.8,0.29,0
DeMarcus Cousins,2017,0.13,22.6,25.2,12.9,5.4,1.6,1.6,0.27,0
Chris Paul,2017,0.265,24.4,18.6,5.4,7.9,1.7,0.2,0.24,0
Kevin Love,2017,0.185,22.4,17.6,9.3,1.7,0.7,0.4,0.13,0
MarShon Brooks,2017,0.179,26.1,20.1,3.0,3.6,1.6,0.4,0.12,0
DeAndre Jordan,2017,0.186,20.2,12.0,15.2,1.5,0.5,0.9,0.11,0
Lou Williams,2017,0.125,20.2,22.6,2.5,5.3,1.1,0.2,0.1,0
Andre Drummond,2017,0.188,22.9,15.0,16.0,3.0,1.5,1.6,0.1,0
Kemba Walker,2017,0.15,20.6,22.1,3.1,5.6,1.1,0.3,0.1,0
Rudy Gobert,2017,0.214,20.7,13.5,10.7,1.4,0.8,2.3,0.09,0
Clint Capela,2017,0.242,24.5,13.9,10.8,0.9,0.8,1.9,0.06,0
CJ McCollum,2017,0.108,16.9,21.4,4.0,3.4,1.0,0.4,0.04,0
Blake Griffin,2017,0.12,19.6,21.4,7.4,5.8,0.7,0.3,0.04,0
Eric Bledsoe,2017,0.116,19.7,17.7,3.8,5.0,2.0,0.6,0.03,0
James Harden,2018,0.254,30.6,36.1,6.6,7.5,2.0,0.7,1.0,1
Kawhi Leonard,2018,0.224,25.8,26.6,7.3,3.3,1.8,0.4,0.99,2
Stephen Curry,2018,0.199,24.4,27.3,5.3,5.2,1.3,0.4,0.97,1
Giannis Antetokounmpo,2018,0.292,30.9,27.7,12.5,5.9,1.3,1.5,0.96,1
Joel Embiid,2018,0.194,26.1,27.5,13.6,3.7,0.7,1.9,0.95,2
Damian Lillard,2018,0.205,23.7,25.8,4.6,6.9,1.1,0.4,0.93,2
Kyrie Irving,2018,0.197,24.3,23.8,5.0,6.9,1.5,0.5,0.93,2
Paul George,2018,0.201,23.3,28.0,8.2,4.1,2.2,0.4,0.91,1
LeBron James,2018,0.179,25.6,27.4,8.5,8.3,1.3,0.6,0.9,3
Nikola Jokić,2018,0.226,26.3,20.1,10.8,7.3,1.4,0.7,0.88,1
Russell Westbrook,2018,0.124,21.1,22.9,11.1,10.7,1.9,0.5,0.84,3
Kevin Durant,2018,0.204,24.2,26.0,6.4,5.9,0.7,1.1,0.81,2
Rudy Gobert,2018,0.268,24.6,15.9,12.9,2.0,0.8,2.3,0.81,3
Blake Griffin,2018,0.147,21.0,24.5,7.5,5.4,0.7,0.4,0.73,3
Kemba Walker,2018,0.123,21.7,25.6,4.4,5.9,1.2,0.4,0.71,3
Anthony Davis,2018,0.247,30.3,25.9,12.0,3.9,1.6,2.4,0.3,0
Karl-Anthony Towns,2018,0.197,26.3,24.4,12.4,3.4,0.9,1.6,0.24,0
Nikola Vučević,2018,0.193,25.5,20.8,12.0,3.8,1.0,1.1,0.22,0
Andre Drummond,2018,0.181,23.4,17.3,15.6,1.4,1.7,1.7,0.2,0
LaMarcus Aldridge,2018,0.167,22.9,21.3,9.2,2.4,0.5,1.3,0.15,0
