Player,Season,VORP,DWS,PER,FTA,TOV,PTS,Rookie,RookieNBA_pred_proba,Class
D.J. White,2008,0.1,0.1,19.8,1.9,0.4,8.9,1,0.01,0
Bobby Brown,2008,-0.7,-0.1,8.9,0.6,0.9,5.3,1,0.0,0
JaVale McGee,2008,-0.3,0.9,17.0,2.2,0.8,6.5,1,0.0,0
Stephen Curry,2009,2.0,1.6,16.3,2.5,3.0,17.5,1,1.0,1
Tyreke Evans,2009,2.2,2.1,18.2,6.5,3.0,20.1,1,1.0,1
Darren Collison,2009,0.6,1.1,16.5,2.3,2.7,12.4,1,0.97,1
James Harden,2009,1.1,2.5,14.0,3.2,1.4,9.9,1,0.97,2
Brandon Jennings,2009,1.8,3.9,14.5,3.3,2.4,15.5,1,0.96,1
Jonny Flynn,2009,-0.5,0.7,13.0,3.3,2.9,13.5,1,0.93,2
Taj Gibson,2009,0.0,3.5,13.8,2.1,1.4,9.0,1,0.91,1
Marcus Thornton,2009,1.4,0.9,17.4,2.4,1.0,14.5,1,0.89,2
Jonas Jerebko,2009,0.4,1.5,13.9,2.2,1.0,9.3,1,0.78,2
DeJuan Blair,2009,0.5,2.8,17.7,2.0,1.4,7.8,1,0.77,2
Omri Casspi,2009,0.4,1.4,13.0,2.3,1.3,10.3,1,0.3,0
Wesley Matthews,2009,0.8,1.9,12.3,2.4,1.1,9.4,1,0.2,0
Ty Lawson,2009,1.0,0.9,16.4,2.2,1.3,8.3,1,0.18,0
Chase Budinger,2009,0.9,1.2,14.1,1.2,0.6,8.9,1,0.17,0
Reggie Williams,2009,0.3,0.3,16.1,2.6,1.2,15.2,1,0.13,0
Jrue Holiday,2009,0.1,1.0,12.3,1.2,2.1,8.0,1,0.09,0
Terrence Williams,2009,-0.4,1.3,11.5,1.8,1.6,8.4,1,0.07,0
Serge Ibaka,2009,0.2,2.4,15.2,1.3,0.9,6.3,1,0.06,0
Tyler Hansbrough,2009,-0.2,0.6,14.6,3.9,0.7,8.5,1,0.05,0
Toney Douglas,2009,0.5,0.4,14.9,1.2,1.0,8.6,1,0.05,0
Wayne Ellington,2009,-0.5,0.1,9.6,0.9,1.0,6.6,1,0.01,0
DeMar DeRozan,2009,-0.3,0.3,12.5,2.5,0.8,8.6,1,0.01,0
Sam Young,2009,-0.4,0.7,13.0,2.2,1.2,7.4,1,0.01,0
Alonzo Gee,2009,0.2,0.1,16.2,2.6,0.9,7.4,1,0.01,0
A.J. Price,2009,0.3,0.8,14.0,1.3,1.1,7.3,1,0.01,0
Eric Maynor,2009,0.1,1.4,11.8,0.9,1.0,4.7,1,0.0,0
Hasheem Thabeet,2009,0.2,1.2,12.9,1.4,0.6,3.1,1,0.0,0
David Andersen,2009,-0.1,0.9,12.1,1.1,0.6,5.8,1,0.0,0
Austin Daye,2009,0.1,0.7,12.8,0.8,0.7,5.1,1,0.0,0
Chris Hunter,2009,-0.4,0.4,12.2,1.2,0.5,4.5,1,0.0,0
John Wall,2010,0.8,1.9,15.8,5.7,3.8,16.4,1,0.99,1
Blake Griffin,2010,3.6,3.4,21.9,8.5,2.7,22.5,1,0.97,1
Landry Fields,2010,1.4,1.8,13.5,1.8,1.3,9.7,1,0.94,1
DeMarcus Cousins,2010,-0.4,2.9,14.6,5.0,3.3,14.1,1,0.89,1
Gary Neal,2010,0.7,1.4,13.1,1.3,1.0,9.8,1,0.89,1
Greg Monroe,2010,1.4,1.9,18.0,2.9,1.0,9.4,1,0.84,2
Paul George,2010,0.6,1.9,13.0,1.7,1.1,7.8,1,0.82,2
Derrick Favors,2010,-0.5,1.4,13.9,2.2,1.0,6.8,1,0.78,2
Wesley Johnson,2010,0.2,0.9,10.2,1.2,1.2,9.0,1,0.76,2
Eric Bledsoe,2010,-0.1,1.6,10.8,1.6,2.4,6.7,1,0.67,2
Jordan Crawford,2010,-0.5,0.5,11.8,2.0,2.0,11.7,1,0.23,0
Evan Turner,2010,-0.1,2.2,10.8,1.6,1.0,7.2,1,0.12,0
Ömer Aşık,2010,0.1,2.2,11.8,1.8,0.8,2.8,1,0.11,0
Samardo Samuels,2010,-0.7,0.3,11.7,3.0,1.4,7.8,1,0.05,0
Ed Davis,2010,0.4,1.1,15.8,2.0,0.7,7.7,1,0.03,0
Larry Sanders,2010,-0.3,1.8,11.0,0.8,0.6,4.3,1,0.02,0
Nikola Peković,2010,-0.8,0.5,11.2,1.8,1.4,5.5,1,0.01,0
Manny Harris,2010,-0.4,0.4,10.4,1.7,1.2,5.9,1,0.01,0
Tiago Splitter,2010,0.2,1.1,16.0,2.3,0.5,4.6,1,0.01,0
Christian Eyenga,2010,-0.5,0.5,9.0,0.6,1.1,6.9,1,0.0,0
Ekpe Udoh,2010,-0.5,0.7,9.7,1.1,0.8,4.1,1,0.0,0
Gordon Hayward,2010,-0.1,0.4,10.7,1.3,1.0,5.4,1,0.0,0
Trevor Booker,2010,0.3,0.8,15.3,1.6,0.6,5.3,1,0.0,0
Al-Farouq Aminu,2010,-0.3,1.4,9.6,1.5,1.3,5.6,1,0.0,0
Patrick Patterson,2010,0.5,0.7,16.7,0.8,0.6,6.3,1,0.0,0
Eugene Jeter,2010,-0.3,0.5,11.1,0.7,0.8,4.1,1,0.0,0
Greivis Vásquez,2010,-0.3,0.7,9.4,0.6,1.0,3.6,1,0.0,0
Gary Forbes,2010,-0.2,0.7,11.7,1.4,0.7,5.2,1,0.0,0
Quincy Pondexter,2010,-0.1,0.7,8.5,0.5,0.2,2.8,1,0.0,0
Luke Harangody,2010,-0.3,0.7,10.1,0.5,0.3,3.9,1,0.0,0
Kyrie Irving,2011,2.4,0.6,21.4,3.8,3.1,18.5,1,0.98,1
Ricky Rubio,2011,1.1,1.5,14.6,3.8,3.2,10.6,1,0.95,1
Kenneth Faried,2011,1.1,1.3,21.9,3.6,1.2,10.2,1,0.93,1
Chandler Parsons,2011,1.3,1.8,13.3,1.2,1.3,9.5,1,0.9,2
Isaiah Thomas,2011,1.2,0.0,17.6,2.8,1.6,11.5,1,0.87,2
Klay Thompson,2011,0.2,0.3,14.9,1.4,1.6,12.5,1,0.86,1
MarShon Brooks,2011,-0.2,0.3,12.9,2.6,2.1,12.6,1,0.8,2
Derrick Williams,2011,0.0,1.2,12.9,3.0,1.2,8.8,1,0.78,2
Tristan Thompson,2011,-1.0,0.9,13.3,3.2,1.4,8.2,1,0.77,2
Iman Shumpert,2011,0.2,2.5,10.8,1.8,1.9,9.5,1,0.31,0
Kawhi Leonard,2011,2.1,2.4,16.6,1.4,0.7,7.9,1,0.26,0
Kemba Walker,2011,0.6,0.5,14.9,3.2,1.8,12.1,1,0.22,0
Brandon Knight,2011,-0.3,1.0,11.7,2.1,2.6,12.8,1,0.19,0
Ivan Johnson,2011,0.0,1.7,14.3,1.8,1.2,6.4,1,0.09,0
Norris Cole,2011,-1.4,1.4,7.9,1.3,1.6,6.8,1,0.08,0
Greg Stiemsma,2011,0.7,2.2,13.6,0.7,0.6,2.9,1,0.05,0
Bismack Biyombo,2011,-1.0,1.1,10.6,2.3,1.1,5.2,1,0.04,0
Jerome Dyson,2011,-0.1,0.2,11.3,4.0,2.2,7.4,1,0.04,0
Gustavo Ayón,2011,1.2,1.7,16.7,1.2,0.9,5.9,1,0.03,0
Alec Burks,2011,0.0,0.4,14.0,2.4,0.9,7.2,1,0.03,0
Nikola Vučević,2011,0.0,1.6,14.3,0.7,0.6,5.5,1,0.02,0
Markieff Morris,2011,0.0,1.4,12.1,1.7,1.1,7.4,1,0.01,0
Lavoy Allen,2011,0.0,1.2,12.7,0.3,0.5,4.1,1,0.01,0
Jimmer Fredette,2011,-0.4,-0.2,10.8,0.8,1.1,7.6,1,0.0,0
Chris Singleton,2011,-0.1,1.5,8.3,0.7,0.6,4.6,1,0.0,0
Enes Freedom,2011,-0.2,0.8,14.5,1.6,0.8,4.6,1,0.0,0
Charles Jenkins,2011,-0.5,0.1,12.4,0.8,1.2,5.8,1,0.0,0
Donald Sloan,2011,-0.6,0.1,8.9,0.9,1.5,5.5,1,0.0,0
Shelvin Mack,2011,-0.1,0.5,11.9,0.9,0.8,3.6,1,0.0,0
Jordan Williams,2011,0.0,0.4,14.5,1.5,0.5,4.6,1,0.0,0
Damian Lillard,2012,1.8,0.7,16.4,3.9,3.0,19.0,1,1.0,1
Anthony Davis,2012,2.1,2.4,21.7,3.5,1.4,13.5,1,0.99,1
Bradley Beal,2012,1.0,2.0,13.6,2.8,1.6,13.9,1,0.98,1
Andre Drummond,2012,1.4,2.3,21.6,2.7,1.0,7.9,1,0.92,2
Jonas Valančiūnas,2012,0.3,1.5,15.6,3.0,1.5,8.9,1,0.88,2
Dion Waiters,2012,-0.1,0.6,13.7,3.5,2.0,14.7,1,0.83,1
Kyle Singler,2012,-0.6,1.2,10.0,1.5,1.2,8.8,1,0.75,2
Harrison Barnes,2012,0.1,1.9,11.0,2.3,1.2,9.2,1,0.74,1
Michael Kidd-Gilchrist,2012,-0.3,1.0,14.0,2.4,1.3,9.0,1,0.69,2
Tyler Zeller,2012,-1.0,1.2,11.0,2.0,1.2,7.9,1,0.58,2
Maurice Harkless,2012,0.4,1.7,12.5,1.7,0.9,8.2,1,0.11,0
Alexey Shved,2012,0.1,1.4,11.0,1.9,1.9,8.6,1,0.06,0
John Henson,2012,0.1,1.2,18.2,1.7,0.7,6.0,1,0.04,0
Jared Sullinger,2012,0.0,1.4,13.5,1.4,0.6,6.0,1,0.04,0
Pablo Prigioni,2012,0.7,1.3,13.0,0.3,1.1,3.5,1,0.03,0
Patrick Beverley,2012,1.0,0.8,15.4,1.0,1.1,5.6,1,0.01,0
Jeff Taylor,2012,-0.6,0.0,10.3,1.3,0.6,6.1,1,0.01,0
Thomas Robinson,2012,-0.9,0.9,10.9,1.6,1.3,4.8,1,0.01,0
Chris Copeland,2012,0.3,0.6,16.8,1.5,0.9,8.7,1,0.01,0
Terrence Ross,2012,-0.1,0.8,10.4,0.6,0.7,6.4,1,0.01,0
Meyers Leonard,2012,-0.4,0.7,12.1,1.3,0.7,5.5,1,0.01,0
Austin Rivers,2012,-1.5,0.1,5.9,1.8,1.2,6.2,1,0.0,0
Jae Crowder,2012,0.3,1.3,10.2,0.9,0.6,5.0,1,0.0,0
Draymond Green,2012,-0.4,1.6,7.1,0.7,0.6,2.9,1,0.0,0
Brian Roberts,2012,0.5,0.2,14.6,1.0,0.9,7.1,1,0.0,0
Festus Ezeli,2012,-0.4,1.5,9.3,1.0,0.8,2.4,1,0.0,0
Will Barton,2012,-0.6,0.6,9.1,0.9,0.8,4.0,1,0.0,0
John Jenkins,2012,0.3,0.6,13.0,1.1,0.7,6.1,1,0.0,0
Nando De Colo,2012,0.2,1.4,11.1,0.6,1.1,3.8,1,0.0,0
Andrew Nicholson,2012,-0.2,0.8,15.1,1.3,1.1,7.8,1,0.0,0
Michael Carter-Williams,2013,0.9,2.1,15.5,5.2,3.5,16.7,1,0.97,1
Victor Oladipo,2013,0.3,2.8,13.6,4.0,3.2,13.8,1,0.87,1
Mason Plumlee,2013,1.0,1.7,19.0,2.8,1.1,7.4,1,0.87,1
Kelly Olynyk,2013,0.3,1.4,15.2,1.7,1.5,8.7,1,0.84,2
Trey Burke,2013,-0.4,0.0,12.6,1.6,1.9,12.8,1,0.76,1
Gorgui Dieng,2013,0.2,1.5,16.5,1.6,0.9,4.8,1,0.72,2
Cody Zeller,2013,0.0,2.2,13.1,2.4,1.1,6.0,1,0.71,2
Giannis Antetokounmpo,2013,-0.2,1.1,10.8,2.6,1.6,6.8,1,0.65,2
Steven Adams,2013,-0.1,1.9,11.2,1.7,0.9,3.3,1,0.64,2
Ben McLemore,2013,-1.1,0.9,7.7,1.7,1.2,8.8,1,0.07,0
Kentavious Caldwell-Pope,2013,-0.2,0.8,9.4,0.8,0.4,5.9,1,0.03,0
Nick Calathes,2013,0.3,1.6,12.3,1.0,1.4,4.9,1,0.02,0
Ryan Kelly,2013,0.2,0.7,12.6,2.3,0.8,8.0,1,0.01,0
Tim Hardaway Jr.,2013,0.1,0.4,12.7,1.6,0.6,10.2,1,0.01,0
Tony Snell,2013,-0.2,1.7,8.0,0.5,0.6,4.5,1,0.01,0
Nate Wolters,2013,0.1,0.2,12.7,1.6,1.0,7.2,1,0.0,0
Hollis Thompson,2013,-0.5,0.6,9.5,0.9,0.8,6.0,1,0.0,0
Matthew Dellavedova,2013,0.1,0.7,10.7,0.7,0.8,4.7,1,0.0,0
Phil Pressey,2013,-0.4,1.1,8.8,0.6,1.2,2.8,1,0.0,0
Pero Antić,2013,-0.1,0.9,11.7,1.3,1.1,7.0,1,0.0,0
Ray McCallum,2013,-0.3,0.4,9.7,1.0,0.9,6.2,1,0.0,0
Jeff Withey,2013,0.4,0.6,15.2,1.3,0.3,3.3,1,0.0,0
Anthony Bennett,2013,-0.9,0.7,6.9,1.3,0.9,4.2,1,0.0,0
Robbie Hummel,2013,0.0,0.6,9.6,0.3,0.2,3.4,1,0.0,0
Dennis Schröder,2013,-0.9,0.4,5.8,0.9,1.2,3.7,1,0.0,0
Brandon Davies,2013,-0.6,0.4,7.5,1.0,0.7,2.8,1,0.0,0
Archie Goodwin,2013,-0.2,0.5,10.3,1.1,0.8,3.7,1,0.0,0
Shane Larkin,2013,-0.2,0.3,8.3,0.5,0.8,2.8,1,0.0,0
Vítor Luiz Faverani,2013,-0.1,0.7,11.0,1.0,1.1,4.4,1,0.0,0
CJ McCollum,2013,-0.2,0.3,9.0,0.9,0.9,5.3,1,0.0,0
Nikola Mirotić,2014,1.8,2.7,17.9,3.5,1.1,10.2,1,0.96,1
Nerlens Noel,2014,1.0,4.2,15.0,3.1,1.9,9.9,1,0.96,1
Jordan Clarkson,2014,0.8,0.4,16.9,2.7,1.6,11.9,1,0.93,1
Andrew Wiggins,2014,-0.3,0.0,13.9,5.7,2.2,16.9,1,0.92,1
Elfrid Payton,2014,0.5,2.3,13.8,2.6,2.5,8.9,1,0.88,1
Langston Galloway,2014,-0.1,0.6,12.3,1.7,1.4,11.8,1,0.81,2
Jusuf Nurkić,2014,-0.2,1.8,14.8,2.1,1.4,6.9,1,0.8,2
Zach LaVine,2014,-1.3,0.0,11.3,2.3,2.5,10.1,1,0.79,2
Marcus Smart,2014,0.7,2.2,11.0,1.9,1.3,7.8,1,0.76,2
Bojan Bogdanović,2014,0.1,0.7,11.6,1.4,1.0,9.0,1,0.69,2
Jabari Parker,2014,0.3,1.0,14.5,2.6,1.9,12.3,1,0.22,0
Rodney Hood,2014,0.3,0.9,12.3,1.6,0.9,8.7,1,0.05,0
Jabari Brown,2014,-0.3,0.0,11.0,4.5,1.7,11.9,1,0.04,0
K.J. McDaniels,2014,-0.3,1.5,10.6,2.1,1.7,7.9,1,0.03,0
Tyler Johnson,2014,0.2,0.7,12.0,1.5,0.9,5.9,1,0.02,0
James Ennis III,2014,0.1,0.8,11.5,1.5,0.6,5.0,1,0.01,0
Jerami Grant,2014,-0.5,1.4,8.7,3.0,1.3,6.3,1,0.01,0
Elijah Millsap,2014,-0.3,1.4,7.9,1.8,1.4,5.3,1,0.01,0
Mitch McGary,2014,0.0,0.7,16.6,1.3,1.0,6.3,1,0.01,0
Shabazz Napier,2014,-0.3,0.8,9.3,1.1,1.6,5.1,1,0.01,0
JaKarr Sampson,2014,-0.6,1.1,9.4,1.3,1.0,5.2,1,0.0,0
Joe Ingles,2014,0.3,1.6,9.6,0.5,1.2,5.0,1,0.0,0
Dante Exum,2014,-1.1,1.0,5.7,0.4,1.4,4.8,1,0.0,0
Nik Stauskas,2014,-0.4,0.2,7.5,0.9,0.5,4.4,1,0.0,0
Tarik Black,2014,0.0,0.9,14.7,1.9,0.8,6.0,1,0.0,0
Aaron Gordon,2014,-0.2,0.7,11.4,1.3,0.8,5.2,1,0.0,0
Adreian Payne,2014,-0.9,0.2,7.7,1.4,1.4,6.7,1,0.0,0
Markel Brown,2014,-0.1,0.7,9.1,1.2,0.6,4.6,1,0.0,0
Kostas Papanikolaou,2014,0.0,0.9,7.8,0.4,1.3,4.2,1,0.0,0
Gary Harris,2014,-0.6,0.5,4.9,0.9,0.7,3.4,1,0.0,0
Karl-Anthony Towns,2015,2.7,2.8,22.5,3.4,2.2,18.3,1,0.97,1
Kristaps Porziņģis,2015,1.5,2.9,17.7,3.3,1.7,14.3,1,0.96,1
D'Angelo Russell,2015,-0.1,0.7,13.2,2.4,2.5,13.2,1,0.95,2
Nikola Jokić,2015,2.6,2.2,21.5,2.4,1.3,10.0,1,0.95,1
Jahlil Okafor,2015,-0.1,0.9,17.1,3.7,2.3,17.5,1,0.92,1
Devin Booker,2015,-0.5,0.7,11.9,3.4,2.1,13.8,1,0.88,1
Myles Turner,2015,0.1,2.3,15.4,2.0,1.1,10.3,1,0.87,2
Emmanuel Mudiay,2015,-1.2,1.2,9.9,3.1,3.2,12.8,1,0.75,2
Willie Cauley-Stein,2015,0.4,1.4,15.3,1.9,0.7,7.0,1,0.75,2
Justise Winslow,2015,-0.3,2.7,8.4,1.5,1.2,6.4,1,0.64,2
Boban Marjanović,2015,0.8,1.2,27.7,2.1,0.5,5.5,1,0.2,0
Frank Kaminsky,2015,0.5,2.1,12.5,1.8,0.7,7.5,1,0.11,0
Bobby Portis,2015,-0.4,1.3,13.8,1.1,0.9,7.0,1,0.09,0
T.J. McConnell,2015,0.3,1.4,14.5,0.5,1.7,6.1,1,0.09,0
Stanley Johnson,2015,-0.5,1.9,8.7,1.4,1.6,8.1,1,0.04,0
Josh Richardson,2015,0.5,1.2,11.4,1.2,0.7,6.6,1,0.04,0
Jonathon Simmons,2015,-0.2,1.3,11.9,1.7,1.0,6.0,1,0.03,0
Norman Powell,2015,0.3,0.9,13.3,1.1,0.7,5.6,1,0.02,0
Raul Neto,2015,0.0,1.6,10.2,0.9,1.3,5.9,1,0.01,0
Mario Hezonja,2015,-0.4,1.0,9.4,0.7,1.2,6.1,1,0.0,0
Larry Nance Jr.,2015,0.2,0.9,13.4,0.7,0.7,5.5,1,0.0,0
Nemanja Bjelica,2015,0.3,0.6,11.2,0.9,0.8,5.1,1,0.0,0
Jerian Grant,2015,-0.3,1.0,11.2,1.6,1.1,5.6,1,0.0,0
Marcelo Huertas,2015,-0.7,0.1,10.4,0.5,1.5,4.5,1,0.0,0
Trey Lyles,2015,0.1,1.7,11.6,1.0,0.8,6.1,1,0.0,0
Rashad Vaughn,2015,-0.9,0.4,4.2,0.2,0.4,3.1,1,0.0,0
Richaun Holmes,2015,0.1,0.5,15.9,1.5,0.6,5.6,1,0.0,0
Kelly Oubre Jr.,2015,-0.5,0.7,8.2,0.8,0.5,3.7,1,0.0,0
Cameron Payne,2015,0.2,0.8,12.9,0.4,0.8,5.0,1,0.0,0
Justin Anderson,2015,0.4,0.8,12.3,1.0,0.4,3.8,1,0.0,0
Joel Embiid,2016,1.3,1.5,24.1,7.9,3.8,20.2,1,0.98,1
Malcolm Brogdon,2016,0.8,1.5,14.9,1.7,1.5,10.2,1,0.91,1
Dario Šarić,2016,-0.2,2.2,12.8,2.7,2.3,12.8,1,0.86,1
Buddy Hield,2016,0.0,1.3,11.8,0.9,1.2,10.6,1,0.85,1
Yogi Ferrell,2016,0.3,1.0,13.1,1.9,1.5,10.0,1,0.83,2
Willy Hernangómez,2016,0.6,1.6,19.0,1.7,1.4,8.2,1,0.83,1
Marquese Chriss,2016,-0.1,1.5,12.3,2.2,1.3,9.2,1,0.82,2
Jamal Murray,2016,0.0,0.7,11.9,1.5,1.4,9.9,1,0.78,2
Brandon Ingram,2016,-1.4,0.7,8.5,2.7,1.5,9.4,1,0.77,2
Jaylen Brown,2016,-0.6,1.3,10.3,1.6,0.9,6.6,1,0.72,2
Skal Labissière,2016,0.0,0.5,16.8,2.2,1.1,8.8,1,0.04,0
Rodney McGruder,2016,0.0,1.7,9.1,0.9,0.7,6.4,1,0.02,0
Isaiah Whitehead,2016,-1.3,0.9,7.6,1.5,1.9,7.4,1,0.02,0
Alex Poythress,2016,0.0,0.1,13.2,1.7,0.5,10.7,1,0.02,0
Caris LeVert,2016,0.3,1.0,12.3,1.6,1.0,8.2,1,0.02,0
Andrew Harrison,2016,-0.5,1.5,8.7,2.7,1.2,5.9,1,0.01,0
Ivica Zubac,2016,0.0,0.5,17.0,1.3,0.8,7.5,1,0.01,0
Pascal Siakam,2016,-0.1,1.2,11.5,0.6,0.6,4.2,1,0.01,0
David Nwaba,2016,0.0,0.2,12.2,2.0,0.6,6.0,1,0.01,0
Chasson Randle,2016,0.0,0.1,13.6,1.7,0.7,5.3,1,0.01,0
Álex Abrines,2016,0.1,0.9,10.1,0.7,0.5,6.0,1,0.01,0
Taurean Prince,2016,0.0,1.5,9.8,1.6,1.0,5.7,1,0.01,0
Domantas Sabonis,2016,-1.0,1.8,6.9,0.8,1.0,5.9,1,0.01,0
Malcolm Delaney,2016,-1.1,1.3,7.5,1.3,1.3,5.4,1,0.0,0
Denzel Valentine,2016,-0.3,1.1,7.3,0.3,0.9,5.1,1,0.0,0
Mindaugas Kuzminskas,2016,0.0,0.4,12.4,1.0,0.8,6.3,1,0.0,0
Tyler Ulis,2016,-0.1,0.4,13.0,1.2,1.3,7.3,1,0.0,0
Patrick McCaw,2016,-0.1,1.2,8.6,0.5,0.5,4.0,1,0.0,0
Timothé Luwawu-Cabarrot,2016,-0.8,0.8,8.5,1.8,1.1,6.4,1,0.0,0
Dorian Finney-Smith,2016,-0.3,1.5,7.7,0.8,0.6,4.3,1,0.0,0
Kyle Kuzma,2017,0.8,2.3,14.2,2.7,1.8,16.1,1,1.0,1
Jayson Tatum,2017,2.0,4.0,15.2,3.2,1.4,13.9,1,0.99,1
Donovan Mitchell,2017,2.2,3.8,16.7,3.8,2.7,20.5,1,0.98,1
Ben Simmons,2017,4.5,5.0,20.0,4.2,3.4,15.8,1,0.98,1
Lonzo Ball,2017,1.3,2.5,12.5,1.4,2.6,10.2,1,0.97,2
John Collins,2017,0.8,2.0,18.3,2.5,1.4,10.5,1,0.96,2
Bogdan Bogdanović,2017,0.3,1.1,13.5,1.5,1.6,11.8,1,0.9,2
Lauri Markkanen,2017,0.9,1.6,15.6,2.4,1.2,15.2,1,0.84,1
Josh Jackson,2017,-1.1,1.2,11.8,3.6,1.9,13.1,1,0.78,2
Dennis Smith Jr.,2017,-0.2,1.7,12.8,2.8,2.8,15.2,1,0.35,0
Bam Adebayo,2017,0.6,1.9,15.7,2.6,1.0,6.9,1,0.28,0
Jarrett Allen,2017,0.5,1.5,17.5,2.0,1.1,8.2,1,0.25,0
Andre Ingram,2017,0.1,0.1,16.3,1.5,1.5,12.0,1,0.22,0
De'Aaron Fox,2017,-1.1,1.0,11.2,2.7,2.4,11.6,1,0.19,0
Dillon Brooks,2017,-1.2,1.1,9.8,2.0,1.5,11.0,1,0.13,0
Tyrone Wallace,2017,-0.3,0.5,10.1,2.6,1.5,9.7,1,0.11,0
Mike James,2017,0.1,0.3,13.9,2.3,1.4,9.3,1,0.08,0
Damion Lee,2017,0.0,0.4,12.0,1.9,0.9,10.7,1,0.08,0
Miloš Teodosić,2017,0.1,0.5,11.6,1.0,2.2,9.5,1,0.08,0
Daniel Theis,2017,0.5,1.9,16.1,1.3,0.9,5.3,1,0.07,0
Josh Hart,2017,0.7,1.5,12.2,1.5,0.7,7.9,1,0.07,0
Luke Kennard,2017,0.5,1.4,12.1,1.0,0.9,7.6,1,0.06,0
Royce O'Neale,2017,0.5,1.8,10.8,1.1,0.8,5.0,1,0.04,0
Frank Mason III,2017,-0.1,0.6,13.0,2.2,1.3,7.9,1,0.02,0
Johnathan Motley,2017,-0.1,0.2,17.2,2.5,0.8,8.7,1,0.02,0
Jordan Bell,2017,1.0,1.4,18.0,0.8,0.9,4.6,1,0.01,0
Sindarius Thornwell,2017,-0.1,0.9,8.2,1.2,0.7,3.9,1,0.01,0
Malik Monk,2017,-0.3,0.5,10.2,0.6,0.8,6.7,1,0.01,0
Luke Kornet,2017,0.2,0.3,13.6,0.6,0.6,6.7,1,0.01,0
OG Anunoby,2017,0.5,1.6,10.0,0.8,0.6,5.9,1,0.01,0
Deandre Ayton,2018,1.2,1.7,20.5,2.7,1.8,16.3,1,0.98,1
Shai Gilgeous-Alexander,2018,0.8,1.9,13.4,2.4,1.7,10.8,1,0.96,2
Luka Dončić,2018,3.4,2.8,19.6,6.7,3.4,21.2,1,0.96,1
Trae Young,2018,0.9,0.7,17.0,5.1,3.8,19.1,1,0.94,1
Mitchell Robinson,2018,1.6,2.2,22.0,2.0,0.5,7.3,1,0.8,2
Collin Sexton,2018,-1.8,-0.5,12.0,3.1,2.3,16.7,1,0.78,2
Landry Shamet,2018,0.2,0.9,11.0,1.2,0.6,9.1,1,0.74,2
Kevin Huerter,2018,-0.2,0.7,10.1,0.7,1.5,9.7,1,0.66,2
Jaren Jackson Jr.,2018,0.7,2.2,16.4,3.4,1.7,13.8,1,0.35,0
Wendell Carter Jr.,2018,0.1,1.2,15.2,2.5,1.5,10.3,1,0.35,0
Marvin Bagley III,2018,0.4,1.6,18.9,4.2,1.6,14.9,1,0.25,0
Jalen Brunson,2018,0.1,1.0,12.8,1.6,1.2,9.3,1,0.19,0
Kevin Knox,2018,-2.0,0.9,8.7,3.0,1.5,12.8,1,0.18,0
Allonzo Trier,2018,-0.4,0.5,12.2,3.5,1.8,10.9,1,0.16,0
Rodions Kurucs,2018,-0.2,1.5,11.0,1.5,1.2,8.5,1,0.08,0
Josh Okogie,2018,-0.5,1.4,9.4,2.2,0.9,7.7,1,0.07,0
Mikal Bridges,2018,0.3,1.2,10.8,1.4,0.9,8.3,1,0.06,0
Mo Bamba,2018,0.1,1.4,14.9,1.3,0.9,6.2,1,0.03,0
De'Anthony Melton,2018,-0.2,0.8,9.9,0.6,1.5,5.0,1,0.02,0
Miles Bridges,2018,0.5,1.5,13.1,1.0,0.6,7.5,1,0.02,0
Harry Giles,2018,-0.2,1.0,14.4,1.6,1.3,7.0,1,0.01,0
Kenrich Williams,2018,0.0,0.9,9.7,0.4,0.8,6.1,1,0.01,0
Zhaire Smith,2018,-0.1,0.1,9.5,1.3,1.0,6.7,1,0.01,0
Elie Okobo,2018,-0.9,0.2,7.6,0.9,1.3,5.7,1,0.0,0
Bruce Brown,2018,-0.5,1.6,6.9,0.8,0.6,4.3,1,0.0,0
Chandler Hutchison,2018,-0.4,0.6,8.8,0.9,0.6,5.2,1,0.0,0
Omari Spellman,2018,0.2,0.5,12.4,1.0,0.7,5.9,1,0.0,0
Troy Brown Jr.,2018,-0.1,0.4,11.1,0.9,0.6,4.8,1,0.0,0
Devonte' Graham,2018,-0.3,0.3,10.3,1.0,0.7,4.7,1,0.0,0
Aaron Holiday,2018,0.1,0.8,11.9,1.0,0.8,5.9,1,0.0,0
Ja Morant,2019,1.2,1.5,17.4,4.6,3.3,17.8,1,0.99,1
Brandon Clarke,2019,1.7,1.6,20.9,1.9,0.9,12.1,1,0.96,1
Tyler Herro,2019,0.1,1.3,12.5,1.8,1.6,13.5,1,0.95,2
Kendrick Nunn,2019,-0.1,1.6,12.9,1.5,1.7,15.3,1,0.94,1
Zion Williamson,2019,0.7,0.4,24.1,7.4,2.5,22.5,1,0.93,1
P.J. Washington,2019,0.2,1.5,12.4,2.3,1.6,12.2,1,0.9,2
Coby White,2019,-0.4,1.4,11.9,2.0,1.7,13.2,1,0.89,2
Eric Paschall,2019,-0.3,0.5,14.5,3.5,1.6,14.0,1,0.81,1
Rui Hachimura,2019,-0.4,0.5,13.5,2.9,1.1,13.5,1,0.77,2
Terence Davis,2019,0.8,1.9,13.8,0.8,1.1,7.5,1,0.76,2
Michael Porter Jr.,2019,0.8,1.1,19.8,1.3,0.9,9.3,1,0.19,0
