Player,Season,VORP,DWS,PER,FTA,TOV,PTS,AllNBA_pred_proba,Class
Anthony Davis,2021,2.0,2.0,23.9,6.1,2.1,23.2,0.4858827565344367,0
Shai Gilgeous-Alexander,2021,2.7,1.8,20.9,7.2,2.8,24.5,0.4858827565344367,0
Pascal Siakam,2021,3.6,3.2,20.3,5.6,2.7,22.8,0.4856817708956857,3
Bam Adebayo,2021,2.7,3.5,21.8,6.1,2.6,19.1,0.48029873165127474,0
Zach LaVine,2021,2.6,1.3,20.0,5.6,2.6,24.4,0.46365923354276284,0
Rudy Gobert,2021,3.6,4.3,24.7,6.7,1.8,15.6,0.4632631437137977,0
Domantas Sabonis,2021,3.2,1.8,21.9,5.4,3.1,18.9,0.45830277821806087,0
Donovan Mitchell,2021,3.6,2.5,21.6,4.7,3.0,25.9,0.4559425148832255,0
Jaylen Brown,2021,2.2,3.4,18.9,4.8,2.7,23.6,0.4557429354487564,0
Kristaps Porziņģis,2021,2.2,2.4,23.7,5.6,1.6,20.2,0.450972783286213,0
Deandre Ayton,2021,2.1,3.1,21.9,2.4,1.6,17.2,0.4430941430536805,0
Chris Paul,2021,4.0,3.6,20.8,3.1,2.4,14.7,0.44081550418607374,3
Brandon Ingram,2021,1.9,1.3,18.7,5.9,2.7,22.7,0.44077594545811705,0
Darius Garland,2021,2.8,2.5,19.0,3.5,3.6,21.7,0.43393257450266204,0
Nikola Jokić,2022,8.8,3.8,31.5,6.0,3.6,24.5,0.5704848367099341,2
Shai Gilgeous-Alexander,2022,5.6,3.0,27.2,10.9,2.8,31.4,0.5690631043825306,1
Jayson Tatum,2022,5.1,4.3,23.7,8.4,2.9,30.1,0.5690631043825306,1
Giannis Antetokounmpo,2022,5.4,3.7,29.0,12.3,3.9,31.1,0.5690631043825306,1
Donovan Mitchell,2022,5.0,3.5,22.9,5.4,2.6,28.3,0.5690631043825306,2
Joel Embiid,2022,6.4,3.9,31.4,11.7,3.4,33.1,0.5690631043825306,1
Luka Dončić,2022,6.6,2.9,28.7,10.5,3.6,32.4,0.5472828936533839,1
Stephen Curry,2022,4.7,2.0,24.1,5.0,3.2,29.4,0.5472828936533839,2
Damian Lillard,2022,4.9,0.8,26.7,9.6,3.3,32.2,0.5360627769619596,3
Domantas Sabonis,2022,5.4,3.0,23.5,5.5,2.9,19.1,0.5311993524152337,3
Jimmy Butler,2022,5.8,2.9,27.6,8.7,1.6,22.9,0.5294054783353381,2
DeMar DeRozan,2022,2.6,3.2,20.6,7.1,2.1,24.5,0.5079611469650268,0
Anthony Davis,2022,4.0,3.4,27.8,7.9,2.2,25.9,0.5079611469650268,0
Devin Booker,2022,2.9,1.9,22.0,6.8,2.7,27.8,0.49647324514087876,0
LeBron James,2022,4.0,2.4,23.9,5.9,3.2,28.9,0.49647324514087876,3
Kevin Durant,2022,3.9,2.1,25.9,7.1,3.3,29.1,0.49647324514087876,0
Ja Morant,2022,3.8,2.6,23.3,8.1,3.4,26.2,0.4858827565344367,0
Lauri Markkanen,2022,3.3,1.9,22.1,6.0,1.9,25.6,0.4858827565344367,0
Jalen Brunson,2022,3.5,1.8,21.2,5.8,2.1,24.0,0.4858827565344367,0
De'Aaron Fox,2022,2.7,1.8,21.8,6.0,2.5,25.0,0.4858827565344367,3
Trae Young,2022,3.4,1.4,22.0,8.8,4.1,26.2,0.4858827565344367,0
Kristaps Porziņģis,2022,3.4,2.7,23.1,6.4,2.1,23.2,0.4858827565344367,0
Anthony Edwards,2022,2.1,3.6,17.4,5.3,3.3,24.6,0.4856817708956857,0
Jaylen Brown,2022,2.0,3.4,19.1,5.1,2.9,26.6,0.4856817708956857,2
Julius Randle,2022,3.9,3.1,20.3,6.9,2.8,25.1,0.4856817708956857,3
Tyrese Haliburton,2022,4.4,1.2,23.6,3.6,2.5,20.7,0.4791182296767192,0
Kawhi Leonard,2022,3.5,2.2,23.9,5.4,1.7,23.8,0.47850130068274305,0
Paul George,2022,2.3,2.3,19.6,5.3,3.1,23.8,0.46365923354276284,0
Zach LaVine,2022,2.7,2.9,19.0,5.6,2.5,24.8,0.46365923354276284,0
Pascal Siakam,2022,3.4,2.6,20.3,6.7,2.4,24.2,0.46365923354276284,0
Nikola Jokić,2023,10.6,5.1,31.0,5.5,3.0,26.4,0.5917776594084504,1
Luka Dončić,2023,8.0,3.5,28.1,8.7,4.0,33.9,0.5808360204894076,1
Anthony Davis,2023,4.9,4.7,25.8,6.8,2.1,24.7,0.5800898874683799,2
Shai Gilgeous-Alexander,2023,7.1,4.2,29.3,8.7,2.2,30.1,0.5690631043825306,1
Giannis Antetokounmpo,2023,7.2,3.7,29.9,10.7,3.4,30.4,0.5690631043825306,1
Kevin Durant,2023,4.3,3.2,21.2,5.6,3.3,27.1,0.5586421065776951,2
Jayson Tatum,2023,4.7,4.1,22.3,6.7,2.5,26.9,0.5586421065776951,1
Joel Embiid,2023,4.5,2.3,34.1,11.6,3.8,34.7,0.5472828936533839,0
Jalen Brunson,2023,5.4,2.4,23.4,6.5,2.4,28.7,0.5472828936533839,2
LeBron James,2023,5.4,2.8,23.7,5.7,3.5,25.7,0.5367639482088623,3
Domantas Sabonis,2023,6.2,4.0,23.2,5.1,3.3,19.4,0.5311993524152337,3
Alperen Şengün,2023,3.5,3.1,22.0,5.6,2.6,21.1,0.5079611469650268,0
Anthony Edwards,2023,3.7,4.7,19.7,6.4,3.1,25.9,0.5075496477556702,2
Stephen Curry,2023,4.4,2.0,20.6,4.4,2.8,26.4,0.506778954425423,3
Kawhi Leonard,2023,4.4,2.9,23.2,4.2,1.8,23.7,0.4993884039618089,2
Zion Williamson,2023,3.3,2.8,22.8,7.1,2.8,22.9,0.4858827565344367,0
Devin Booker,2023,3.1,2.0,21.9,6.7,2.6,27.1,0.4858827565344367,3
Donovan Mitchell,2023,3.9,2.9,22.1,5.8,2.8,26.6,0.4858827565344367,0
Paolo Banchero,2023,2.3,4.0,17.3,7.0,3.1,22.6,0.4856817708956857,0
De'Aaron Fox,2023,3.2,3.2,20.1,5.7,2.6,26.6,0.4856817708956857,0
Tyrese Haliburton,2023,5.0,1.5,23.3,3.3,2.3,20.1,0.4791182296767192,3
Kristaps Porziņģis,2023,3.0,3.0,23.2,5.3,1.6,20.1,0.4729240728569431,0
Lauri Markkanen,2023,2.6,0.9,21.5,5.0,1.4,23.2,0.46723596059550787,0
Damian Lillard,2023,2.7,1.9,19.6,7.0,2.6,24.3,0.46365923354276284,0
Rudy Gobert,2023,2.5,5.8,19.3,5.1,1.6,14.0,0.4628537922747635,0
Bam Adebayo,2023,2.7,4.3,19.8,5.5,2.3,19.3,0.458103035557444,0
Pascal Siakam,2023,2.7,1.5,19.7,5.0,1.8,21.7,0.4563157354397086,0
DeMar DeRozan,2023,2.8,2.2,19.7,7.7,1.7,24.0,0.4563157354397086,0
Tyrese Maxey,2023,3.4,2.1,19.8,5.4,1.7,25.9,0.4563157354397086,0
Jamal Murray,2023,2.9,2.1,20.7,3.1,2.1,21.2,0.4559425148832255,0
