Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game,Season
Rk,Player,Debut,Age,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST,STL,BLK,
70,De'Anthony Melton,"Oct 22, '18, PHO @ GSW",20,7,356,8147,1152,2810,542,1470,385,494,265,1316,988,502,172,488,728,3231,.410,.369,.779,22.9,9.1,3.7,2.8,1.4,0.5,2018
71,Chimezie Metu,"Oct 20, '18, SAS @ POR",21,6,260,3565,589,1191,107,359,237,301,174,908,197,139,95,199,325,1522,.495,.298,.787,13.7,5.9,3.5,0.8,0.5,0.4,2018
72,Shake Milton,"Nov 30, '18, PHI vs. WAS",22,7,359,6698,1076,2386,298,833,449,545,171,783,856,164,73,365,594,2899,.451,.358,.824,18.7,8.1,2.2,2.4,0.5,0.2,2018
73,Džanan Musa,"Oct 20, '18, BRK @ IND",19,2,49,526,73,194,20,88,45,62,22,91,45,17,1,40,31,211,.376,.227,.726,10.7,4.3,1.9,0.9,0.3,0.0,2018
74,Svi Mykhailiuk,"Oct 22, '18, LAL vs. SAS",21,7,331,5386,763,1897,444,1232,199,260,118,589,462,177,33,290,314,2169,.402,.360,.765,16.3,6.6,1.8,1.4,0.5,0.1,2018
75,Elie Okobo,"Oct 17, '18, PHO vs. DAL",21,2,108,1677,186,471,64,203,87,118,28,188,242,56,11,107,163,523,.395,.315,.737,15.5,4.8,1.7,2.2,0.5,0.1,2018
76,Josh Okogie,"Oct 20, '18, MIN @ DAL",20,7,416,7952,852,2096,271,907,666,891,448,1230,480,388,175,346,710,2641,.406,.299,.747,19.1,6.3,3.0,1.2,0.9,0.4,2018
77,Theo Pinson,"Oct 20, '18, BRK @ IND",23,5,127,1081,116,363,59,226,55,61,26,179,141,34,7,69,100,346,.320,.261,.902,8.5,2.7,1.4,1.1,0.3,0.1,2018
78,Cameron Reynolds,"Mar 3, '19, MIN @ WAS",23,2,24,299,39,96,24,63,8,9,6,36,15,6,2,5,28,110,.406,.381,.889,12.5,4.6,1.5,0.6,0.3,0.1,2018
79,Duncan Robinson,"Oct 24, '18, MIA vs. NYK",24,7,423,11013,1628,3751,1202,3026,340,389,84,1113,777,225,75,424,961,4798,.434,.397,.874,26.0,11.3,2.6,1.8,0.5,0.2,2018
80,Jerome Robinson,"Oct 26, '18, LAC @ HOU",21,4,135,1685,198,548,80,269,69,97,21,214,136,52,29,83,194,545,.361,.297,.711,12.5,4.0,1.6,1.0,0.4,0.2,2018
,,,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game,2018
Rk,Player,Debut,Age,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST,STL,BLK,2018
81,Mitchell Robinson,"Oct 17, '18, NYK vs. ATL",20,7,337,8122,1129,1614,0,0,378,724,1232,2639,212,306,620,234,933,2636,.700,,.522,24.1,7.8,7.8,0.6,0.9,1.8,2018
82,Brandon Sampson,"Jan 30, '19, CHI @ MIA",21,1,14,214,28,60,11,29,4,6,3,16,10,8,3,12,19,71,.467,.379,.667,15.3,5.1,1.1,0.7,0.6,0.2,2018
83,Collin Sexton,"Oct 17, '18, CLE @ TOR",20,7,407,12157,2784,5921,611,1578,1479,1764,357,1144,1505,317,53,951,920,7658,.470,.387,.838,29.9,18.8,2.8,3.7,0.8,0.1,2018
84,Landry Shamet,"Oct 16, '18, PHI @ BOS",21,7,398,8389,1112,2693,720,1871,369,443,92,662,597,190,56,264,671,3313,.413,.385,.833,21.1,8.3,1.7,1.5,0.5,0.1,2018
85,Jordan Sibert,"Feb 27, '19, ATL vs. MIN",26,1,1,4,1,1,1,1,0,0,0,0,0,0,0,0,0,3,1.000,1.000,,4.0,3.0,0.0,0.0,0.0,0.0,2018
86,Anfernee Simons,"Oct 30, '18, POR @ HOU",19,7,389,10420,2069,4804,967,2539,732,832,133,973,1265,200,48,627,707,5837,.431,.381,.880,26.8,15.0,2.5,3.3,0.5,0.1,2018
87,Zhaire Smith,"Mar 25, '19, PHI @ ORL",19,2,13,143,17,45,6,19,8,12,3,15,12,5,2,8,12,48,.378,.316,.667,11.0,3.7,1.2,0.9,0.4,0.2,2018
88,Ray Spalding,"Oct 17, '18, DAL @ PHO",21,2,16,167,27,51,0,4,4,14,17,52,5,9,10,12,26,58,.529,.000,.286,10.4,3.6,3.3,0.3,0.6,0.6,2018
89,Omari Spellman,"Oct 17, '18, ATL @ NYK",21,2,95,1691,225,539,87,238,105,137,149,413,94,59,49,85,130,642,.417,.366,.766,17.8,6.8,4.3,1.0,0.6,0.5,2018
90,Jared Terrell,"Nov 4, '18, MIN @ POR",23,1,14,111,12,39,4,17,3,6,1,6,12,3,2,10,16,31,.308,.235,.500,7.9,2.2,0.4,0.9,0.2,0.1,2018
91,Emanuel Terry,"Jan 27, '19, PHO @ LAL",22,2,6,41,4,12,0,0,2,4,11,22,4,4,0,7,8,10,.333,,.500,6.8,1.7,3.7,0.7,0.7,0.0,2018
92,Khyri Thomas,"Nov 9, '18, DET @ ATL",22,3,39,409,59,152,24,76,18,24,12,39,36,19,11,13,39,160,.388,.316,.750,10.5,4.1,1.0,0.9,0.5,0.3,2018
93,Gary Trent Jr.,"Nov 4, '18, POR vs. MIN",20,7,415,11698,2031,4801,1015,2599,621,755,154,983,599,480,75,285,652,5698,.423,.391,.823,28.2,13.7,2.4,1.4,1.2,0.2,2018
94,Allonzo Trier,"Oct 17, '18, NYK vs. ATL",23,2,88,1750,283,624,71,185,213,266,37,226,147,31,18,138,146,850,.454,.384,.801,19.9,9.7,2.6,1.7,0.4,0.2,2018
95,Jarred Vanderbilt,"Jan 25, '19, DEN vs. PHO",19,7,309,6175,734,1310,49,170,291,456,622,1926,436,326,130,295,618,1808,.560,.288,.638,20.0,5.9,6.2,1.4,1.1,0.4,2018
96,Moritz Wagner,"Nov 17, '18, LAL @ ORL",21,7,363,6051,1187,2259,260,802,694,860,368,1436,439,185,109,418,791,3328,.525,.324,.807,16.7,9.2,4.0,1.2,0.5,0.3,2018
97,Lonnie Walker IV,"Jan 3, '19, SAS vs. TOR",20,7,342,7025,1268,3007,497,1396,385,484,88,791,518,184,93,306,453,3418,.422,.356,.795,20.5,10.0,2.3,1.5,0.5,0.3,2018
98,Brad Wanamaker,"Oct 16, '18, BOS vs. PHI",29,4,191,3085,355,843,73,243,263,290,49,329,464,123,33,189,306,1046,.421,.300,.907,16.2,5.5,1.7,2.4,0.6,0.2,2018
99,Julian Washburn,"Jan 21, '19, MEM vs. NOP",27,1,18,254,16,48,5,24,3,4,8,41,14,13,2,7,16,40,.333,.208,.750,14.1,2.2,2.3,0.8,0.7,0.1,2018
100,Yuta Watanabe,"Oct 27, '18, MEM vs. PHO",24,6,213,2839,320,751,153,413,102,151,106,497,137,83,61,87,234,895,.426,.370,.675,13.3,4.2,2.3,0.6,0.4,0.3,2018
,,,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game,2018
Rk,Player,Debut,Age,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST,STL,BLK,2018
101,Thomas Welsh,"Oct 17, '18, DEN @ LAC",22,1,11,36,7,13,3,7,1,2,0,4,5,0,0,1,3,18,.538,.429,.500,3.3,1.6,0.4,0.5,0.0,0.0,2018
102,Johnathan Williams,"Oct 22, '18, LAL vs. SAS",23,2,39,552,84,144,0,4,34,61,72,163,21,9,15,21,78,202,.583,.000,.557,14.2,5.2,4.2,0.5,0.2,0.4,2018
103,Kenrich Williams,"Oct 17, '18, NOP @ HOU",24,7,391,7776,1004,2134,342,937,140,255,488,1609,695,297,100,283,730,2490,.470,.365,.549,19.9,6.4,4.1,1.8,0.8,0.3,2018
104,Robert Williams,"Oct 22, '18, BOS vs. ORL",21,7,235,4754,751,1039,1,7,188,279,588,1603,325,172,388,204,445,1691,.723,.143,.674,20.2,7.2,6.8,1.4,0.7,1.7,2018
105,Trae Young,"Oct 17, '18, ATL @ NYK",20,7,483,16622,3865,8935,1277,3628,3213,3679,299,1687,4748,505,74,2051,841,12220,.433,.352,.873,34.4,25.3,3.5,9.8,1.0,0.2,2018
